geneid	genesymbol	count
408622	PROTEIN HENNA ISOFORM X2	1
102655185	UNCHARACTERIZED PROTEIN LOC102655185 ISOFORM X1	1
412017	ETOPOSIDE-INDUCED PROTEIN 2.4	1
410463	ATPASE WRNIP1	1
408434	EGF DOMAIN-SPECIFIC O-LINKED N-ACETYLGLUCOSAMINE TRANSFERASE ISOFORM X2	1
552377	DIACYLGLYCEROL O-ACYLTRANSFERASE 1 ISOFORM X2	1
100577222	UNCHARACTERIZED PROTEIN LOC100577222 ISOFORM X1	1
410462	UNCHARACTERIZED PROTEIN LOC410462	1
102654608	HOMEOBOX PROTEIN CEH-19	1
408432	GLUTAMATE DECARBOXYLASE ISOFORM X2	1
410456	UNCHARACTERIZED PROTEIN LOC410456 ISOFORM X2	1
726547	PROTEIN ABRUPT ISOFORM X1	1
408429	TENSIN-3 ISOFORM X1	1
410454	PUTATIVE SODIUM-DEPENDENT MULTIVITAMIN TRANSPORTER ISOFORM X1	1
410452	CARBOXYPEPTIDASE B	1
408427	PIEZO-TYPE MECHANOSENSITIVE ION CHANNEL COMPONENT ISOFORM X1	1
410447	IMPORTIN SUBUNIT BETA-1 ISOFORM X1	1
410449	UNCHARACTERIZED PROTEIN LOC410449 ISOFORM X1	1
410039	CYSTEINE DESULFURASE	1
410039	MITOCHONDRIAL ISOFORM X2	2
102654920	COMM DOMAIN-CONTAINING PROTEIN 7	1
102655054	PROTEIN TYROSINE PHOSPHATASE DOMAIN-CONTAINING PROTEIN 1	1
410442	DNA HELICASE MCM9 ISOFORM X1	1
410441	SECRETORY CARRIER-ASSOCIATED MEMBRANE PROTEIN 5B	1
410438	NEUROENDOCRINE CONVERTASE 1 ISOFORM X1	1
408421	UNCHARACTERIZED PROTEIN LOC408421	1
410439	BASEMENT MEMBRANE-SPECIFIC HEPARAN SULFATE PROTEOGLYCAN CORE PROTEIN ISOFORM X1	1
409961	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN 27C ISOFORM X1	1
413549	CHONDROITIN SULFATE SYNTHASE 1	1
409963	6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2	1
409963	6-BISPHOSPHATASE ISOFORM X2	2
102656433	UNCHARACTERIZED PROTEIN LOC102656433	1
411348	THYROID RECEPTOR-INTERACTING PROTEIN 11 ISOFORM X3	1
725107	MITOCHONDRIAL GENOME MAINTENANCE EXONUCLEASE 1	1
102653988	CUTICLE PROTEIN 64-LIKE	1
409723	40S RIBOSOMAL PROTEIN S12	1
409723	MITOCHONDRIAL	2
100576565	ZINC FINGER PROTEIN 511	1
413194	MYELOID DIFFERENTIATION PRIMARY RESPONSE PROTEIN MYD88-A ISOFORM X1	1
727159	RESTIN HOMOLOG ISOFORM X4	1
409346	TBC1 DOMAIN FAMILY MEMBER 1 ISOFORM X2	1
412843	PHOSPHOENOLPYRUVATE CARBOXYKINASE [GTP] ISOFORM X2	1
100577174	RAS-RESPONSIVE ELEMENT-BINDING PROTEIN 1 ISOFORM X1	1
412851	LYSOPHOSPHOLIPASE D GDPD1-LIKE ISOFORM X1	1
409640	PROTON-COUPLED AMINO ACID TRANSPORTER-LIKE PROTEIN CG1139 ISOFORM X1	1
102656758	UNCHARACTERIZED PROTEIN LOC102656758	1
100577525	SYNERGIN GAMMA	1
410093	GEMININ ISOFORM X1	1
551970	DUAL OXIDASE ISOFORM X3	1
410092	DUAL OXIDASE MATURATION FACTOR 1	1
413858	UNCHARACTERIZED PROTEIN LOC413858 ISOFORM X1	1
411047	INTRAFLAGELLAR TRANSPORT PROTEIN 88 HOMOLOG	1
411048	SESTRIN-1 ISOFORM X1	1
102656142	PROTEIN ZWILCH HOMOLOG	1
102656291	COILED-COIL DOMAIN-CONTAINING PROTEIN 115	1
724531	40S RIBOSOMAL PROTEIN S28	1
550748	STROMAL MEMBRANE-ASSOCIATED PROTEIN 1	1
550671	VENOM SERINE PROTEASE BI-VSP	1
552171	UNCHARACTERIZED PROTEIN LOC552171 ISOFORM X1	1
724738	BIS(5'-ADENOSYL)-TRIPHOSPHATASE ENPP4 ISOFORM X1	1
552078	GLUTAMYL AMINOPEPTIDASE-LIKE	1
413399	ZINC FINGER SWIM DOMAIN-CONTAINING PROTEIN 8 ISOFORM X1	1
408817	ALANINE--GLYOXYLATE AMINOTRANSFERASE 2-LIKE	1
725207	DYNACTIN SUBUNIT 4	1
408814	GAMMA-SECRETASE SUBUNIT APH-1	1
412221	PROLIFERATION-ASSOCIATED PROTEIN 2G4	1
409394	NEDD8-ACTIVATING ENZYME E1 CATALYTIC SUBUNIT	1
409316	CORONIN-2B ISOFORM X2	1
725645	UNCHARACTERIZED PROTEIN LOC725645 ISOFORM X1	1
413508	RNA-BINDING PROTEIN RSF1	1
102655838	PROTEIN TRANSPORT PROTEIN SEC31	1
102655898	GPI MANNOSYLTRANSFERASE 3 ISOFORM X2	1
102655942	TRANSMEMBRANE PROTEIN 138 ISOFORM X1	1
412416	PROTEIN ANGEL ISOFORM X2	1
551605	CALCIUM AND INTEGRIN-BINDING PROTEIN 1 ISOFORM X2	1
551515	PROTEIN REAL-TIME ISOFORM X1	1
408343	POTASSIUM VOLTAGE-GATED CHANNEL PROTEIN SHAKER ISOFORM X6	1
102654395	ZINC FINGER PROTEIN 184	1
727591	RRP12-LIKE PROTEIN	1
551213	LYMPHOCYTE CYTOSOLIC PROTEIN 2 ISOFORM X1	1
411772	Y+L AMINO ACID TRANSPORTER 2 ISOFORM X2	1
408544	LYSYL OXIDASE HOMOLOG 3 ISOFORM X1	1
410630	CGMP-SPECIFIC 3'	1
410630	5'-CYCLIC PHOSPHODIESTERASE ISOFORM X1	2
413795	WD REPEAT-CONTAINING PROTEIN 34	1
408543	RING FINGER PROTEIN 44 ISOFORM X2	1
726436	PROBABLE PROLINE--TRNA LIGASE	1
726436	MITOCHONDRIAL ISOFORM X1	2
726494	HYDROXYMETHYLGLUTARYL-COA LYASE	1
726494	MITOCHONDRIAL	2
552745	O-PHOSPHOSERYL-TRNA(SEC) SELENIUM TRANSFERASE	1
411730	MANNOSYL-OLIGOSACCHARIDE GLUCOSIDASE GCS1	1
726728	ANAPHASE-PROMOTING COMPLEX SUBUNIT 1	1
551551	PRE-MRNA-SPLICING FACTOR SLU7 ISOFORM X2	1
411720	TGF-BETA-ACTIVATED KINASE 1 AND MAP3K7-BINDING PROTEIN 1 ISOFORM X1	1
102653965	RALA-BINDING PROTEIN 1	1
552452	INTERLEUKIN ENHANCER-BINDING FACTOR 2 HOMOLOG ISOFORM X1	1
413032	TANKYRASE ISOFORM X4	1
100578561	EARLY GROWTH RESPONSE PROTEIN 1	1
100576262	UNCHARACTERIZED PROTEIN LOC100576262	1
413034	RHO-RELATED BTB DOMAIN-CONTAINING PROTEIN 1 ISOFORM X1	1
413036	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 13B ISOFORM X1	1
412859	HEMICENTIN-2 ISOFORM X2	1
412824	GOLGI PHOSPHOPROTEIN 3 HOMOLOG SAURON	1
551009	PROTEIN-GLUTAMATE O-METHYLTRANSFERASE ISOFORM X2	1
408715	LACHESIN ISOFORM X1	1
409024	TROPOMODULIN ISOFORM X1	1
409023	METHYLTHIORIBOSE-1-PHOSPHATE ISOMERASE ISOFORM X2	1
409022	LOW QUALITY PROTEIN: ZINC FINGER AND BTB DOMAIN-CONTAINING PROTEIN 34	1
550924	CLEAVAGE STIMULATION FACTOR SUBUNIT 2 ISOFORM X2	1
102655639	UNCHARACTERIZED PROTEIN LOC102655639 ISOFORM X1	1
100578726	PROTEIN KINASE 4	1
551759	EXCITATORY AMINO ACID TRANSPORTER 3 ISOFORM X1	1
409915	RNA-BINDING PROTEIN 26	1
551677	WEE1-LIKE PROTEIN KINASE	1
102654184	PLECTIN	1
724843	UNCHARACTERIZED PROTEIN LOC724843	1
551198	SERINE/THREONINE-PROTEIN KINASE STK11 ISOFORM X2	1
410006	UNCHARACTERIZED PROTEIN LOC410006 ISOFORM X3	1
410140	GAMMA-AMINOBUTYRIC ACID TYPE B RECEPTOR SUBUNIT 2	1
413957	GATOR COMPLEX PROTEIN WDR24	1
413958	APOPTOSIS-INDUCING FACTOR 3 ISOFORM X1	1
724704	CYTOPLASMIC POLYADENYLATION ELEMENT-BINDING PROTEIN 2	1
551130	PROTEIN TINCAR ISOFORM X1	1
551047	TETRATRICOPEPTIDE REPEAT PROTEIN 1	1
102653587	UNCHARACTERIZED PROTEIN LOC102653587 ISOFORM X1	1
724631	60S RIBOSOMAL PROTEIN L29	1
411494	CYCLIN-DEPENDENT KINASE 5 ACTIVATOR 1 ISOFORM X2	1
410044	RHO GTPASE-ACTIVATING PROTEIN 20 ISOFORM X3	1
410045	SERINE/THREONINE-PROTEIN PHOSPHATASE 4 REGULATORY SUBUNIT 4 ISOFORM X2	1
413738	UNCHARACTERIZED PROTEIN LOC413738 ISOFORM X2	1
409872	TRPL TRANSLOCATION DEFECT PROTEIN 14 ISOFORM X2	1
552192	UNCHARACTERIZED PROTEIN LOC552192 ISOFORM X1	1
552278	PROTEIN-TYROSINE SULFOTRANSFERASE	1
412883	SOMATOSTATIN RECEPTOR TYPE 2	1
724129	PESCADILLO HOMOLOG ISOFORM X2	1
100578296	PROBABLE G-PROTEIN COUPLED RECEPTOR B0563.6 ISOFORM X1	1
726584	SYNTAXIN-1A	1
551365	LYMPHOKINE-ACTIVATED KILLER T-CELL-ORIGINATED PROTEIN KINASE ISOFORM X2	1
551479	40S RIBOSOMAL PROTEIN S21	1
410949	MOB KINASE ACTIVATOR-LIKE 4 ISOFORM X2	1
410948	AROMATIC-L-AMINO-ACID DECARBOXYLASE ISOFORM X1	1
410951	RNA BINDING PROTEIN FOX-1 HOMOLOG 2 ISOFORM X2	1
726282	UNCHARACTERIZED PROTEIN LOC726282	1
408748	TRANSMEMBRANE PROTEIN 11	1
408748	MITOCHONDRIAL	2
410953	MLX-INTERACTING PROTEIN ISOFORM X2	1
413314	PROTEIN SIDEKICK-1 ISOFORM X1	1
409865	PROTEIN RETINAL DEGENERATION B ISOFORM X1	1
410959	KINESIN-LIKE PROTEIN KIF12 ISOFORM X2	1
408752	DNA LIGASE 1 ISOFORM X1	1
410957	UNCHARACTERIZED PROTEIN LOC410957 ISOFORM X1	1
100576290	WD REPEAT-CONTAINING PROTEIN 78	1
408749	UBIQUITIN-PROTEIN LIGASE E3B ISOFORM X1	1
102653966	TRANSCRIPTIONAL ACTIVATOR PTAB	1
412774	UNCHARACTERIZED PROTEIN LOC412774 ISOFORM X2	1
408542	UNCHARACTERIZED PROTEIN LOC408542 ISOFORM X2	1
552641	39S RIBOSOMAL PROTEIN L2	1
552641	MITOCHONDRIAL	2
725504	HOMEOBOX PROTEIN ARX	1
102655457	UNCHARACTERIZED PROTEIN LOC102655457	1
102655520	UNCHARACTERIZED PROTEIN LOC102655520 ISOFORM X1	1
102655709	UNCHARACTERIZED PROTEIN LOC102655709	1
102655899	UNCHARACTERIZED PROTEIN LOC102655899	1
100577544	UNCHARACTERIZED PROTEIN LOC100577544	1
725988	UNCHARACTERIZED PROTEIN LOC725988	1
100577464	UNCHARACTERIZED PROTEIN LOC100577464	1
102656231	UNCHARACTERIZED PROTEIN LOC102656231	1
552257	BROMODOMAIN-CONTAINING PROTEIN DDB_G0270170 ISOFORM X1	1
410627	PUTATIVE AMINOPEPTIDASE W07G4.4 ISOFORM X1	1
410624	SERINE PROTEINASE STUBBLE ISOFORM X1	1
410623	IONOTROPIC RECEPTOR 93A ISOFORM X1	1
102654261	UNCHARACTERIZED PROTEIN C24H6.02C	1
411569	PROTEIN TANC2 ISOFORM X2	1
102654517	UNCHARACTERIZED PROTEIN LOC102654517	1
552018	LOW QUALITY PROTEIN: PROBABLE TRNA (GUANINE(26)-N(2))-DIMETHYLTRANSFERASE	1
411570	TPPP FAMILY PROTEIN CG45057	1
551946	UNCHARACTERIZED PROTEIN LOC551946 ISOFORM X1	1
409270	GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE 3 ISOFORM X3	1
411694	E3 UBIQUITIN-PROTEIN LIGASE KCMF1 ISOFORM X2	1
102655306	UNCHARACTERIZED PROTEIN LOC102655306	1
551769	GRPE PROTEIN HOMOLOG	1
551769	MITOCHONDRIAL	2
409674	UNCHARACTERIZED PROTEIN LOC409674 ISOFORM X2	1
410621	MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN 11 ISOFORM X1	1
102655810	PROLINE-RICH PROTEIN 4-LIKE	1
100576418	TETRA-PEPTIDE REPEAT HOMEOBOX PROTEIN 1	1
408536	ANGIOTENSIN-CONVERTING ENZYME ISOFORM X3	1
102656143	KERATIN-ASSOCIATED PROTEIN 10-7-LIKE	1
551174	E3 SUMO-PROTEIN LIGASE PIAS3 ISOFORM X2	1
409206	TRIPARTITE MOTIF-CONTAINING PROTEIN 2 ISOFORM X3	1
409782	PIKACHURIN	1
413128	PUTATIVE FERRIC-CHELATE REDUCTASE 1 HOMOLOG ISOFORM X2	1
409781	UNCHARACTERIZED PROTEIN LOC409781	1
725211	UNCHARACTERIZED PROTEIN LOC725211	1
409547	NSFL1 COFACTOR P47 ISOFORM X1	1
102654384	UNCHARACTERIZED PROTEIN LOC102654384	1
411465	PROBABLE CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR SUBUNIT 2	1
408714	UNCHARACTERIZED PROTEIN DDB_G0286591	1
100577598	FORMIN-1 ISOFORM X1	1
552020	NEUROMODULIN ISOFORM X1	1
408710	KH DOMAIN-CONTAINING	1
408710	RNA-BINDING	2
408710	SIGNAL TRANSDUCTION-ASSOCIATED PROTEIN 2 ISOFORM X2	3
551849	L-GALACTOSE DEHYDROGENASE ISOFORM X1	1
724162	28S RIBOSOMAL PROTEIN S9	1
724162	MITOCHONDRIAL	2
724424	SPRT-LIKE DOMAIN-CONTAINING PROTEIN SPARTAN ISOFORM X1	1
411955	UNCHARACTERIZED PROTEIN LOC411955 ISOFORM X1	1
410127	RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 12 ISOFORM X2	1
552471	39S RIBOSOMAL PROTEIN L52	1
552471	MITOCHONDRIAL	2
552483	ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 54	1
411349	SPHINGOSINE KINASE 2 ISOFORM X2	1
409039	UNCHARACTERIZED PROTEIN LOC409039 ISOFORM X2	1
409038	UNCHARACTERIZED PROTEIN LOC409038 ISOFORM X1	1
102654426	60S RIBOSOMAL PROTEIN L18	1
725119	PHOSPHOLIPASE D2 ISOFORM X1	1
725164	UNCHARACTERIZED PROTEIN LOC725164 ISOFORM X1	1
725530	UNCHARACTERIZED PROTEIN LOC725530	1
100576320	UNCHARACTERIZED PROTEIN LOC100576320	1
408706	97 KDA HEAT SHOCK PROTEIN ISOFORM X2	1
725860	SYNAPTOTAGMIN-6 ISOFORM X1	1
726085	PROBABLE PREFOLDIN SUBUNIT 2	1
413955	TETRATRICOPEPTIDE REPEAT PROTEIN 28 ISOFORM X2	1
410887	MYOTUBULARIN-RELATED PROTEIN 13 ISOFORM X1	1
551254	CDK5 AND ABL1 ENZYME SUBSTRATE 2 ISOFORM X1	1
725617	SODIUM-COUPLED MONOCARBOXYLATE TRANSPORTER 1 ISOFORM X2	1
412878	DNA N6-METHYL ADENINE DEMETHYLASE ISOFORM X1	1
725156	PROTEASOME ADAPTER AND SCAFFOLD PROTEIN ECM29	1
409668	PROTEASOME INHIBITOR PI31 SUBUNIT ISOFORM X2	1
411355	VON WILLEBRAND FACTOR A DOMAIN-CONTAINING PROTEIN 8	1
550870	UNCHARACTERIZED PROTEIN LOC550870	1
413328	PHOSPHOLIPID-TRANSPORTING ATPASE ID ISOFORM X6	1
409028	3'-5' RNA HELICASE YTHDC2 ISOFORM X1	1
411673	DYSTROBREVIN BETA ISOFORM X6	1
102655446	BROMODOMAIN-CONTAINING PROTEIN DDB_G0280777	1
551658	LOW QUALITY PROTEIN: ANILLIN	1
412099	GRAM DOMAIN-CONTAINING PROTEIN 2B ISOFORM X1	1
725630	TUBULIN-SPECIFIC CHAPERONE A ISOFORM X2	1
412932	DDB1- AND CUL4-ASSOCIATED FACTOR 12 ISOFORM X1	1
552046	ZINC FINGER RNA-BINDING PROTEIN ISOFORM X1	1
412933	GERANYLGERANYL TRANSFERASE TYPE-1 SUBUNIT BETA ISOFORM X1	1
725570	TUMOR NECROSIS FACTOR ALPHA-INDUCED PROTEIN 8-LIKE PROTEIN ISOFORM X1	1
409675	POLYUBIQUITIN-A ISOFORM X2	1
725800	FIBRILLIN-2 ISOFORM X1	1
725964	UNCHARACTERIZED PROTEIN LOC725964 ISOFORM X1	1
411815	WW DOMAIN-CONTAINING OXIDOREDUCTASE ISOFORM X2	1
411816	CYTOPLASMIC DYNEIN 1 LIGHT INTERMEDIATE CHAIN 1 ISOFORM X2	1
552009	MICOS COMPLEX SUBUNIT MIC27 ISOFORM X2	1
100577886	GENERAL TRANSCRIPTION FACTOR 3C POLYPEPTIDE 1	1
551547	LIM AND SENESCENT CELL ANTIGEN-LIKE-CONTAINING DOMAIN PROTEIN 1 ISOFORM X2	1
552597	CYCLIN-DEPENDENT KINASES REGULATORY SUBUNIT ISOFORM X1	1
726021	UNCHARACTERIZED PROTEIN LOC726021 ISOFORM X1	1
409891	CELL DIVISION CYCLE AND APOPTOSIS REGULATOR PROTEIN 1	1
725470	SIALIN ISOFORM X2	1
412357	GA-BINDING PROTEIN SUBUNIT BETA-1 ISOFORM X1	1
551151	SAP DOMAIN-CONTAINING RIBONUCLEOPROTEIN ISOFORM X2	1
725883	GUANINE NUCLEOTIDE-BINDING PROTEIN SUBUNIT GAMMA-1	1
412608	SERINE/THREONINE-PROTEIN KINASE D3 ISOFORM X1	1
412563	DIHYDROXYACETONE PHOSPHATE ACYLTRANSFERASE	1
551429	TBC1 DOMAIN FAMILY MEMBER 10A	1
102655928	UNCHARACTERIZED PROTEIN LOC102655928 ISOFORM X1	1
413120	DNAJ HOMOLOG SUBFAMILY B MEMBER 12	1
413119	HEPARAN-ALPHA-GLUCOSAMINIDE N-ACETYLTRANSFERASE ISOFORM X1	1
100578237	UNCHARACTERIZED PROTEIN PF11_0213	1
102653780	CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 251	1
102654007	UNCHARACTERIZED PROTEIN LOC102654007	1
409633	RAS-RELATED AND ESTROGEN-REGULATED GROWTH INHIBITOR	1
408959	PROTEIN UNC-13 HOMOLOG 4B ISOFORM X1	1
408960	PROTEIN SLIT ISOFORM X2	1
411248	UNCHARACTERIZED PROTEIN LOC411248 ISOFORM X1	1
411250	DEAD-BOX ATP-DEPENDENT RNA HELICASE 20	1
411253	UNCHARACTERIZED PROTEIN LOC411253 ISOFORM X2	1
411991	BTB/POZ DOMAIN-CONTAINING PROTEIN 7 ISOFORM X1	1
100577724	ELMO DOMAIN-CONTAINING PROTEIN 2	1
411261	MOLYBDENUM COFACTOR SULFURASE 1 ISOFORM X2	1
102654691	EUKARYOTIC TRANSLATION INITIATION FACTOR EIF1	1
411477	ADP-RIBOSYLATION FACTOR GTPASE-ACTIVATING PROTEIN 1 ISOFORM X2	1
726608	PHD FINGER PROTEIN 14 ISOFORM X1	1
412091	A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 9 ISOFORM X2	1
552414	PROTEIN DISABLED ISOFORM X1	1
724315	FORKHEAD BOX PROTEIN D3	1
552433	ATP-BINDING CASSETTE SUB-FAMILY B MEMBER 8	1
552433	MITOCHONDRIAL	2
552462	TM2 DOMAIN-CONTAINING PROTEIN CG10795	1
102655945	MYB/SANT-LIKE DNA-BINDING DOMAIN-CONTAINING PROTEIN 3	1
100576640	UNCHARACTERIZED PROTEIN LOC100576640 ISOFORM X2	1
100576876	UNCHARACTERIZED PROTEIN LOC100576876 ISOFORM X1	1
409515	LONG-CHAIN-FATTY-ACID--COA LIGASE 4 ISOFORM X1	1
102653793	SUCCINATE--HYDROXYMETHYLGLUTARATE COA-TRANSFERASE ISOFORM X2	1
411923	ALANINE--TRNA LIGASE	1
411923	CYTOPLASMIC ISOFORM X2	2
411924	PROBABLE 28S RIBOSOMAL PROTEIN S25	1
411924	MITOCHONDRIAL	2
552515	ATP-DEPENDENT RNA HELICASE WM6	1
725067	E3 UBIQUITIN-PROTEIN LIGASE MARCH8	1
412961	PROTEIN BICAUDAL D ISOFORM X1	1
412960	RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE KAPPA	1
411371	MICROTUBULE-ASSOCIATED PROTEIN RP/EB FAMILY MEMBER 1 ISOFORM X1	1
100576271	DENTIN SIALOPHOSPHOPROTEIN ISOFORM X5	1
409804	SERINE/THREONINE-PROTEIN PHOSPHATASE PP1-BETA CATALYTIC SUBUNIT ISOFORM X3	1
409805	UNCHARACTERIZED PROTEIN LOC409805 ISOFORM X1	1
413181	MORTALITY FACTOR 4-LIKE PROTEIN 1 ISOFORM X2	1
412770	TRANSCRIPTION FACTOR E2F2	1
412769	PROTEIN ARCHEASE-LIKE	1
102655890	UNCHARACTERIZED PROTEIN LOC102655890	1
412768	PROTEIN TAKEOUT	1
412763	CARDIOMYOPATHY-ASSOCIATED PROTEIN 5 ISOFORM X1	1
409599	60S RIBOSOMAL PROTEIN L35A	1
100577252	TRANSMEMBRANE PROTEIN 145 ISOFORM X2	1
724583	UNCHARACTERIZED PROTEIN LOC724583 ISOFORM X2	1
413821	HISTONE DEACETYLASE COMPLEX SUBUNIT SAP130-A	1
552341	N-ALPHA-ACETYLTRANSFERASE 30	1
727324	PROLACTIN-RELEASING PEPTIDE RECEPTOR	1
412276	EPIMERASE FAMILY PROTEIN SDR39U1	1
725026	RETINOL DEHYDROGENASE 10-A ISOFORM X1	1
100577440	UNCHARACTERIZED PROTEIN LOC100577440 ISOFORM X2	1
102656074	RETICULON-1 ISOFORM X1	1
409267	GLYCOGEN PHOSPHORYLASE	1
552289	RNA-BINDING PROTEIN 39 ISOFORM X1	1
102656893	SOLUTE CARRIER FAMILY 25 MEMBER 51	1
552345	GAMMA-1-SYNTROPHIN ISOFORM X1	1
412714	CAMP-DEPENDENT PROTEIN KINASE TYPE I REGULATORY SUBUNIT ISOFORM X2	1
412025	VERY LONG-CHAIN SPECIFIC ACYL-COA DEHYDROGENASE	1
412025	MITOCHONDRIAL	2
409217	GUANINE NUCLEOTIDE EXCHANGE FACTOR DBS ISOFORM X1	1
726030	TRANSMEMBRANE PROTEIN 214-A	1
411336	UNCHARACTERIZED PROTEIN LOC411336 ISOFORM X3	1
726167	LIPOPOLYSACCHARIDE-INDUCED TUMOR NECROSIS FACTOR-ALPHA FACTOR HOMOLOG	1
100578227	UNCHARACTERIZED PROTEIN LOC100578227	1
107963984	UNCHARACTERIZED PROTEIN LOC107963984	1
410063	UNCHARACTERIZED PROTEIN LOC410063	1
100578091	UNCHARACTERIZED PROTEIN LOC100578091	1
411335	TRANSMEMBRANE PROTEIN 199	1
102656006	BIOGENESIS OF LYSOSOME-RELATED ORGANELLES COMPLEX 1 SUBUNIT 5	1
409015	PROBABLE ELONGATION FACTOR 1-DELTA ISOFORM X1	1
102656497	UNCHARACTERIZED PROTEIN LOC102656497	1
100577409	SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY MEMBER 3A1	1
726818	BETA-HEXOSAMINIDASE SUBUNIT BETA	1
551265	PROTEIN LIMB EXPRESSION 1 HOMOLOG	1
409011	UNCHARACTERIZED PROTEIN LOC409011	1
409010	UNCHARACTERIZED PROTEIN LOC409010	1
411326	PROBABLE WRKY TRANSCRIPTION FACTOR PROTEIN 1 ISOFORM X1	1
409007	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN K ISOFORM X3	1
102654874	UNCHARACTERIZED PROTEIN LOC102654874	1
409006	BETA-ARRESTIN-1 ISOFORM X1	1
409004	RAS-RELATED PROTEIN RAB6 ISOFORM X1	1
724358	UNCHARACTERIZED PROTEIN LOC724358 ISOFORM X1	1
409001	DISHEVELED-ASSOCIATED ACTIVATOR OF MORPHOGENESIS 1 ISOFORM X1	1
411316	KINESIN-LIKE PROTEIN KIF6 ISOFORM X3	1
411315	VISUAL SYSTEM HOMEOBOX 2 ISOFORM X1	1
725302	H2.0-LIKE HOMEOBOX PROTEIN	1
409000	CELL ADHESION MOLECULE 2 ISOFORM X2	1
725557	CUTICLE PROTEIN 7 ISOFORM X3	1
725710	D-BETA-HYDROXYBUTYRATE DEHYDROGENASE	1
725710	MITOCHONDRIAL	2
551133	METHYLTRANSFERASE-LIKE PROTEIN 6	1
102653835	UNCHARACTERIZED PROTEIN LOC102653835	1
102653932	UNCHARACTERIZED PROTEIN LOC102653932	1
102654008	UNCHARACTERIZED PROTEIN LOC102654008	1
102654053	UNCHARACTERIZED PROTEIN LOC102654053	1
102654158	KERATIN	1
102654158	TYPE I CYTOSKELETAL 9-LIKE	2
102654246	MAGE-LIKE PROTEIN 2	1
102655476	HORNERIN	1
724233	40S RIBOSOMAL PROTEIN S17	1
408619	UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 3 ISOFORM X1	1
102653658	UNCHARACTERIZED PROTEIN LOC102653658	1
412319	RHOMBOID-RELATED PROTEIN 2 ISOFORM X2	1
102653893	MECKEL SYNDROME TYPE 1 PROTEIN	1
102653920	UNCHARACTERIZED PROTEIN LOC102653920	1
100577342	UNCHARACTERIZED PROTEIN LOC100577342	1
102654398	UNCHARACTERIZED PROTEIN LOC102654398	1
413244	RAB6A-GEF COMPLEX PARTNER PROTEIN 2 ISOFORM X2	1
409290	60S RIBOSOMAL PROTEIN L14 ISOFORM X1	1
551892	CYTOPLASMIC PROTEIN NCK1 ISOFORM X1	1
414037	PROTEIN WNT-5B ISOFORM X1	1
552602	TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN	1
414038	PROTEIN ABHD11 ISOFORM X2	1
552648	GPN-LOOP GTPASE 3	1
413950	N-ALPHA-ACETYLTRANSFERASE 25	1
413950	NATB AUXILIARY SUBUNIT ISOFORM X1	2
725574	LIM/HOMEOBOX PROTEIN AWH	1
552676	39S RIBOSOMAL PROTEIN L3	1
552676	MITOCHONDRIAL	2
412511	IMPORTIN SUBUNIT ALPHA-3	1
725720	MUSCLE	1
725720	SKELETAL RECEPTOR TYROSINE PROTEIN KINASE ISOFORM X1	2
102656395	HEAT SHOCK TRANSCRIPTION FACTOR	1
102656395	Y-LINKED-LIKE	2
102656904	UNCHARACTERIZED PROTEIN LOC102656904	1
102653782	UNCHARACTERIZED PROTEIN LOC102653782 ISOFORM X1	1
409172	XAA-PRO AMINOPEPTIDASE 1 ISOFORM X2	1
411618	39S RIBOSOMAL PROTEIN L27	1
411618	MITOCHONDRIAL ISOFORM X1	2
102654345	UNCHARACTERIZED PROTEIN C6ORF203 HOMOLOG	1
725374	DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 6	1
551614	CALPAIN-D ISOFORM X2	1
411468	GRAM DOMAIN-CONTAINING PROTEIN 1B	1
107963962	RIBOSOME BIOGENESIS PROTEIN NSA2 HOMOLOG	1
409588	PUTATIVE THIAMINE TRANSPORTER SLC35F3 ISOFORM X8	1
550987	SOLUBLE CALCIUM-ACTIVATED NUCLEOTIDASE 1	1
552330	SODIUM/HYDROGEN EXCHANGER 7 ISOFORM X1	1
727505	PROTEIN MPV17	1
410158	ADENYLYL CYCLASE-ASSOCIATED PROTEIN 1 ISOFORM X2	1
411981	PROBABLE UBIQUITIN CARBOXYL-TERMINAL HYDROLASE FAF-X ISOFORM X1	1
552771	HYDROXYACID OXIDASE 1	1
412293	MEMBRANE-BOUND TRANSCRIPTION FACTOR SITE-1 PROTEASE	1
409254	PROTEIN RTF2 HOMOLOG	1
