target	AAA0054	AAA0135	BAA0623	BAA0635	BAA0828	BAA0835	BAA0843	BAA1015	BAA1059	BAA1320	BAA1417	BAA1474	BAA1485	BAA1488	BAA1526	BAA1543	BAA1547	BAA1550	BAB0194	BAB0183	BAA1575	BAB0076	BAB0103	BAB0398	BAB0367	BAB0377	BAB0389	BAB0565	BAB0454	BAB0480	BAB0507	BAB0509	BAB0514	BAB0519	BAB0536	BAA1007	BAB0598	BAB0634	BAB0667	BAB0712	BAB0714	BAB0738	BAB0804	BAB0849	BAB0851	BAB0881	BAB0902	BAB0936	BAB1051	BAB1156	BAB1162	BAB1164	BAB1175	BAB1379	BAB1569	BAB1634	BAB1759	BAB1781	BAB1834	BAB1836	BAB1930	BAB2086	BAB2104	BAB2129	BAB2136	BAB2148	BAC0117	BAC0122	BAC0171	BAC0198	BAC0311	BAC0324	BAC0350	BAC0164	BAC0386	BAC0397	BAC0412	BAC0423	BAC0435	BAC0449	BAC0451	BAC0462	BAC0565	BAC0629	BAC0694	BAC0869	BAC0877	BAC0884	BAC0890	BAC0913	BAC0922	BAC0959	BAC0965	BAC0999	BAC1048	BAC1074	BAC0485	BAC1215	BAC1226	BAB0857	BAC0481	BAC0134	BAA0918	AAA0252	AAA0265	AAA0274	BAA0178	BAA0202	BAA0297	BAA0383	BAA0402	BAA0500	BAA0551	BAA0584	BAA0592	BAA0600	BAA0673	BAA0985	BAA1047	BAA1105	BAA1152	BAA1228	BAA1244	BAA1340	BAA1343	BAA1487	BAA1525	BAA1527	BAA1535	BAA1537	BAA1579	BAB0030	BAB0046	BAB0092	BAB1780	BAB0191	BAB0264	BAB0271	BAB0450	BAB1486	BAB0549	BAB0650	BAB0740	BAB0847	BAB1028	BAB1076	BAB1100	BAB1145	BAB1160	BAB1192	BAB1224	BAB1280	BAB1330	BAB1369	BAB1388	BAB1470	BAB1479	BAB1495	BAB1633	BAB1692	BAB1733	BAB1761	BAB1813	BAB1894	BAB1924	BAB1934	BAB1949	BAC0076	BAC0086	BAC0113	BAC0162	BAC0169	BAC0180	BAC0304	BAC0414	BAC0418	BAC0431	BAC0514	BAC0630	BAC0645	BAC0699	BAC0717	BAC0723	BAC0740	BAC0744	BAC0764	BAC0768	BAC0796	BAC0843	BAC0857	BAC0866	BAC0868	BAC0938	BAC0995	BAC1020	BAC1076	BAC0375	BAA1179	BAC1080	BAB0297	BAC0637	BAB0775	BAB1567
KCNQ1_06_2_182	0.006578947	0.020435967	0.007686395	0.01025641	0.010078387	0.011815252	0.005203816	0.010080645	0.00661157		0.003541076	0.018534863	0.010466223	0.010903427	0.016910936	0.009375	0.01640625	0.037228542	0.010232558	0.007640068	0.016759777	0.008094187	0.013980868	0.008422665	0.004474273	0.009385666	0.011816839	0.01119403	0.011142061	0.004943503	0.005042017	0.009715994	0.008757962	0.002467105	0.010878011	0.00862069	0.017241379	0.00970201	0.006387509	0.012867647	0.014492754	0.016645327	0.008287293	0.010330579	0.006973501	0.005071851	0.008792966	0.025491624	0.009955752	0.013046815	0.008283133	0.00703606	0.01116218	0.008495146	0.009601182	0.00554785	0.003708282	0.004347826	0.008088979	0.015045135	0.022393822	0.02339688	0	0.012658228	0.008937438	0.028836251	0.014864865	0.003707136	0.011293634	0.007009346	0.004524887	0.012004802	0.007036747	0.008453085	0.007686395	0.011594203	0.012839879	0.009046625	0.010869565	0.008325624	0.002250563	0.012320329	0.0041841	0.006060606	0.005291005	0.005932203	0.016487455	0.007317073	0.004092769	0.009541985	0.007727975	0.009833585	0.009439899	0.028858218	0.006160164	0.009313155	0.006116208	0.009384776	0.010140406	0.009326425	0.011342155	0.009803922	0.009101251	0.015018773	0.007582938	0.011434511	0.005780347	0.008064516	0.011450382	0.01645768	0.006928406	0.006349206	0.010526316	0.011615628	0.007487521	0.004136505	0.00755287	0.0015625	0.003524229	0.009795191	0.001523229	0.006463527	0.007163324	0.000840336	0.014263074	0.014785992	0.015459723	0.003249391	0.018499486	0.009719222	0.003641661	0.009503696	0.014477766	0.007279345	0.008580858	0.01532567	0.003484321	0.007607777	0.010493179	0.011437908	0.009756098	0.008678881	0.011510791	0.004541326	0.021390374	0.007633588	0.018072289	0.007359706	0.02	0.009626955	0.005035971	0.010437052	0.024369748	0.005230126	0.002544529	0.00746826	0.008422665	0.007457627	0.010247652	0.007469655	0.006128703	0.008279669	0.021418021	0.01774043	0.005490196	0.022526146	0.071947674	0.010110294	0.008517888	0.011282051	0.014099783	0.010089686	0.009276438	0.004102564	0.013076923	0.019214703	0	0.007178751	0.008714597	0.019286403	0.00618238	0.023372287	0.007368421	0.014383043	0.017793594	0.005908419	0.010238908	0.00695825	0.010576923	0.009976976	0.007785467	0.008795075	0.008971705	0.005859375	0.010085337	0.008008008	0.004411765	0.010613208	0.001006036	0.015056462	0.004683841	0.003428571	0.007261411
KCNQ1_06_2_186	0.007320644	0.019073569	0.013835511	0.012820513	0.0078125	0.024704619	0.007819288	0.009063444	0.001646091		0.010623229	0.014977974	0.007619048	0.010861133	0.030439684	0.024256651	0.014073495	0.03516029	0.008379888	0.009306261	0.015769944	0.013264554	0.020558003	0.012260536	0.003351955	0.014505119	0.014032496	0.016838167	0.02364395	0.014840989	0.010915197	0.012734082	0.011933174	0.009868421	0.010108865	0.020086083	0.012658228	0.015927978	0.007790368	0.008302583	0.00886382	0.012787724	0.018450185	0.007276507	0.016050244	0.012701101	0.0136	0.039329934	0.013259669	0.018390805	0.014307229	0.009700176	0.009855453	0.00729927	0.026529108	0.016666667	0.014814815	0.010416667	0.007070707	0.02	0.023112481	0.032928943	0	0.021641118	0.012884044	0.049382716	0.015498652	0.00462963	0.016443988	0.012865497	0.014479638	0.010752688	0.011700468	0.006751055	0.015384615	0.02170767	0.017371601	0.01322199	0.012658228	0.018518519	0.008252063	0.015068493	0.011715481	0.007281553	0.009049774	0.012701101	0.008595989	0.010569106	0.017783858	0.006984127	0.031733746	0.012102874	0.01572327	0.021383648	0.026666667	0.008726003	0.010703364	0.011470282	0.015612802	0.010362694	0.016965127	0.016095171	0.008537279	0.015018773	0.012287335	0.015608741	0.013212221	0.012084592	0.022835395	0.027429467	0.016153846	0.012698413	0.00726979	0.010559662	0.014975042	0.007223942	0.007564297	0.017926734	0.009674582	0.009760426	0.006854532	0.012003693	0.01218638	0.007563025	0.016627078	0.026459144	0.02200489	0.017017828	0.016359918	0.009708738	0.012408759	0.011591149	0.01552795	0.012773723	0.013861386	0.022922636	0.013925152	0.010989011	0.010471204	0.020391517	0.023391813	0.011650485	0.011502516	0.011796733	0.018201285	0.00861244	0.006024096	0.016589862	0.01	0.012106538	0.007204611	0.014341591	0.028571429	0.009414226	0.011026293	0.014925373	0.018362663	0.012881356	0.011965812	0.012172285	0.009193054	0.014692378	0.019911504	0.014939309	0.013333333	0.02173913	0.094476744	0.013774105	0.022203245	0.01336074	0.018478261	0.011210762	0.004337051	0.007194245	0.016129032	0.014214047	0	0.013659238	0.002178649	0.019230769	0.013888889	0.02754591	0.012631579	0.00984103	0.010638298	0.011808118	0.00908059	0.010934394	0.004803074	0.012279355	0.013828868	0.008802817	0.015916955	0.005870841	0.01627907	0.009009009	0.009587021	0.005882353	0.006036217	0.016331658	0.007033998	0.007972665	0.016632017
KCNQ1_06_2_190	0.014641288	0.01504788	0.024615385	0.01805675	0.018973214	0.019396552	0.0078125	0.021233569	0.019008264		0.009929078	0.028193833	0.013397129	0.018575851	0.031638418	0.023455825	0.018823529	0.065488565	0.013979497	0.01106383	0.026070764	0.013284133	0.03232917	0.012269939	0.005605381	0.013686912	0.019273536	0.010261194	0.027158774	0.021171489	0.012573345	0.01423221	0.022310757	0.009892828	0.012432012	0.019480519	0.030825023	0.026334026	0.011347518	0.009199632	0.012944984	0.015384615	0.019337017	0.01552795	0.021663173	0.009345794	0.013578275	0.045288532	0.005530973	0.021555042	0.024187453	0.016725352	0.010498688	0.014652015	0.011816839	0.016620499	0.012391574	0.007839721	0.019250253	0.02106319	0.028593509	0.042534722	0	0.01084991	0.018924303	0.058702369	0.019554956	0.008341057	0.011340206	0.018735363	0.011807448	0.016766467	0.015612802	0.022823331	0.01537279	0.010115607	0.011312217	0.02294854	0.028028933	0.027027027	0.008258258	0.013745704	0.010033445	0.014563107	0.0143613	0.0237691	0.012958963	0.014681892	0.011004127	0.008248731	0.032382421	0.025718608	0.021478206	0.030150754	0.017418033	0.003504673	0.019186493	0.021008403	0.01645768	0.005181347	0.018867925	0.011212334	0.005707763	0.021329987	0.013320647	0.014553015	0.023217247	0.01108871	0.027619048	0.021960784	0.020753267	0.020191286	0.0162206	0.016931217	0.022481266	0.01446281	0.008320726	0.012480499	0.012334802	0.003552398	0.00990099	0.012081784	0.017216643	0.015979815	0.03164557	0.033567525	0.018744906	0.015434606	0.015400411	0.01187905	0.013868613	0.022198732	0.016649324	0.011882998	0.013245033	0.021012416	0.016564952	0.011844332	0.010504202	0.029387755	0.013658537	0.016409266	0.016570605	0.008159565	0.022508039	0.007655502	0.036144578	0.023963134	0.006711409	0.003614458	0.016630513	0.022178735	0.032911392	0.012591815	0.011054422	0.011219147	0.009992314	0.016304348	0.014554795	0.00748363	0.019427403	0.005489478	0.019202363	0.021475257	0.012578616	0.020950846	0.096209913	0.014719411	0.016281063	0.020661157	0.020652174	0.014573991	0.008674102	0.014358974	0.023166023	0.018440905	0	0.013669065	0.010893246	0.01839303	0.010802469	0.025062657	0.010548523	0.015140045	0.021390374	0.017712177	0.006818182	0.008928571	0.007684918	0.016178737	0.013828868	0.014084507	0.014623955	0.013712047	0.022463207	0.003996004	0.014781966	0.018890201	0.006030151	0.025316456	0.007001167	0.011415525	0.017708333
KCNQ1_06_2_194	0.013206163	0.02728513	0.019245574	0.016267123	0.013392857	0.015102481	0.007832898	0.021148036	0.018151815		0.011355571	0.024713151	0.008604207	0.012432012	0.030646992	0.02265625	0.029803922	0.063146998	0.008379888	0.009361702	0.022222222	0.014001474	0.027165932	0.025306748	0.013422819	0.015397776	0.019259259	0.021495327	0.023627519	0.014174344	0.013422819	0.013493253	0.016706444	0.012355848	0.010894942	0.012221423	0.016333938	0.015214385	0.014234875	0.009208103	0.009693053	0.014138817	0.012903226	0.01761658	0.018894332	0.00508044	0.006415397	0.038601602	0.011074197	0.024558711	0.009056604	0.017652251	0.010519395	0.01216545	0.016308377	0.015320334	0.013681592	0.009573542	0.008080808	0.016032064	0.026194145	0.037326389	0	0.022583559	0.013916501	0.029835391	0.014150943	0.012059369	0.013374486	0.022248244	0.019056261	0.015531661	0.009375	0.010160881	0.01310717	0.015873016	0.012859304	0.009742519	0.023572076	0.012962963	0.006033183	0.014413178	0.009251472	0.018248175	0.015873016	0.014529915	0.015053763	0.007323027	0.024556617	0.011494253	0.028593509	0.020439061	0.01835443	0.01758794	0.007201646	0.012230635	0.019127774	0.032460733	0.021077283	0.007253886	0.034058657	0.014726508	0.013105413	0.018773467	0.010406812	0.011470282	0.023986766	0.010070493	0.02952381	0.021259843	0.020721412	0.010559662	0.010509297	0.010604454	0.011676397	0.016563147	0.011337868	0.01635514	0.009717314	0.01338091	0.013719512	0.010185185	0.024355301	0.017676768	0.021360759	0.039657854	0.027800491	0.010534846	0.02247191	0.014038877	0.009489051	0.016877637	0.00931677	0.015482696	0.015221707	0.030563515	0.020942408	0.010998308	0.010526316	0.013082584	0.015670911	0.009680542	0.009399855	0.008181818	0.040641711	0.006704981	0	0.018467221	0.003333333	0.013301088	0.007204611	0.007189542	0.025188917	0.013742072	0.005937235	0.006731488	0.014559387	0.01559322	0.018010292	0.01314554	0.011282051	0.010064044	0.019202363	0.01682243	0.008641005	0.021686747	0.071428571	0.018535681	0.018025751	0.015447992	0.01194354	0.013483146	0.009270705	0.012383901	0.019275251	0.010025063	0	0.016546763	0.015250545	0.024154589	0.013867488	0.018425461	0.012644889	0.010638298	0.017761989	0.017738359	0.007954545	0.01503006	0.01734104	0.019215988	0.013864818	0.007042254	0.019444444	0.009784736	0.031055901	0.012	0.016999261	0.014184397	0.010050251	0.017565872	0.005861665	0.013714286	0.018691589
KCNQ1_06_2_38	0.007369197	0.014986376	0.011574074	0.018025751	0.007865169	0.012944984	0.009632224	0.012096774	0.009113505		0.011363636	0.017621145	0.009560229	0.010911925	0.015873016	0.015710919	0.013302034	0.035233161	0.011183597	0.006855184	0.009337068	0.007380074	0.028697572	0.011538462	0.011235955	0.011955594	0.005952381	0.017707363	0.016783217	0.010630758	0.01607445	0.010590015	0.011235955	0.004979253	0.010911925	0.010830325	0.013623978	0.016689847	0.011412268	0.005529954	0.01459854	0.012903226	0.013888889	0.008290155	0.010526316	0.006802721	0.008835341	0.02189781	0.005567929	0.008468052	0.007558579	0.008014248	0.010547132	0.015795869	0.008136095	0.006973501	0.012376238	0.006124234	0.007077856	0.014141414	0.017829457	0.024326672	0	0.011764706	0.003988036	0.025773196	0.010810811	0.004651163	0.013415893	0.008244994	0.018331806	0.017942584	0.014128728	0.019524618	0.012383901	0.014492754	0.012139605	0.006993007	0.010909091	0.013011152	0.009063444	0.008959338	0.015912898	0.008495146	0.017424242	0.009337861	0.010079194	0.012285012	0.013661202	0.010197578	0.014728682	0.005295008	0.013291139	0.011450382	0.01026694	0.012280702	0.006907137	0.012565445	0.01496063	0.006269592	0.01602262	0.014084507	0.007449857	0.020075282	0.004752852	0.007268951	0.021558872	0.012158055	0.024761905	0.023659306	0.008507347	0.009584665	0.004878049	0.007438895	0.00500417	0.022750776	0.010598032	0.014890282	0.014977974	0.006266786	0.009946442	0.011142061	0.017985612	0.010143702	0.012789768	0.013302034	0.016339869	0.012195122	0.014344262	0.007551241	0.013119534	0.018008475	0.003147954	0.005474453	0.023148148	0.016361886	0.01051709	0.007633588	0.014736842	0.015586546	0.008789063	0.009727626	0.015162455	0.013673655	0.008602151	0.012487992	0	0.012915129	0.013333333	0.013349515	0.005784526	0.014502307	0.01600674	0.015756303	0.016170213	0.009811321	0.020785219	0.015667575	0.011986301	0.007497657	0.011293634	0.012855831	0.019273536	0.011288805	0.009463722	0.009700889	0.043128655	0.014732965	0.010265184	0.013319672	0.010905125	0.013498313	0.009931719	0.00931677	0.012355212	0.013456686	0	0.007953724	0.015350877	0.021276596	0.013953488	0.011754828	0.010570825	0.014393939	0.005357143	0.011119348	0.009142857	0.013986014	0.00965251	0.011511896	0.012121212	0.014991182	0.016632017	0.01373896	0.010920437	0.007077856	0.012509198	0.011792453	0.014112903	0.011349306	0.012850467	0.011428571	0.01875
KCNQ1_06_2_40	0.010241405	0.006849315	0.00927357	0.004299226	0.006734007	0.008602151	0.011314186	0.009072581	0.006644518		0.005698006	0.005291005	0.005752637	0.01010101	0.012457531	0.006269592	0.007843137	0.016580311	0.010280374	0.006802721	0.008434864	0.012573964	0.011782032	0.006949807	0.006756757	0.010300429	0.013353116	0.005644403	0.012578616	0.008498584	0.014358108	0.008258258	0.008785942	0.007413509	0.012480499	0.006488825	0.011850501	0.00832755	0.007818053	0.004604052	0.005658852	0.012953368	0.007434944	0.006204757	0.006993007	0.006802721	0.003212851	0.015373353	0.00443459	0.013097072	0.006828528	0.017636684	0.007926024	0.017094017	0.010347376	0.001396648	0.009925558	0.004359198	0.011122346	0.011033099	0.014660494	0.019982624	0.157894737	0.008181818	0.008982036	0.020725389	0.003378378	0.005576208	0.010277492	0.007025761	0.010064044	0.013221154	0.01254902	0.010998308	0.004636785	0.010130246	0.003790751	0.006968641	0.013586957	0.013059701	0.012048193	0.006194081	0.011744966	0.006097561	0.012957317	0.008488964	0.006479482	0.004078303	0.001369863	0.006357279	0.010819165	0.012947449	0.011414077	0.006289308	0.004132231	0.007611241	0.005380477	0.011518325	0.003924647	0.012658228	0.016933208	0.011251758	0.016543069	0.007566204	0.009496676	0.012486993	0.002493766	0.009090909	0.021988528	0.016509434	0.008461538	0.005285412	0.009716599	0.006376196	0.006688963	0.017598344	0.008314437	0.009426551	0.011484099	0.01426025	0.009146341	0.006469501	0.014388489	0.00676819	0.006369427	0.00938233	0.011409943	0.003252033	0.014373717	0.00862069	0.007293946	0.010582011	0.009307135	0.013761468	0.01259112	0.010516252	0.007011394	0.008481764	0.007391763	0.009016393	0.001956947	0.016456922	0.010086455	0.006398537	0.010706638	0.012464046	0.012048193	0.00464684	0.016778523	0.007272727	0.00650289	0.009803922	0.012647555	0.007337526	0.007653061	0.005983545	0.008474576	0.009504413	0.008576329	0.008450704	0.00716479	0.007352941	0.011887073	0.0131209	0.010204082	0.012067578	0.034959942	0.007386888	0.006855184	0.014388489	0.009803922	0.006741573	0.012383901	0.014403292	0.01006192	0.01092437	0	0.001439885	0.010989011	0.010576923	0.00931677	0.006700168	0.015856237	0.011424219	0.010676157	0.007385524	0.00456621	0.006965174	0.012536162	0.006933744	0.012152778	0.00619469	0.01181376	0.015655577	0.00931677	0.008016032	0.005169867	0.01536643	0.004040404	0.016331658	0.002339181	0.008009153	0.00522466
KCNQ1_06_2_48	0.013235294	0.013623978	0.003858025	0.015490534	0.006718925	0.012944984	0.008733624	0.007070707	0.005785124		0.009246088	0.01584507	0.00861244	0.005447471	0.020501139	0.011764706	0.015698587	0.012448133	0.01119403	0.005952381	0.014897579	0.009579956	0.014749263	0.010810811	0.006741573	0.007705479	0.008902077	0.008434864	0.014025245	0.015591779	0.014345992	0.010510511	0.006410256	0.010761589	0.010116732	0.011544012	0.022747953	0.009742519	0.006382979	0.013824885	0.013709677	0.007741935	0.010166359	0.011375388	0.006997901	0.005932203	0.009654063	0.024175824	0.017699115	0.01303681	0.00984103	0.012433393	0.005924951	0.00245098	0.005925926	0.013986014	0.01125	0.007832898	0.012207528	0.012072435	0.020849421	0.021682567	0.157894737	0.024456522	0.00499002	0.02373581	0.008789723	0.003717472	0.008247423	0.010575793	0.009140768	0.016887817	0.009411765	0.009353741	0.012383901	0.013024602	0.009104704	0.00349162	0.013648772	0.009310987	0.008314437	0.007554945	0.01010952	0.01459854	0.011372252	0.009361702	0.009406657	0.012274959	0.006830601	0.006997455	0.018575851	0.015909091	0.009481669	0.012626263	0.01446281	0.012850467	0.010007698	0.007329843	0.011691348	0.010460251	0.016981132	0.009817672	0.013112885	0.003778338	0.00952381	0.009404389	0.018257261	0.004056795	0.018164436	0.012598425	0.006944444	0.014861996	0.01056052	0.005319149	0.008326395	0.015690377	0.007598784	0.008587041	0.014171833	0.006238859	0.007621951	0.009259259	0.011502516	0.007614213	0.017474186	0.010954617	0.013082584	0.008972268	0.008221994	0.008667389	0.00948213	0.014814815	0.006217617	0.010999083	0.015883521	0.009596929	0.012227074	0.008460237	0.006302521	0.010638298	0.012732615	0.010648596	0.015861572	0.014638609	0.008602151	0.01532567	0.018072289	0.011070111	0.003355705	0.013349515	0.010861694	0.013149244	0.011844332	0.009503696	0.014455782	0.007496252	0.009961686	0.00407332	0.014592275	0.006578947	0.010235415	0.00733945	0.015532544	0.014084507	0.00785546	0.013731826	0.045985401	0.016589862	0.006831768	0.014388489	0.002173913	0.006749156	0.011793917	0.016477858	0.0116189	0.020955574	0.083333333	0.014388489	0.015283843	0.01352657	0.013975155	0.016820858	0.025316456	0.017503805	0.01598579	0.007418398	0.009153318	0.007976072	0.009661836	0.013056836	0.006944444	0.007936508	0.006973501	0.009803922	0.008587041	0.009054326	0.00887574	0.00591716	0.010080645	0.00505689	0.014067995	0.00456621	0.012513034
KCNQ1_06_2_51	0.007342144	0.004126547	0.01156515	0.006055363	0.007874016	0.006500542	0.013169447	0.012145749	0.005785124		0.007857143	0.007992895	0.005741627	0.005447471	0.009070295	0.009441385	0.014972419	0.016649324	0.009372071	0.006831768	0.00744879	0.011878248	0.014825797	0.006912442	0.005636979	0.018932874	0.010424423	0.009398496	0.015395381	0.009964413	0.01607445	0.015837104	0.007993605	0.009128631	0.004680187	0.003625816	0.006381039	0.0055517	0.006405694	0.005560704	0.011372868	0.010309278	0.011080332	0.003112033	0.00983837	0.008510638	0.009623095	0.024229075	0.007777778	0.013888889	0.008365019	0.006200177	0.009894459	0.006105006	0.011086475	0.00698324	0.012468828	0.003499563	0.008130081	0.01314459	0.015455951	0.016493056	0.166666667	0.006375228	0.00997009	0.011375388	0.00744249	0.005617978	0.011375388	0.007067138	0.01455869	0.006009615	0.010228167	0.009345794	0.010827533	0.010130246	0.009870919	0.016061453	0.017288444	0.006548176	0.009077156	0.004817619	0.007550336	0.014652015	0.012195122	0.009409752	0.006507592	0.008183306	0.005479452	0.003196931	0.00931677	0.003828484	0.005085823	0.013941698	0.005159959	0.008187135	0.007692308	0.009424084	0.009411765	0.008350731	0.010377358	0.00565371	0.008571429	0.005025126	0.013320647	0.007337526	0.015037594	0.007092199	0.009532888	0.014229249	0.008520527	0.006362672	0.008136697	0.006396588	0.006688963	0.012474012	0.006074412	0.011727912	0.003536693	0.008928571	0.006854532	0.006523765	0.011527378	0.010152284	0.011164274	0.011727912	0.007401316	0.004061738	0.009268795	0.006493506	0.004389173	0.007399577	0.011494253	0.003690037	0.011258278	0.007670182	0.015817223	0.009361702	0.013771186	0.00903862	0.007843137	0.016504854	0.009365994	0.006381039	0.009677419	0.007692308	0.018072289	0.005565863	0.003412969	0.012091898	0.008708273	0.012459016	0.00591716	0.009483667	0.008496177	0.007524454	0.005372218	0.008207934	0.011216566	0.005644403	0.008264463	0.006445672	0.009643917	0.013170273	0.00789266	0.007293355	0.042521994	0.013901761	0.007738607	0.015447992	0.002183406	0.010146561	0.010565569	0.011340206	0.010077519	0.010092515	0.083333333	0.012283237	0.004395604	0.011673152	0.006259781	0.006711409	0.006335797	0.006844106	0.001785714	0.002967359	0.004576659	0.008982036	0.007804878	0.013953488	0.016608392	0.007073386	0.01039501	0.006876228	0.011727912	0.009063444	0.006646972	0.014268728	0.014256619	0.013888889	0.011723329	0.016018307	0.011470282
KCNQ1_06_2_55	0.00443787	0.006887052	0.011655012	0.012142238	0.005681818	0.013071895	0.008810573	0.014256619	0.010815308		0.005747126	0.009795191	0.002898551	0.016393443	0.009101251	0.011093502	0.008681926	0.030366492	0.014058107	0.002561913	0.013157895	0.011851852	0.013274336	0.008527132	0.011312217	0.016478751	0.008190618	0.008466604	0.00631136	0.007127584	0.007627119	0.006792453	0.008058018	0.006617039	0.01023622	0.013868613	0.007305936	0.00979021	0.010729614	0.006481481	0.009836066	0.01164295	0.012149533	0.00729927	0.010578279	0.009450172	0.010500808	0.022794118	0.008928571	0.010077519	0.0030326	0.008880995	0.01061712	0.017156863	0.003706449	0.007062147	0.01125	0.007042254	0.00407332	0.014285714	0.007800312	0.011403509	0	0.003652968	0.011	0.021852237	0.010224949	0.009310987	0.004145078	0.011806375	0.011959522	0.010869565	0.009486166	0.010186757	0.008573655	0.016034985	0.007575758	0.010548523	0.017351598	0.010299625	0.007575758	0.006258693	0.009322034	0.009756098	0.011441648	0.007685739	0.009427121	0.007425743	0.013888889	0.008322663	0.012432012	0.016018307	0.006993007	0.007566204	0.008307373	0.005878895	0.010903427	0.015756303	0.011820331	0.013655462	0.014258555	0.012684989	0.012629162	0.015189873	0.010536398	0.004206099	0.012510425	0.010121457	0.005752637	0.011137629	0.006955178	0.014861996	0.002452984	0.007462687	0.011784512	0.008324662	0.012937595	0.00789266	0.008880995	0.008944544	0.006864989	0.013863216	0.009427121	0.007692308	0.01042502	0.013396375	0.008216927	0.004909984	0.004140787	0.007592191	0.011013216	0.007478632	0.013598326	0.008241758	0.009308511	0.010607522	0.013181019	0.007640068	0.007391763	0.01071723	0.009861933	0.013671875	0.010885341	0.011981567	0.007551241	0.013513514	0	0.006487488	0.003389831	0.007334963	0.007272727	0.007920792	0.009337861	0.011578947	0.00855432	0.006019564	0.008533747	0.008230453	0.009482759	0.007597341	0.013457557	0.00831793	0.017138599	0.011374408	0.011032309	0.00405515	0.035976505	0.012003693	0.00949094	0.010384216	0.007675439	0.009049774	0.011235955	0.014522822	0.006998445	0.008474576	0.083333333	0.009475219	0.015625	0.009689922	0.010989011	0.016033755	0.003184713	0.009961686	0.005385996	0.005952381	0.010285714	0.007014028	0.007797271	0.006955178	0.011393514	0.015070922	0.008362369	0.003937008	0.01254902	0.008040201	0.005947955	0.013126492	0.012232416	0.010126582	0.008254717	0.009174312	0.006256517
KCNQ1_06_2_66	0.00443459	0.013755158	0.007770008	0.006034483	0.005694761	0.016322089	0.006134969	0.004060914	0.006655574		0.004282655	0.007142857	0.003842459	0.0140625	0.0125	0.010228167	0.007880221	0.01875	0.007490637	0.007718696	0.004681648	0.002220577	0.00591716	0.00462963	0.005630631	0.004317789	0.011144131	0.003770028	0.007703081	0.007818053	0.013593883	0.007507508	0.008025682	0.00910596	0.006264683	0.004354136	0.016468435	0.00488145	0.007142857	0.005550416	0.009771987	0.003865979	0.005560704	0.00625	0.007735584	0.005957447	0.012903226	0.011808118	0.011123471	0.007722008	0.009090909	0.015097691	0.005964215	0.013597033	0.004444444	0.005578801	0.009975062	0.008748906	0.011201629	0.011167513	0.012393493	0.011304348	0	0.010045662	0.004004004	0.016614746	0.01760325	0.00748363	0.008264463	0.010638298	0.008272059	0.006038647	0.003918495	0.009353741	0.014007782	0.013196481	0.008345979	0.012561061	0.009124088	0.004672897	0.004524887	0.004857738	0.002529511	0.006090134	0.011424219	0.005150215	0.016666667	0.007425743	0.005517241	0.004487179	0.005439005	0.010646388	0.008894536	0.011406844	0.005159959	0.013529412	0.008468052	0.008394544	0.007849294	0.006276151	0.003777148	0.006324666	0.009747706	0.003783102	0.005752637	0.010526316	0.006655574	0.004056795	0.007670182	0.011848341	0.007020281	0.012738854	0.00244898	0.006389776	0.002508361	0.010384216	0.00913242	0.00392773	0.009717314	0.007155635	0.005368098	0.005576208	0.009399855	0.010230179	0.001598721	0.006284368	0.008196721	0.010647011	0.002068252	0.003246753	0.004376368	0.007423118	0.00625	0.004595588	0.006662225	0.004816956	0.00262697	0.003407155	0.005263158	0.004934211	0.006903353	0.00195122	0.005780347	0.008256881	0.007526882	0.011494253	0.012048193	0.007407407	0.006779661	0.004872107	0.008727273	0.011842105	0.010195412	0.011542497	0.006831768	0.006751688	0.009244992	0.006181319	0.007765315	0.00094518	0.006153846	0.00092081	0.011119348	0.005655042	0.002364066	0.009708738	0.028571429	0.002770083	0.006866953	0.006198347	0.002183406	0.004509583	0.008777429	0.009307135	0.004651163	0.006728343	0.083333333	0.00866426	0	0.003879728	0.01242236	0.013422819	0.006362672	0.009923664	0.005357143	0.005934718	0.01592719	0.006006006	0.008729389	0.006944444	0.006129597	0.008865248	0.007654836	0.00589391	0.008587041	0.023115578	0.007401925	0.00238379	0.010152284	0.012658228	0.008225617	0.010332951	0.007291667
