id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
(faecal)PC(16:0/0:0)	(faecal)PC(16:0/0:0)	0.787172011661807	0.499253218114633	0.871743440233236	0.622787172011662	0.957154518950437	0.468478134110787	0.468478134110787	0.622787172011662	0.871743440233236	0.544093294460641	0.871743440233236	0.871743440233236	0.956529352389841	0.110787172011662	0.544093294460641	0.265702623906705	0.468478134110787	0.871743440233236	0.957154518950437	0.00480466472303207	0.072396501457726	0.072396501457726	0.0188454810495627	0.208	0.622787172011662	0.328723032069971	0.704	0.00480466472303207	0.396501457725947	0.871743440233236	0.265702623906705	0	0.0188454810495627	0.622787172011662	0.957154518950437	0.208	0.544093294460641	0.265702623906705	0.957154518950437	0.0188454810495627	0.208	0.957154518950437	0.622787172011662	0.622787172011662	0.499253218114633	0.704	0.468478134110787	0.787172011661807	0.208	0.787172011661807
(faecal)α-Muricholic Acid	(faecal)α-Muricholic Acid	0.208	0.00766584418747316	0.871743440233236	0.468478134110787	0.208	0.072396501457726	0.396501457725947	0.787172011661807	0.156174927113702	0.0415626822157435	0.957154518950437	0.110787172011662	0.0835232813732599	0.544093294460641	0.265702623906705	0.871743440233236	0.110787172011662	0.704	0.072396501457726	0.468478134110787	0.328723032069971	0.704	0.957154518950437	0.787172011661807	0.265702623906705	0.871743440233236	0.00480466472303207	0.704	0.957154518950437	0.156174927113702	0.871743440233236	0.622787172011662	0.871743440233236	0.0415626822157435	0.957154518950437	0.957154518950437	0.622787172011662	0.544093294460641	0.265702623906705	0.957154518950437	0.208	0.072396501457726	0.208	0	0.0657038480715891	0.957154518950437	0.072396501457726	0.787172011661807	0.544093294460641	0.544093294460641
(faecal)L(+)-Ornithine	(faecal)L(+)-Ornithine	0.0188454810495627	0.826848213385815	0.871743440233236	0.110787172011662	0.0415626822157435	0.328723032069971	0.704	0.156174927113702	0.787172011661807	0.871743440233236	0.622787172011662	0.072396501457726	0.124789337440287	0.265702623906705	0.00480466472303207	0.871743440233236	0.787172011661807	0.208	0.072396501457726	0.265702623906705	0.265702623906705	0.0188454810495627	0.468478134110787	0.957154518950437	0.787172011661807	0.544093294460641	0.208	0.622787172011662	0.871743440233236	0.396501457725947	0.704	0.328723032069971	0.110787172011662	0.156174927113702	0.622787172011662	0.328723032069971	0.622787172011662	0.704	0.110787172011662	0.468478134110787	0.622787172011662	0.072396501457726	0.208	0.468478134110787	0.826848213385815	0.622787172011662	0.328723032069971	0.468478134110787	0.544093294460641	0.265702623906705
(faecal)Thymine	(faecal)Thymine	0.0188454810495627	0.826848213385815	0.871743440233236	0.110787172011662	0.0415626822157435	0.328723032069971	0.704	0.156174927113702	0.787172011661807	0.871743440233236	0.622787172011662	0.072396501457726	0.124789337440287	0.265702623906705	0.00480466472303207	0.871743440233236	0.787172011661807	0.208	0.072396501457726	0.265702623906705	0.265702623906705	0.0188454810495627	0.468478134110787	0.957154518950437	0.787172011661807	0.544093294460641	0.208	0.622787172011662	0.871743440233236	0.396501457725947	0.704	0.328723032069971	0.110787172011662	0.156174927113702	0.622787172011662	0.328723032069971	0.622787172011662	0.704	0.110787172011662	0.468478134110787	0.622787172011662	0.072396501457726	0.208	0.468478134110787	0.826848213385815	0.622787172011662	0.328723032069971	0.468478134110787	0.544093294460641	0.265702623906705
(faecal)(-)-Riboflavin	(faecal)(-)-Riboflavin	0.871743440233236	0.0835232813732599	0.622787172011662	0.704	0.871743440233236	0.544093294460641	0.328723032069971	0.544093294460641	0.0415626822157435	0.0415626822157435	0.871743440233236	0.871743440233236	0.699797968157019	0.328723032069971	0.787172011661807	0.328723032069971	0.156174927113702	0.396501457725947	0.787172011661807	0.265702623906705	0.110787172011662	0.468478134110787	0.957154518950437	0.468478134110787	0.156174927113702	0.704	0.468478134110787	0.871743440233236	0.871743440233236	0.396501457725947	0.622787172011662	0.468478134110787	0.544093294460641	0.704	0.468478134110787	0.544093294460641	0.110787172011662	0.328723032069971	0.957154518950437	0.957154518950437	0.622787172011662	0.787172011661807	0.871743440233236	0.156174927113702	0.0835232813732599	0.544093294460641	0.544093294460641	0.787172011661807	0.787172011661807	0.871743440233236
(faecal)L(-)-Pipecolinic acid	(faecal)L(-)-Pipecolinic acid	0.00480466472303207	0.577351787034875	0.871743440233236	0.208	0.00480466472303207	0.156174927113702	0.957154518950437	0.208	0.957154518950437	0.468478134110787	0.468478134110787	0.0188454810495627	0.0657038480715891	0.328723032069971	0	0.957154518950437	0.396501457725947	0.265702623906705	0.0415626822157435	0.468478134110787	0.396501457725947	0.072396501457726	0.544093294460641	0.871743440233236	0.871743440233236	0.787172011661807	0.110787172011662	0.787172011661807	0.957154518950437	0.156174927113702	0.622787172011662	0.544093294460641	0.265702623906705	0.072396501457726	0.957154518950437	0.622787172011662	0.787172011661807	0.957154518950437	0.0415626822157435	0.544093294460641	0.396501457725947	0.0415626822157435	0.072396501457726	0.265702623906705	0.424662507561364	0.787172011661807	0.156174927113702	0.396501457725947	0.396501457725947	0.328723032069971
(faecal)4-aminobutyric acid	(faecal)4-aminobutyric acid	0.208	0.103242804623708	0.871743440233236	0.328723032069971	0.396501457725947	0.072396501457726	0.871743440233236	0.468478134110787	0.265702623906705	0.0188454810495627	0.544093294460641	0.328723032069971	0.0498575851013404	0.957154518950437	0.328723032069971	0.396501457725947	0.0415626822157435	0.704	0.072396501457726	0.787172011661807	0.468478134110787	0.787172011661807	0.787172011661807	0.704	0.544093294460641	0.622787172011662	0.072396501457726	0.957154518950437	0.468478134110787	0.265702623906705	0.871743440233236	0.871743440233236	0.871743440233236	0.110787172011662	0.957154518950437	0.704	0.396501457725947	0.265702623906705	0.156174927113702	0.787172011661807	0.208	0.072396501457726	0.208	0.0188454810495627	0.0243768916856908	0.787172011661807	0.072396501457726	0.468478134110787	0.704	0.265702623906705
(faecal)2-Deoxyadenosine	(faecal)2-Deoxyadenosine	0.957154518950437	0.913131785162326	0.871743440233236	0.787172011661807	0.544093294460641	0.957154518950437	0.544093294460641	0.704	0.544093294460641	0.396501457725947	0.622787172011662	0.622787172011662	0.741733927731628	0.544093294460641	0.871743440233236	0.00480466472303207	0.468478134110787	0.072396501457726	0.871743440233236	0.544093294460641	0.957154518950437	0.957154518950437	0.328723032069971	0.265702623906705	0.957154518950437	0.265702623906705	0.871743440233236	0.208	0.072396501457726	0.871743440233236	0.468478134110787	0.468478134110787	0.787172011661807	0.787172011661807	0.871743440233236	0.468478134110787	0.072396501457726	0.468478134110787	0.787172011661807	0.328723032069971	0.871743440233236	0.871743440233236	0.871743440233236	0.787172011661807	0.424662507561364	0.871743440233236	0.957154518950437	0.787172011661807	0.328723032069971	0.544093294460641
(faecal)N-Acetyltryptophan	(faecal)N-Acetyltryptophan	0.110787172011662	0.699797968157019	0.156174927113702	0.0188454810495627	0.328723032069971	0.396501457725947	0.208	0.0415626822157435	0.208	0.622787172011662	0.468478134110787	0.544093294460641	0.199660189460363	0.396501457725947	0.208	0.468478134110787	0.871743440233236	0.468478134110787	0.156174927113702	0.396501457725947	0.468478134110787	0.265702623906705	0.871743440233236	0.468478134110787	0.156174927113702	0.208	0.468478134110787	0.957154518950437	0.544093294460641	0.704	0.265702623906705	0.622787172011662	0.396501457725947	0.265702623906705	0.072396501457726	0.110787172011662	0.156174927113702	0.871743440233236	0.208	0.871743440233236	0.468478134110787	0.156174927113702	0.328723032069971	0.871743440233236	0.741733927731628	0.072396501457726	0.396501457725947	0.208	0.328723032069971	0.072396501457726
(faecal)4-Phenylbutyric acid	(faecal)4-Phenylbutyric acid	0.787172011661807	0.499253218114633	0.787172011661807	0.704	0.787172011661807	0.871743440233236	0.208	0.328723032069971	0.787172011661807	0.622787172011662	0.156174927113702	0.622787172011662	0.699797968157019	0.110787172011662	0.871743440233236	0.072396501457726	0.468478134110787	0.110787172011662	0.871743440233236	0.265702623906705	0.468478134110787	0.957154518950437	0.468478134110787	0.787172011661807	0.544093294460641	0.208	0.622787172011662	0.265702623906705	0.110787172011662	0.957154518950437	0.957154518950437	0.396501457725947	0.871743440233236	0.787172011661807	0.871743440233236	0.468478134110787	0.396501457725947	0.328723032069971	0.468478134110787	0.468478134110787	0.957154518950437	0.871743440233236	0.787172011661807	0.787172011661807	0.537900560470205	0.871743440233236	0.871743440233236	0.328723032069971	0.704	0.396501457725947
(faecal)beta-Hydroxymyristic acid	(faecal)beta-Hydroxymyristic acid	0	0.577351787034875	0.704	0.072396501457726	0.0188454810495627	0.0415626822157435	0.704	0.072396501457726	0.871743440233236	0.396501457725947	0.265702623906705	0.072396501457726	0.00766584418747316	0.396501457725947	0.00480466472303207	0.871743440233236	0.265702623906705	0.468478134110787	0.00480466472303207	0.622787172011662	0.622787172011662	0.208	0.871743440233236	0.622787172011662	0.871743440233236	0.544093294460641	0.072396501457726	0.957154518950437	0.787172011661807	0.328723032069971	0.328723032069971	0.787172011661807	0.468478134110787	0.0188454810495627	0.622787172011662	0.468478134110787	0.622787172011662	0.622787172011662	0.00480466472303207	0.871743440233236	0.156174927113702	0.00480466472303207	0.0188454810495627	0.208	0.320632582865827	0.396501457725947	0.0415626822157435	0.156174927113702	0.208	0.110787172011662
(faecal)8-Hydroxyquinoline	(faecal)8-Hydroxyquinoline	0.871743440233236	0.826848213385815	0.622787172011662	0.622787172011662	0.396501457725947	0.787172011661807	0.328723032069971	0.622787172011662	0.787172011661807	0.787172011661807	0.787172011661807	0.468478134110787	0.869880378700103	0.468478134110787	0.787172011661807	0.0188454810495627	0.871743440233236	0.110787172011662	0.957154518950437	0.328723032069971	0.871743440233236	0.871743440233236	0.265702623906705	0.208	0.622787172011662	0.110787172011662	0.704	0.110787172011662	0.0188454810495627	0.787172011661807	0.396501457725947	0.265702623906705	0.544093294460641	0.622787172011662	0.787172011661807	0.208	0.156174927113702	0.787172011661807	0.957154518950437	0.265702623906705	0.622787172011662	0.957154518950437	0.622787172011662	0.957154518950437	0.826848213385815	0.957154518950437	0.787172011661807	0.871743440233236	0.208	0.468478134110787
(faecal)5-Hydroxyindole-3-acetic acid	(faecal)5-Hydroxyindole-3-acetic acid	0.871743440233236	0.826848213385815	0.622787172011662	0.622787172011662	0.396501457725947	0.787172011661807	0.328723032069971	0.622787172011662	0.787172011661807	0.787172011661807	0.787172011661807	0.468478134110787	0.869880378700103	0.468478134110787	0.787172011661807	0.0188454810495627	0.871743440233236	0.110787172011662	0.957154518950437	0.328723032069971	0.871743440233236	0.871743440233236	0.265702623906705	0.208	0.622787172011662	0.110787172011662	0.704	0.110787172011662	0.0188454810495627	0.787172011661807	0.396501457725947	0.265702623906705	0.544093294460641	0.622787172011662	0.787172011661807	0.208	0.156174927113702	0.787172011661807	0.957154518950437	0.265702623906705	0.622787172011662	0.957154518950437	0.622787172011662	0.957154518950437	0.826848213385815	0.957154518950437	0.787172011661807	0.871743440233236	0.208	0.468478134110787
(faecal)Ethyl myristate	(faecal)Ethyl myristate	0.208	0.320632582865827	0.208	0.072396501457726	0.622787172011662	0.544093294460641	0.0188454810495627	0.00480466472303207	0.156174927113702	0.787172011661807	0.110787172011662	0.957154518950437	0.288343233800394	0.0415626822157435	0.328723032069971	0.787172011661807	0.871743440233236	0.787172011661807	0.328723032069971	0.110787172011662	0.208	0.396501457725947	0.787172011661807	0.622787172011662	0.072396501457726	0.0415626822157435	0.957154518950437	0.544093294460641	0.156174927113702	0.704	0.396501457725947	0.328723032069971	0.468478134110787	0.622787172011662	0.265702623906705	0.072396501457726	0.544093294460641	0.704	0.156174927113702	0.787172011661807	0.622787172011662	0.328723032069971	0.396501457725947	0.787172011661807	0.956529352389841	0.156174927113702	0.544093294460641	0.072396501457726	0.622787172011662	0.0415626822157435
(faecal)3-Phenyllactic acid	(faecal)3-Phenyllactic acid	0.622787172011662	0.320632582865827	0.0188454810495627	0.468478134110787	0.208	0.704	0.110787172011662	0.544093294460641	0.208	0.265702623906705	0.871743440233236	0.110787172011662	0.826848213385815	0.957154518950437	0.328723032069971	0.787172011661807	0.396501457725947	0.396501457725947	0.787172011661807	0.871743440233236	0.787172011661807	0.544093294460641	0.468478134110787	0.704	0.0415626822157435	0.156174927113702	0.468478134110787	0.871743440233236	0.208	0.00480466472303207	0.622787172011662	0.957154518950437	0.787172011661807	0.622787172011662	0.0415626822157435	0.208	0.468478134110787	0.957154518950437	0.704	0.468478134110787	0.957154518950437	0.787172011661807	0.544093294460641	0.396501457725947	0.320632582865827	0.110787172011662	0.704	0.622787172011662	0.957154518950437	0.396501457725947
(faecal)Oxypurinol	(faecal)Oxypurinol	0.208	0.424662507561364	0.622787172011662	0.156174927113702	0.396501457725947	0.871743440233236	0.208	0.110787172011662	0.328723032069971	0.544093294460641	0.544093294460641	0.544093294460641	0.461482840350805	0.0415626822157435	0.156174927113702	0.871743440233236	0.704	0.544093294460641	0.396501457725947	0.0188454810495627	0.0415626822157435	0.0415626822157435	0.328723032069971	0.957154518950437	0.265702623906705	0.208	0.871743440233236	0.265702623906705	0.468478134110787	0.957154518950437	0.871743440233236	0.072396501457726	0.072396501457726	0.704	0.468478134110787	0.110787172011662	0.622787172011662	0.544093294460641	0.328723032069971	0.328723032069971	0.871743440233236	0.396501457725947	0.622787172011662	0.787172011661807	0.617533817425997	0.544093294460641	0.871743440233236	0.468478134110787	0.957154518950437	0.265702623906705
(faecal)N-Acetyl-DL-aspartic acid	(faecal)N-Acetyl-DL-aspartic acid	0.00480466472303207	0.424662507561364	0.871743440233236	0.208	0.00480466472303207	0.0188454810495627	0.957154518950437	0.208	0.957154518950437	0.328723032069971	0.328723032069971	0.0415626822157435	0.0243768916856908	0.704	0.0188454810495627	0.544093294460641	0.208	0.328723032069971	0.0188454810495627	0.957154518950437	0.871743440233236	0.396501457725947	0.787172011661807	0.396501457725947	0.871743440233236	0.957154518950437	0.0415626822157435	0.544093294460641	0.787172011661807	0.265702623906705	0.208	0.787172011661807	0.787172011661807	0.00480466472303207	0.787172011661807	0.871743440233236	0.468478134110787	0.544093294460641	0.0188454810495627	0.787172011661807	0.072396501457726	0.0188454810495627	0.00480466472303207	0.156174927113702	0.257369331622575	0.468478134110787	0.0188454810495627	0.208	0.072396501457726	0.265702623906705
(faecal)N-Tigloylglycine	(faecal)N-Tigloylglycine	0.957154518950437	0.227783956715016	0.957154518950437	0.787172011661807	0.787172011661807	0.957154518950437	0.328723032069971	0.544093294460641	0.396501457725947	0.871743440233236	0.072396501457726	0.468478134110787	0.913131785162326	0.208	0.871743440233236	0.544093294460641	0.544093294460641	0.208	0.704	0.622787172011662	0.468478134110787	0.544093294460641	0.871743440233236	0.468478134110787	0.544093294460641	0.704	0.328723032069971	0.871743440233236	0.622787172011662	0.871743440233236	0.544093294460641	0.957154518950437	0.468478134110787	0.622787172011662	0.622787172011662	0.871743440233236	0.957154518950437	0.208	0.622787172011662	0.871743440233236	0.787172011661807	0.704	0.704	0.396501457725947	0.699797968157019	0.871743440233236	0.957154518950437	0.265702623906705	0.787172011661807	0.787172011661807
(faecal)N-Acetyl-L-aspartic acid	(faecal)N-Acetyl-L-aspartic acid	0.072396501457726	0.537900560470205	0.396501457725947	0.704	0.00480466472303207	0.208	0.622787172011662	0.544093294460641	0.787172011661807	0.328723032069971	0.468478134110787	0.0188454810495627	0.227783956715016	0.468478134110787	0.0188454810495627	0.871743440233236	0.265702623906705	0.265702623906705	0.208	0.787172011661807	0.468478134110787	0.265702623906705	0.704	0.704	0.468478134110787	0.622787172011662	0.208	0.957154518950437	0.468478134110787	0.0415626822157435	0.622787172011662	0.871743440233236	0.622787172011662	0.156174927113702	0.468478134110787	0.704	0.871743440233236	0.787172011661807	0.110787172011662	0.704	0.396501457725947	0.208	0.072396501457726	0.328723032069971	0.288343233800394	0.787172011661807	0.208	0.544093294460641	0.328723032069971	0.787172011661807
(faecal)Urocanic acid	(faecal)Urocanic acid	0.544093294460641	0.577351787034875	0.704	0.871743440233236	0.704	0.787172011661807	0.468478134110787	0.396501457725947	0.871743440233236	0.544093294460641	0.156174927113702	0.871743440233236	0.658373571260927	0.0415626822157435	0.468478134110787	0.156174927113702	0.396501457725947	0.468478134110787	0.787172011661807	0.208	0.208	0.622787172011662	0.328723032069971	0.871743440233236	0.871743440233236	0.544093294460641	0.787172011661807	0.265702623906705	0.468478134110787	0.468478134110787	0.957154518950437	0.328723032069971	0.704	0.957154518950437	0.468478134110787	0.787172011661807	0.468478134110787	0.468478134110787	0.328723032069971	0.328723032069971	0.957154518950437	0.787172011661807	0.544093294460641	0.871743440233236	0.461482840350805	0.787172011661807	0.787172011661807	0.396501457725947	0.871743440233236	0.622787172011662
