id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
(faecal)PC(16:0/0:0)	(faecal)PC(16:0/0:0)	0.787172011661807	0.957154518950437	0.328723032069971	0.328723032069971	0.957154518950437	0.704	0.826848213385815	0.787172011661807	0.871743440233236	0.704	0.622787172011662	0.328723032069971	0.871743440233236	0.396501457725947	0.544093294460641	0.957154518950437	0.871743440233236	0.957154518950437	0.622787172011662	0.499253218114633	0.787172011661807	0.787172011661807	0.328723032069971	0.156174927113702	0.622787172011662	0.704	0.787172011661807	0.544093294460641	0.871743440233236	0.468478134110787	0.468478134110787	0.424662507561364	0.957154518950437	0.468478134110787	0.871743440233236	0.622787172011662	0.957154518950437	0.208	0.468478134110787	0.544093294460641	0.957154518950437	0.227783956715016	0.957154518950437	0.544093294460641	0.544093294460641	0.871743440233236	0.396501457725947	0.156174927113702	0.957154518950437	0.704
(faecal)α-Muricholic Acid	(faecal)α-Muricholic Acid	0.396501457725947	0.622787172011662	0.00480466472303207	0.871743440233236	0.622787172011662	0.871743440233236	0.826848213385815	0.396501457725947	0.704	0.871743440233236	0.208	0.871743440233236	0.704	0.787172011661807	0.265702623906705	0.622787172011662	0.156174927113702	0.622787172011662	0.0188454810495627	0.658373571260927	0.396501457725947	0.787172011661807	0.468478134110787	0.871743440233236	0.957154518950437	0.871743440233236	0.396501457725947	0.265702623906705	0.704	0.871743440233236	0.871743440233236	0.537900560470205	0.622787172011662	0.871743440233236	0.704	0.957154518950437	0.622787172011662	0.0415626822157435	0.871743440233236	0.622787172011662	0.544093294460641	0.784108369602108	0.622787172011662	0.622787172011662	0.957154518950437	0.704	0	0.328723032069971	0.622787172011662	0.871743440233236
(faecal)L(+)-Ornithine	(faecal)L(+)-Ornithine	0.622787172011662	0.156174927113702	0.328723032069971	0.328723032069971	0.622787172011662	0.208	0.913131785162326	0.0415626822157435	0.072396501457726	0.208	0.871743440233236	0.00480466472303207	0.208	0.622787172011662	0.0188454810495627	0.957154518950437	0.787172011661807	0.110787172011662	0.622787172011662	0.424662507561364	0.208	0.328723032069971	0.871743440233236	0.156174927113702	0.265702623906705	0.871743440233236	0.544093294460641	0.787172011661807	0.072396501457726	0.0415626822157435	0.110787172011662	0.17307111024126	0.871743440233236	0.0415626822157435	0.871743440233236	0.787172011661807	0.110787172011662	0.957154518950437	0.328723032069971	0.468478134110787	0.468478134110787	0.826848213385815	0.957154518950437	0.544093294460641	0.787172011661807	0.871743440233236	0.544093294460641	0.156174927113702	0.110787172011662	0.072396501457726
(faecal)Thymine	(faecal)Thymine	0.0188454810495627	0.208	0.208	0.622787172011662	0.265702623906705	0.787172011661807	0.124789337440287	0.208	0.957154518950437	0.265702623906705	0.871743440233236	0.110787172011662	0.156174927113702	0.265702623906705	0.208	0.072396501457726	0.265702623906705	0.871743440233236	0.468478134110787	0.0498575851013404	0.0188454810495627	0.468478134110787	0.468478134110787	0.871743440233236	0.208	0.265702623906705	0.544093294460641	0.396501457725947	0.110787172011662	0.265702623906705	0.871743440233236	0.000309085667849671	0.328723032069971	0.265702623906705	0.156174927113702	0.072396501457726	0.871743440233236	0.871743440233236	0.787172011661807	0.396501457725947	0.265702623906705	0.461482840350805	0.072396501457726	0.00480466472303207	0.156174927113702	0.156174927113702	0.468478134110787	0.156174927113702	0.072396501457726	0.787172011661807
(faecal)(-)-Riboflavin	(faecal)(-)-Riboflavin	0.957154518950437	0.265702623906705	0.957154518950437	0.957154518950437	0.468478134110787	0.0188454810495627	0.537900560470205	0.208	0.072396501457726	0.156174927113702	0.328723032069971	0.468478134110787	0.208	0.208	0.208	0.704	0.622787172011662	0.0415626822157435	0.871743440233236	0.699797968157019	0.468478134110787	0.396501457725947	0.468478134110787	0.871743440233236	0.110787172011662	0.787172011661807	0.156174927113702	0.622787172011662	0.265702623906705	0.328723032069971	0.396501457725947	0.826848213385815	0.468478134110787	0.328723032069971	0.704	0.468478134110787	0.0415626822157435	0.328723032069971	0.544093294460641	0.328723032069971	0.871743440233236	0.0835232813732599	0.704	0.787172011661807	0.468478134110787	0.704	0.871743440233236	0.871743440233236	0.208	0.110787172011662
(faecal)L(-)-Pipecolinic acid	(faecal)L(-)-Pipecolinic acid	0.328723032069971	0.468478134110787	0.110787172011662	0.468478134110787	0.957154518950437	0.871743440233236	0.577351787034875	0.156174927113702	0.468478134110787	0.544093294460641	0.544093294460641	0.072396501457726	0.544093294460641	0.957154518950437	0.110787172011662	0.544093294460641	0.622787172011662	0.544093294460641	0.265702623906705	0.17307111024126	0.208	0.704	0.871743440233236	0.328723032069971	0.622787172011662	0.871743440233236	0.957154518950437	0.957154518950437	0.208	0.265702623906705	0.468478134110787	0.103242804623708	0.622787172011662	0.265702623906705	0.871743440233236	0.396501457725947	0.544093294460641	0.396501457725947	0.704	0.787172011661807	0.544093294460641	0.658373571260927	0.544093294460641	0.265702623906705	0.871743440233236	0.871743440233236	0.208	0.110787172011662	0.265702623906705	0.468478134110787
(faecal)4-aminobutyric acid	(faecal)4-aminobutyric acid	0.957154518950437	0.396501457725947	0.871743440233236	0.622787172011662	0.265702623906705	0.072396501457726	0.741733927731628	0.110787172011662	0.110787172011662	0.156174927113702	0.787172011661807	0.622787172011662	0.544093294460641	0.468478134110787	0.328723032069971	0.871743440233236	0.787172011661807	0.208	0.468478134110787	0.869880378700103	0.622787172011662	0.208	0.396501457725947	0.787172011661807	0.265702623906705	0.871743440233236	0.208	0.704	0.208	0.871743440233236	0.544093294460641	0.956529352389841	0.871743440233236	0.871743440233236	0.622787172011662	0.704	0.208	0.544093294460641	0.871743440233236	0.208	0.622787172011662	0.00766584418747316	0.871743440233236	0.622787172011662	0.787172011661807	0.622787172011662	0.787172011661807	0.622787172011662	0.328723032069971	0.468478134110787
(faecal)2-Deoxyadenosine	(faecal)2-Deoxyadenosine	0.328723032069971	0.00480466472303207	0.871743440233236	0.871743440233236	0.787172011661807	0.265702623906705	0.354164298436231	0.0415626822157435	0.328723032069971	0	0.787172011661807	0.110787172011662	0.0188454810495627	0.0415626822157435	0.208	0.396501457725947	0.622787172011662	0.396501457725947	0.787172011661807	0.227783956715016	0.110787172011662	0.871743440233236	0.0415626822157435	0.957154518950437	0.00480466472303207	0.265702623906705	0.957154518950437	0.072396501457726	0.00480466472303207	0.265702623906705	0.704	0.199660189460363	0.544093294460641	0.265702623906705	0.396501457725947	0.396501457725947	0.396501457725947	0.208	0.787172011661807	0.00480466472303207	0.072396501457726	0.461482840350805	0.396501457725947	0.396501457725947	0.156174927113702	0.396501457725947	0.871743440233236	0.871743440233236	0.0188454810495627	0.468478134110787
(faecal)N-Acetyltryptophan	(faecal)N-Acetyltryptophan	0.208	0.110787172011662	0.787172011661807	0.156174927113702	0.208	0.871743440233236	0.17307111024126	0.468478134110787	0.871743440233236	0.072396501457726	0.622787172011662	0.622787172011662	0.072396501457726	0.00480466472303207	0.787172011661807	0.156174927113702	0.468478134110787	0.957154518950437	0.871743440233236	0.354164298436231	0.208	0.328723032069971	0.00480466472303207	0.328723032069971	0.0415626822157435	0.072396501457726	0.544093294460641	0.0188454810495627	0.208	0.704	0.468478134110787	0.320632582865827	0.396501457725947	0.704	0.072396501457726	0.265702623906705	0.957154518950437	0.110787172011662	0.328723032069971	0.0415626822157435	0.156174927113702	0.784108369602108	0.156174927113702	0.265702623906705	0.0188454810495627	0.072396501457726	0.544093294460641	0.787172011661807	0.156174927113702	0.871743440233236
(faecal)4-Phenylbutyric acid	(faecal)4-Phenylbutyric acid	0.787172011661807	0.957154518950437	0.328723032069971	0.328723032069971	0.957154518950437	0.704	0.826848213385815	0.787172011661807	0.871743440233236	0.704	0.622787172011662	0.328723032069971	0.871743440233236	0.396501457725947	0.544093294460641	0.957154518950437	0.871743440233236	0.957154518950437	0.622787172011662	0.499253218114633	0.787172011661807	0.787172011661807	0.328723032069971	0.156174927113702	0.622787172011662	0.704	0.787172011661807	0.544093294460641	0.871743440233236	0.468478134110787	0.468478134110787	0.424662507561364	0.957154518950437	0.468478134110787	0.871743440233236	0.622787172011662	0.957154518950437	0.208	0.468478134110787	0.544093294460641	0.957154518950437	0.227783956715016	0.957154518950437	0.544093294460641	0.544093294460641	0.871743440233236	0.396501457725947	0.156174927113702	0.957154518950437	0.704
(faecal)beta-Hydroxymyristic acid	(faecal)beta-Hydroxymyristic acid	0.265702623906705	0.396501457725947	0.072396501457726	0.871743440233236	0.957154518950437	0.622787172011662	0.869880378700103	0.156174927113702	0.328723032069971	0.468478134110787	0.787172011661807	0.072396501457726	0.265702623906705	0.544093294460641	0.0188454810495627	0.622787172011662	0.265702623906705	0.208	0.544093294460641	0.499253218114633	0.072396501457726	0.871743440233236	0.871743440233236	0.328723032069971	0.328723032069971	0.871743440233236	0.622787172011662	0.957154518950437	0.208	0.072396501457726	0.468478134110787	0.0498575851013404	0.871743440233236	0.072396501457726	0.871743440233236	0.704	0.208	0.544093294460641	0.396501457725947	0.871743440233236	0.871743440233236	0.784108369602108	0.622787172011662	0.208	0.468478134110787	0.871743440233236	0.265702623906705	0.00480466472303207	0.110787172011662	0.156174927113702
(faecal)8-Hydroxyquinoline	(faecal)8-Hydroxyquinoline	0.110787172011662	0.328723032069971	0.957154518950437	0.265702623906705	0.110787172011662	0.468478134110787	0.00766584418747316	0.622787172011662	0.396501457725947	0.265702623906705	0.544093294460641	0.787172011661807	0.396501457725947	0.208	0.871743440233236	0.0188454810495627	0.622787172011662	0.328723032069971	0.622787172011662	0.0498575851013404	0.328723032069971	0.208	0.0415626822157435	0.208	0.328723032069971	0	0.156174927113702	0.072396501457726	0.328723032069971	0.787172011661807	0.208	0.320632582865827	0.0188454810495627	0.787172011661807	0.0188454810495627	0.0188454810495627	0.328723032069971	0.468478134110787	0.0415626822157435	0.110787172011662	0.072396501457726	0.784108369602108	0.0188454810495627	0.156174927113702	0.156174927113702	0.0188454810495627	0.871743440233236	0.622787172011662	0.396501457725947	0.265702623906705
(faecal)5-Hydroxyindole-3-acetic acid	(faecal)5-Hydroxyindole-3-acetic acid	0.072396501457726	0.265702623906705	0.468478134110787	0.787172011661807	0.396501457725947	0.704	0.0360575728451593	0.208	0.871743440233236	0.208	0.265702623906705	0.328723032069971	0.396501457725947	0.396501457725947	0.544093294460641	0.0415626822157435	0.544093294460641	0.704	0.208	0.000309085667849671	0.156174927113702	0.622787172011662	0.208	0.622787172011662	0.328723032069971	0.0415626822157435	0.396501457725947	0.265702623906705	0.110787172011662	0.871743440233236	0.622787172011662	0.124789337440287	0.0188454810495627	0.871743440233236	0.156174927113702	0.0188454810495627	0.704	0.957154518950437	0.208	0.156174927113702	0.072396501457726	0.826848213385815	0.0415626822157435	0.110787172011662	0.328723032069971	0.156174927113702	0.544093294460641	0.871743440233236	0.208	0.622787172011662
(faecal)Ethyl myristate	(faecal)Ethyl myristate	0.871743440233236	0.156174927113702	0.468478134110787	0.468478134110787	0.622787172011662	0.328723032069971	0.869880378700103	0.704	0.622787172011662	0.208	0.0415626822157435	0.544093294460641	0.072396501457726	0.072396501457726	0.704	0.957154518950437	0.871743440233236	0.468478134110787	0.208	0.826848213385815	0.544093294460641	0.787172011661807	0.208	0.957154518950437	0.110787172011662	0.787172011661807	0.957154518950437	0.156174927113702	0.468478134110787	0.265702623906705	0.787172011661807	0.658373571260927	0.544093294460641	0.265702623906705	0.544093294460641	0.957154518950437	0.468478134110787	0.0415626822157435	0.704	0.265702623906705	0.544093294460641	0.699797968157019	0.957154518950437	0.787172011661807	0.208	0.544093294460641	0.208	0.957154518950437	0.328723032069971	0.396501457725947
(faecal)3-Phenyllactic acid	(faecal)3-Phenyllactic acid	0.072396501457726	0.328723032069971	0.957154518950437	0.110787172011662	0.00480466472303207	0.328723032069971	0.00766584418747316	0.871743440233236	0.265702623906705	0.396501457725947	0.957154518950437	0.704	0.265702623906705	0.156174927113702	0.871743440233236	0.0188454810495627	0.544093294460641	0.328723032069971	0.957154518950437	0.124789337440287	0.265702623906705	0.0415626822157435	0.110787172011662	0.396501457725947	0.328723032069971	0.0188454810495627	0.072396501457726	0.072396501457726	0.468478134110787	0.871743440233236	0.208	0.17307111024126	0.156174927113702	0.871743440233236	0	0.0188454810495627	0.328723032069971	0.468478134110787	0.208	0.265702623906705	0.156174927113702	0.354164298436231	0.0188454810495627	0.0415626822157435	0.072396501457726	0	0.704	0.957154518950437	0.396501457725947	0.396501457725947
(faecal)Oxypurinol	(faecal)Oxypurinol	0.265702623906705	0.00480466472303207	0.871743440233236	0.622787172011662	0.468478134110787	0.396501457725947	0.354164298436231	0.156174927113702	0.468478134110787	0.0188454810495627	0.328723032069971	0.072396501457726	0	0.0188454810495627	0.208	0.396501457725947	0.544093294460641	0.396501457725947	0.787172011661807	0.354164298436231	0.072396501457726	0.787172011661807	0.110787172011662	0.787172011661807	0.00480466472303207	0.396501457725947	0.871743440233236	0.072396501457726	0.0415626822157435	0.072396501457726	0.704	0.0835232813732599	0.871743440233236	0.072396501457726	0.265702623906705	0.396501457725947	0.396501457725947	0.208	0.871743440233236	0.072396501457726	0.156174927113702	0.913131785162326	0.396501457725947	0.208	0.072396501457726	0.265702623906705	0.704	0.468478134110787	0.0188454810495627	0.328723032069971
(faecal)N-Acetyl-DL-aspartic acid	(faecal)N-Acetyl-DL-aspartic acid	0.787172011661807	0.396501457725947	0.622787172011662	0.396501457725947	0.328723032069971	0.0415626822157435	0.354164298436231	0.265702623906705	0.0188454810495627	0.468478134110787	0.265702623906705	0.156174927113702	0.328723032069971	0.704	0.072396501457726	0.396501457725947	0.871743440233236	0.00480466472303207	0.787172011661807	0.658373571260927	0.544093294460641	0.208	0.787172011661807	0.110787172011662	0.396501457725947	0.265702623906705	0.156174927113702	0.871743440233236	0.396501457725947	0.0415626822157435	0.0415626822157435	0.617533817425997	0.156174927113702	0.0415626822157435	0.396501457725947	0.396501457725947	0.00480466472303207	0.871743440233236	0.0415626822157435	0.871743440233236	0.871743440233236	0.537900560470205	0.396501457725947	0.871743440233236	0.957154518950437	0.396501457725947	0.871743440233236	0.208	0.328723032069971	0
(faecal)N-Tigloylglycine	(faecal)N-Tigloylglycine	0.622787172011662	0.704	0.156174927113702	0.787172011661807	0.396501457725947	0.871743440233236	0.826848213385815	0.328723032069971	0.622787172011662	0.871743440233236	0.072396501457726	0.871743440233236	0.622787172011662	0.871743440233236	0.468478134110787	0.704	0.328723032069971	0.704	0.00480466472303207	0.658373571260927	0.622787172011662	0.544093294460641	0.871743440233236	0.468478134110787	0.957154518950437	0.871743440233236	0.328723032069971	0.468478134110787	0.622787172011662	0.468478134110787	0.787172011661807	0.956529352389841	0.396501457725947	0.468478134110787	0.622787172011662	0.957154518950437	0.704	0.265702623906705	0.468478134110787	0.957154518950437	0.787172011661807	0.257369331622575	0.704	0.957154518950437	0.957154518950437	0.622787172011662	0.0415626822157435	0.957154518950437	0.704	0.871743440233236
(faecal)N-Acetyl-L-aspartic acid	(faecal)N-Acetyl-L-aspartic acid	0.0415626822157435	0.396501457725947	0.622787172011662	0.396501457725947	0.156174927113702	0.396501457725947	0.00766584418747316	0.468478134110787	0.468478134110787	0.328723032069971	0.328723032069971	0.622787172011662	0.468478134110787	0.328723032069971	0.871743440233236	0.00480466472303207	0.468478134110787	0.396501457725947	0.328723032069971	0.00766584418747316	0.208	0.265702623906705	0.156174927113702	0.328723032069971	0.396501457725947	0.00480466472303207	0.208	0.208	0.265702623906705	0.871743440233236	0.265702623906705	0.17307111024126	0.00480466472303207	0.871743440233236	0.0415626822157435	0.00480466472303207	0.396501457725947	0.871743440233236	0.072396501457726	0.208	0.110787172011662	0.658373571260927	0.00480466472303207	0.072396501457726	0.208	0.0415626822157435	0.704	0.957154518950437	0.328723032069971	0.328723032069971
(faecal)Urocanic acid	(faecal)Urocanic acid	0.0415626822157435	0.208	0.208	0.871743440233236	0.544093294460641	0.957154518950437	0.124789337440287	0.072396501457726	0.787172011661807	0.156174927113702	0.396501457725947	0.156174927113702	0.265702623906705	0.328723032069971	0.208	0.072396501457726	0.328723032069971	0.871743440233236	0.156174927113702	0.00766584418747316	0.0415626822157435	0.787172011661807	0.328723032069971	0.871743440233236	0.208	0.156174927113702	0.704	0.396501457725947	0.0415626822157435	0.544093294460641	0.871743440233236	0.0360575728451593	0.110787172011662	0.544093294460641	0.265702623906705	0.072396501457726	0.871743440233236	0.871743440233236	0.468478134110787	0.208	0.156174927113702	0.913131785162326	0.072396501457726	0.072396501457726	0.265702623906705	0.265702623906705	0.328723032069971	0.468478134110787	0.072396501457726	0.957154518950437
