id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
Bacteroides acidifaciens	Bacteroides acidifaciens	0.787172011661807	0.871743440233236	0.871743440233236	0.396501457725947	0.787172011661807	0.468478134110787	0.288343233800394	0.871743440233236	0.704	0.957154518950437	0.208	0.544093294460641	0.787172011661807	0.468478134110787	0.871743440233236	0.622787172011662	0.468478134110787	0.396501457725947	0.544093294460641	0.148089799440353	0.957154518950437	0.957154518950437	0.957154518950437	0.622787172011662	0.622787172011662	0.544093294460641	0.265702623906705	0.871743440233236	0.787172011661807	0.957154518950437	0.871743440233236	0.658373571260927	0.265702623906705	0.957154518950437	0.704	0.208	0.396501457725947	0.622787172011662	0.704	0.871743440233236	0.328723032069971	0.320632582865827	0.622787172011662	0.622787172011662	0.544093294460641	0.704	0.787172011661807	0.957154518950437	0.871743440233236	0.544093294460641
uncultured Eubacterium sp.	uncultured Eubacterium sp.	0.787172011661807	0.957154518950437	0.328723032069971	0.328723032069971	0.957154518950437	0.704	0.826848213385815	0.787172011661807	0.871743440233236	0.704	0.622787172011662	0.328723032069971	0.871743440233236	0.396501457725947	0.544093294460641	0.957154518950437	0.871743440233236	0.957154518950437	0.622787172011662	0.499253218114633	0.787172011661807	0.787172011661807	0.328723032069971	0.156174927113702	0.622787172011662	0.704	0.787172011661807	0.544093294460641	0.871743440233236	0.468478134110787	0.468478134110787	0.424662507561364	0.957154518950437	0.468478134110787	0.871743440233236	0.622787172011662	0.957154518950437	0.208	0.468478134110787	0.544093294460641	0.957154518950437	0.227783956715016	0.957154518950437	0.544093294460641	0.544093294460641	0.871743440233236	0.396501457725947	0.156174927113702	0.957154518950437	0.704
Bifidobacterium ruminantium	Bifidobacterium ruminantium	0.787172011661807	0.871743440233236	0.871743440233236	0.396501457725947	0.787172011661807	0.468478134110787	0.288343233800394	0.871743440233236	0.704	0.957154518950437	0.208	0.544093294460641	0.787172011661807	0.468478134110787	0.871743440233236	0.622787172011662	0.468478134110787	0.396501457725947	0.544093294460641	0.148089799440353	0.957154518950437	0.957154518950437	0.957154518950437	0.622787172011662	0.622787172011662	0.544093294460641	0.265702623906705	0.871743440233236	0.787172011661807	0.957154518950437	0.871743440233236	0.658373571260927	0.265702623906705	0.957154518950437	0.704	0.208	0.396501457725947	0.622787172011662	0.704	0.871743440233236	0.328723032069971	0.320632582865827	0.622787172011662	0.622787172011662	0.544093294460641	0.704	0.787172011661807	0.957154518950437	0.871743440233236	0.544093294460641
uncultured Blautia sp.	uncultured Blautia sp.	0.544093294460641	0.544093294460641	0.787172011661807	0.544093294460641	0.544093294460641	0.544093294460641	0.17307111024126	0.704	0.787172011661807	0.787172011661807	0.468478134110787	0.265702623906705	0.787172011661807	0.787172011661807	0.871743440233236	0.468478134110787	0.622787172011662	0.544093294460641	0.704	0.0835232813732599	0.704	0.871743440233236	0.871743440233236	0.468478134110787	0.957154518950437	0.468478134110787	0.208	0.622787172011662	0.544093294460641	0.622787172011662	0.787172011661807	0.320632582865827	0.328723032069971	0.622787172011662	0.468478134110787	0.110787172011662	0.544093294460641	0.787172011661807	0.871743440233236	0.704	0.208	0.199660189460363	0.468478134110787	0.328723032069971	0.871743440233236	0.468478134110787	0.871743440233236	0.622787172011662	0.787172011661807	0.787172011661807
Alistipes ihumii	Alistipes ihumii	0.622787172011662	0.787172011661807	0.468478134110787	0.704	0.208	0.208	0.0498575851013404	0.704	0.156174927113702	0.871743440233236	0.396501457725947	0.871743440233236	0.957154518950437	0.957154518950437	0.265702623906705	0.265702623906705	0.544093294460641	0.0415626822157435	0.957154518950437	0.17307111024126	0.871743440233236	0.328723032069971	0.328723032069971	0.468478134110787	0.871743440233236	0.072396501457726	0.0188454810495627	0.265702623906705	0.957154518950437	0.468478134110787	0.328723032069971	0.869880378700103	0.072396501457726	0.468478134110787	0.156174927113702	0.072396501457726	0.0415626822157435	0.622787172011662	0.110787172011662	0.468478134110787	0.156174927113702	0.388865300128958	0.265702623906705	0.544093294460641	0.871743440233236	0.156174927113702	0.544093294460641	0.328723032069971	0.787172011661807	0.072396501457726
Collinsella aerofaciens	Collinsella aerofaciens	0.544093294460641	0.544093294460641	0.787172011661807	0.544093294460641	0.544093294460641	0.544093294460641	0.17307111024126	0.704	0.787172011661807	0.787172011661807	0.468478134110787	0.265702623906705	0.787172011661807	0.787172011661807	0.871743440233236	0.468478134110787	0.622787172011662	0.544093294460641	0.704	0.0835232813732599	0.704	0.871743440233236	0.871743440233236	0.468478134110787	0.957154518950437	0.468478134110787	0.208	0.622787172011662	0.544093294460641	0.622787172011662	0.787172011661807	0.320632582865827	0.328723032069971	0.622787172011662	0.468478134110787	0.110787172011662	0.544093294460641	0.787172011661807	0.871743440233236	0.704	0.208	0.199660189460363	0.468478134110787	0.328723032069971	0.871743440233236	0.468478134110787	0.871743440233236	0.622787172011662	0.787172011661807	0.787172011661807
Bacteroides cutis	Bacteroides cutis	0.544093294460641	0.544093294460641	0.468478134110787	0.110787172011662	0.0415626822157435	0.544093294460641	0.354164298436231	0.544093294460641	0.328723032069971	0.787172011661807	0.156174927113702	0.957154518950437	0.328723032069971	0.265702623906705	0.622787172011662	0.468478134110787	0.871743440233236	0.544093294460641	0.156174927113702	0.913131785162326	0.704	0.072396501457726	0.396501457725947	0.787172011661807	0.544093294460641	0.468478134110787	0.208	0.208	0.957154518950437	0.622787172011662	0.468478134110787	0.537900560470205	0.957154518950437	0.622787172011662	0.110787172011662	0.468478134110787	0.544093294460641	0.265702623906705	0.871743440233236	0.704	0.622787172011662	0.288343233800394	0.468478134110787	0.328723032069971	0.208	0.110787172011662	0.208	0.871743440233236	0.787172011661807	0.787172011661807
Alistipes senegalensis	Alistipes senegalensis	0.577351787034875	0.741733927731628	0.499253218114633	0.0657038480715891	0.0498575851013404	0.461482840350805	0.454419397516792	0.424662507561364	0.257369331622575	0.956529352389841	0.17307111024126	0.826848213385815	0.461482840350805	0.320632582865827	0.537900560470205	0.499253218114633	0.784108369602108	0.499253218114633	0.17307111024126	0.933866463973132	0.784108369602108	0.0498575851013404	0.499253218114633	0.658373571260927	0.658373571260927	0.537900560470205	0.257369331622575	0.320632582865827	0.784108369602108	0.784108369602108	0.354164298436231	0.653572155505801	0.913131785162326	0.784108369602108	0.148089799440353	0.577351787034875	0.499253218114633	0.354164298436231	0.826848213385815	0.869880378700103	0.826848213385815	0.3125	0.499253218114633	0.388865300128958	0.227783956715016	0.148089799440353	0.257369331622575	0.913131785162326	0.913131785162326	0.699797968157019
Slackia isoflavoniconvertens	Slackia isoflavoniconvertens	0.103242804623708	0.658373571260927	0.913131785162326	0.103242804623708	0.000309085667849671	0.124789337440287	0.043964990840627	0.784108369602108	0.124789337440287	0.826848213385815	0.913131785162326	0.869880378700103	0.499253218114633	0.388865300128958	0.741733927731628	0.0498575851013404	0.537900560470205	0.227783956715016	0.869880378700103	0.249020455933238	0.388865300128958	0.00766584418747316	0.424662507561364	0.537900560470205	0.658373571260927	0.124789337440287	0.0498575851013404	0.288343233800394	0.826848213385815	0.913131785162326	0.17307111024126	0.205184268776715	0.288343233800394	0.913131785162326	0.00766584418747316	0.0498575851013404	0.227783956715016	0.826848213385815	0.354164298436231	0.699797968157019	0.424662507561364	0.106199432627722	0.0498575851013404	0.0360575728451593	0.17307111024126	0.00766584418747316	0.826848213385815	0.699797968157019	0.658373571260927	0.354164298436231
[Ruminococcus] lactaris	[Ruminococcus] lactaris	0.0188454810495627	0.396501457725947	0.622787172011662	0.208	0.0188454810495627	0.265702623906705	0.00766584418747316	0.704	0.328723032069971	0.468478134110787	0.787172011661807	0.544093294460641	0.328723032069971	0.265702623906705	0.871743440233236	0.00480466472303207	0.396501457725947	0.396501457725947	0.704	0.0498575851013404	0.156174927113702	0.072396501457726	0.265702623906705	0.544093294460641	0.396501457725947	0.0415626822157435	0.110787172011662	0.208	0.396501457725947	0.787172011661807	0.265702623906705	0.0657038480715891	0.110787172011662	0.787172011661807	0.00480466472303207	0.00480466472303207	0.396501457725947	0.871743440233236	0.265702623906705	0.396501457725947	0.208	0.257369331622575	0.00480466472303207	0.00480466472303207	0.110787172011662	0.00480466472303207	0.871743440233236	0.622787172011662	0.328723032069971	0.468478134110787
