id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
Blautia luti	0.542857142857143	-0.314285714285714	0.0285714285714286	-0.2	0.714285714285714	-0.6	0.927633657043918	-0.0285714285714286	-0.542857142857143	0.2	-0.371428571428571	0.257142857142857	-0.2	-0.142857142857143	-0.2	0.714285714285714	0.0857142857142857	-0.657142857142857	-0.142857142857143	0.84066800169605	0.257142857142857	-0.542857142857143	0.428571428571429	-0.142857142857143	-0.0857142857142857	0.771428571428571	-0.885714285714286	0.542857142857143	0.257142857142857	0.0285714285714286	-0.371428571428571	0.492805380304581	0.771428571428571	0.0285714285714286	-0.771428571428571	0.942857142857143	-0.657142857142857	-0.0857142857142857	-0.542857142857143	0.371428571428571	0.714285714285714	-0.637748139217693	0.714285714285714	-0.657142857142857	-0.257142857142857	-0.771428571428571	0.0857142857142857	0.0285714285714286	-0.142857142857143	0.542857142857143
Bacteroides acidifaciens	-0.142857142857143	0.0857142857142857	0.0857142857142857	-0.428571428571429	-0.142857142857143	0.371428571428571	-0.521793932087204	0.0857142857142857	0.2	0.0285714285714286	0.6	-0.314285714285714	-0.142857142857143	-0.371428571428571	0.0857142857142857	-0.257142857142857	-0.371428571428571	0.428571428571429	0.314285714285714	-0.666736691000316	0.0285714285714286	-0.0285714285714286	0.0285714285714286	-0.257142857142857	-0.257142857142857	-0.314285714285714	0.542857142857143	-0.0857142857142857	-0.142857142857143	-0.0285714285714286	-0.0857142857142857	-0.231908414260979	-0.542857142857143	-0.0285714285714286	0.2	-0.6	0.428571428571429	-0.257142857142857	0.2	-0.0857142857142857	-0.485714285714286	0.492805380304581	-0.257142857142857	0.257142857142857	-0.314285714285714	0.2	0.142857142857143	0.0285714285714286	-0.0857142857142857	-0.314285714285714
uncultured Eubacterium sp.	-0.142857142857143	-0.0285714285714286	0.485714285714286	-0.485714285714286	0.0285714285714286	0.2	-0.11595420713049	0.142857142857143	-0.0857142857142857	0.2	0.257142857142857	-0.485714285714286	-0.0857142857142857	-0.428571428571429	-0.314285714285714	-0.0285714285714286	-0.0857142857142857	-0.0285714285714286	0.257142857142857	-0.347862621391469	-0.142857142857143	-0.142857142857143	0.485714285714286	-0.657142857142857	-0.257142857142857	0.2	0.142857142857143	0.314285714285714	-0.0857142857142857	0.371428571428571	-0.371428571428571	-0.405839724956714	-0.0285714285714286	0.371428571428571	-0.0857142857142857	-0.257142857142857	-0.0285714285714286	-0.6	-0.371428571428571	0.314285714285714	-0.0285714285714286	0.579771035652448	-0.0285714285714286	0.314285714285714	-0.314285714285714	-0.0857142857142857	0.428571428571429	0.657142857142857	0.0285714285714286	0.2
Bifidobacterium ruminantium	0.142857142857143	-0.0857142857142857	-0.0857142857142857	0.428571428571429	0.142857142857143	-0.371428571428571	0.521793932087204	-0.0857142857142857	-0.2	-0.0285714285714286	-0.6	0.314285714285714	0.142857142857143	0.371428571428571	-0.0857142857142857	0.257142857142857	0.371428571428571	-0.428571428571429	-0.314285714285714	0.666736691000316	-0.0285714285714286	0.0285714285714286	-0.0285714285714286	0.257142857142857	0.257142857142857	0.314285714285714	-0.542857142857143	0.0857142857142857	0.142857142857143	0.0285714285714286	0.0857142857142857	0.231908414260979	0.542857142857143	0.0285714285714286	-0.2	0.6	-0.428571428571429	0.257142857142857	-0.2	0.0857142857142857	0.485714285714286	-0.492805380304581	0.257142857142857	-0.257142857142857	0.314285714285714	-0.2	-0.142857142857143	-0.0285714285714286	0.0857142857142857	0.314285714285714
uncultured Blautia sp.	0.314285714285714	-0.314285714285714	-0.142857142857143	0.314285714285714	0.314285714285714	-0.314285714285714	0.637748139217693	-0.2	-0.142857142857143	0.142857142857143	-0.371428571428571	0.542857142857143	-0.142857142857143	0.142857142857143	0.0857142857142857	0.371428571428571	0.257142857142857	-0.314285714285714	-0.2	0.753702346348183	0.2	-0.0857142857142857	0.0857142857142857	0.371428571428571	0.0285714285714286	0.371428571428571	-0.6	0.257142857142857	0.314285714285714	-0.257142857142857	0.142857142857143	0.492805380304581	0.485714285714286	-0.257142857142857	-0.371428571428571	0.714285714285714	-0.314285714285714	0.142857142857143	-0.0857142857142857	0.2	0.6	-0.608759587435071	0.371428571428571	-0.485714285714286	0.0857142857142857	-0.371428571428571	-0.0857142857142857	-0.257142857142857	-0.142857142857143	0.142857142857143
Alistipes ihumii	0.257142857142857	-0.142857142857143	0.371428571428571	-0.2	0.6	-0.6	0.811679449913428	0.2	-0.657142857142857	0.0857142857142857	-0.428571428571429	-0.0857142857142857	0.0285714285714286	-0.0285714285714286	-0.542857142857143	0.542857142857143	0.314285714285714	-0.828571428571429	-0.0285714285714286	0.637748139217693	-0.0857142857142857	-0.485714285714286	0.485714285714286	-0.371428571428571	0.0857142857142857	0.771428571428571	-0.885714285714286	0.542857142857143	0.0285714285714286	0.371428571428571	-0.485714285714286	0.0869656553478673	0.771428571428571	0.371428571428571	-0.657142857142857	0.771428571428571	-0.828571428571429	-0.257142857142857	-0.714285714285714	0.371428571428571	0.657142857142857	-0.434828276739336	0.542857142857143	-0.314285714285714	-0.0857142857142857	-0.657142857142857	0.314285714285714	0.485714285714286	0.142857142857143	0.771428571428571
Collinsella aerofaciens	0.314285714285714	-0.314285714285714	-0.142857142857143	0.314285714285714	0.314285714285714	-0.314285714285714	0.637748139217693	-0.2	-0.142857142857143	0.142857142857143	-0.371428571428571	0.542857142857143	-0.142857142857143	0.142857142857143	0.0857142857142857	0.371428571428571	0.257142857142857	-0.314285714285714	-0.2	0.753702346348183	0.2	-0.0857142857142857	0.0857142857142857	0.371428571428571	0.0285714285714286	0.371428571428571	-0.6	0.257142857142857	0.314285714285714	-0.257142857142857	0.142857142857143	0.492805380304581	0.485714285714286	-0.257142857142857	-0.371428571428571	0.714285714285714	-0.314285714285714	0.142857142857143	-0.0857142857142857	0.2	0.6	-0.608759587435071	0.371428571428571	-0.485714285714286	0.0857142857142857	-0.371428571428571	-0.0857142857142857	-0.257142857142857	-0.142857142857143	0.142857142857143
Bacteroides cutis	-0.314285714285714	0.314285714285714	-0.371428571428571	0.714285714285714	-0.828571428571429	0.314285714285714	-0.463816828521959	-0.314285714285714	0.485714285714286	-0.142857142857143	-0.657142857142857	-0.0285714285714286	0.485714285714286	0.542857142857143	0.257142857142857	-0.371428571428571	0.0857142857142857	0.314285714285714	-0.657142857142857	-0.0579771035652448	-0.2	0.771428571428571	-0.428571428571429	0.142857142857143	0.314285714285714	-0.371428571428571	0.6	-0.6	0.0285714285714286	0.257142857142857	0.371428571428571	-0.318874069608847	0.0285714285714286	0.257142857142857	0.714285714285714	-0.371428571428571	0.314285714285714	0.542857142857143	0.0857142857142857	-0.2	-0.257142857142857	0.521793932087204	-0.371428571428571	0.485714285714286	0.6	0.714285714285714	-0.6	0.0857142857142857	0.142857142857143	-0.142857142857143
Alistipes senegalensis	0.289885517826224	-0.173931310695735	0.347862621391469	-0.782690898130805	0.811679449913428	-0.376851173174092	0.382352941176471	0.405839724956714	-0.550782483869826	0.0289885517826224	0.637748139217693	-0.11595420713049	-0.376851173174092	-0.492805380304581	-0.318874069608847	0.347862621391469	-0.144942758913112	-0.347862621391469	0.637748139217693	-0.0441176470588235	0.144942758913112	-0.811679449913428	0.347862621391469	-0.231908414260979	-0.231908414260979	0.318874069608847	-0.550782483869826	0.492805380304581	-0.144942758913112	-0.144942758913112	-0.463816828521959	0.235294117647059	-0.0579771035652448	-0.144942758913112	-0.666736691000316	0.289885517826224	-0.347862621391469	-0.463816828521959	-0.11595420713049	0.0869656553478673	0.11595420713049	-0.5	0.347862621391469	-0.434828276739336	-0.579771035652448	-0.666736691000316	0.550782483869826	-0.0579771035652448	-0.0579771035652448	0.202919862478357
Slackia isoflavoniconvertens	0.724713794565561	-0.231908414260979	-0.0579771035652448	-0.724713794565561	0.985610760609162	-0.695725242782938	0.823529411764706	0.144942758913112	-0.695725242782938	0.11595420713049	0.0579771035652448	0.0869656553478673	-0.347862621391469	-0.434828276739336	-0.173931310695735	0.811679449913428	-0.318874069608847	-0.579771035652448	0.0869656553478673	0.558823529411765	0.434828276739336	-0.927633657043918	0.405839724956714	-0.318874069608847	-0.231908414260979	0.695725242782938	-0.811679449913428	0.521793932087204	0.11595420713049	-0.0579771035652448	-0.637748139217693	0.602941176470588	0.521793932087204	-0.0579771035652448	-0.927633657043918	0.811679449913428	-0.579771035652448	-0.11595420713049	-0.463816828521959	0.202919862478357	0.405839724956714	-0.720588235294118	0.811679449913428	-0.84066800169605	-0.637748139217693	-0.927633657043918	0.11595420713049	-0.202919862478357	-0.231908414260979	0.463816828521959
[Ruminococcus] lactaris	0.885714285714286	-0.428571428571429	-0.257142857142857	-0.6	0.885714285714286	-0.542857142857143	0.927633657043918	-0.2	-0.485714285714286	0.371428571428571	-0.142857142857143	0.314285714285714	-0.485714285714286	-0.542857142857143	0.0857142857142857	0.942857142857143	-0.428571428571429	-0.428571428571429	-0.2	0.811679449913428	0.657142857142857	-0.771428571428571	0.542857142857143	-0.314285714285714	-0.428571428571429	0.828571428571429	-0.714285714285714	0.6	0.428571428571429	-0.142857142857143	-0.542857142857143	0.782690898130805	0.714285714285714	-0.142857142857143	-0.942857142857143	0.942857142857143	-0.428571428571429	-0.0857142857142857	-0.542857142857143	0.428571428571429	0.6	-0.550782483869826	0.942857142857143	-0.942857142857143	-0.714285714285714	-0.942857142857143	-0.0857142857142857	-0.257142857142857	-0.485714285714286	0.371428571428571
