id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
(faecal)citramalate	(faecal)citramalate	0.0512655897864915	0.00110155002966819	0.00580115047447825	0.00395044897254266	0.00823976871233844	0.000951362855555507	0.143008567142137	0.000785441677853611	0.0331699010901058	0.112109291468892	0.000642825988627822	0.0153173290532817	0.00934613863355839	0.0708943175492231	0.1908358740045	0.0220341909323653	0.00258621483336258	0.0240031912007137	0.00580115047447825	0.00640178456545794	0.000259811849861481	0.0168314561868934	0.0153173290532817	0.166699987624945	0.0153173290532817	0.0385884529220194	0.0240031912007137	0.0168314561868934	0.089913736302639	0.391096770941896	0.0848687711339349	0.0639766697540814	0.2028076432501	0.130948069507173	0.0848687711339349	0.00395044897254266	0.0951573665941247	0.0625114832796152	0.00580115047447825	0.0240031912007137	0.00654349014683787	0.335507821676454	0.00190036772552827	0.00654349014683787	0.0395980557151432	0.000521133700481004	0.00450843548429422	0.100602631832255	2.84280453485473e-05	0.0201854985098541
(faecal)L-Isoleucine	(faecal)L-Isoleucine	0.0951573665941247	0.025754387074545	0.144586301303347	0.0113741986426909	0.044609296463363	0.0113741986426909	0.441609788864952	0.0139059688143628	0.00654349014683787	0.00580115047447825	0.00114310508680406	0.000259811849861481	0.0406291641686872	0.91409334241076	0.00114310508680406	0.648795709784666	0.0125930304960941	0.0139059688143628	0.0125930304960941	0.022685763799563	0.0753623350534836	0.118175957013032	0.00512408169875306	0.0848687711339349	0.159105769412195	0.0415214944103185	0.0306758950616401	0.00654349014683787	0.000951362855555507	0.00735502885780513	0.0331699010901058	0.0395980557151432	0.108442821951915	0.0385884529220194	0.0125930304960941	0.000521133700481004	0.166699987624945	0.0625114832796152	0.00136331525272719	0.0102451939411279	0.00654349014683787	0.0340673316633562	0.000259811849861481	0.0306758950616401	0.0770523903726765	0.00395044897254266	0.00580115047447825	0.0283196712957601	0.0331699010901058	0.0153173290532817
(faecal)Glucose	(faecal)Glucose	0.089913736302639	0.0599836082381668	0.00450843548429422	0.00136331525272719	0.0415214944103185	0.0139059688143628	0.295107512568047	0.00258621483336258	0.089913736302639	0.0800193759202747	0.0240031912007137	0.0548421197754078	0.0964925519817922	0.664633161792668	0.199335494617809	0.130948069507173	0.0168314561868934	0.0478559768420606	0.00512408169875306	0.126919076734107	0.0260968910527031	0.0848687711339349	0.066611882266889	0.1908358740045	0.208063463695353	0.0708943175492231	0.0951573665941247	0.0585894753885676	0.0753623350534836	0.182563978573167	0.199335494617809	0.0441447742190631	0.143798117491237	0.226206044935027	0.0139059688143628	0.0283196712957601	0.089913736302639	0.0113741986426909	0.00823976871233844	0.066611882266889	0.0385884529220194	0.239527868995874	0.0184527180284454	0.0415214944103185	0.207196608827139	0.00395044897254266	0.137657916347729	0.1908358740045	0.00512408169875306	0.0283196712957601
(faecal)PC(16:0/0:0)	(faecal)PC(16:0/0:0)	0.106252371759346	0.0279602596510263	0.208063463695353	0.044609296463363	0.0240031912007137	0.00258621483336258	0.408574348364592	0.0139059688143628	0.0220341909323653	0.208063463695353	0.00920177977763475	0.00450843548429422	0.0452665902153637	0.586823664362704	0.0139059688143628	0.443261936450183	0.0548421197754078	0.0184527180284454	0.0358059970520293	0.220708015504403	0.089913736302639	0.199335494617809	0.000200713073324232	0.106252371759346	0.124454791188834	0.0102451939411279	0.0753623350534836	0.000331668339126921	0.00920177977763475	0.0753623350534836	0.0113741986426909	0.00952876116769864	0.0158066882441518	0.182563978573167	0.106252371759346	0.00114310508680406	0.255137751758957	0.0708943175492231	0.0306758950616401	0.000521133700481004	0.159105769412195	0.108442821951915	0.0220341909323653	0.0585894753885676	0.14031277047271	0.0240031912007137	0.0358059970520293	0.0753623350534836	0.0512655897864915	0.0201854985098541
(faecal)α-Muricholic Acid	(faecal)α-Muricholic Acid	0.0800193759202747	0.00120515436563213	0.429918785032884	0.0478559768420606	0.066611882266889	0.0478559768420606	0.116706716688068	0.0478559768420606	0.00654349014683787	0.0240031912007137	0.00580115047447825	0.00450843548429422	0.00626166871001192	0.354147641232921	0.00654349014683787	0.366251460583582	0.0385884529220194	0.0220341909323653	0.0478559768420606	0.00853932400138905	0.0306758950616401	0.137657916347729	0.0113741986426909	0.0548421197754078	0.0260968910527031	0.066611882266889	0.00258621483336258	0.0139059688143628	0.0331699010901058	0.089913736302639	0.089913736302639	0.126919076734107	0.254245874016199	0.0306758950616401	0.182563978573167	0.0153173290532817	0.245265000730777	0.366251460583582	0.0102451939411279	0.0220341909323653	0.0220341909323653	0.0425901828134519	0.00114310508680406	0.0113741986426909	0.0268409444196137	0.0283196712957601	1.17022279286597e-05	0.0512655897864915	0.0306758950616401	0.0548421197754078
(faecal)L(+)-Ornithine	(faecal)L(+)-Ornithine	0.0306758950616401	0.0639766697540814	0.182563978573167	0.166699987624945	0.0800193759202747	0.137657916347729	0.475879576157932	0.0283196712957601	0.00654349014683787	0.0113741986426909	0.0240031912007137	5.9978574465377e-05	0.0377316690424937	0.845930921228779	9.54358182683829e-07	0.378568669662303	0.0385884529220194	0.00190036772552827	0.00735502885780513	0.126919076734107	0.166699987624945	0.1908358740045	0.0102451939411279	0.286122902914987	0.366251460583582	0.0113741986426909	0.00735502885780513	0.0139059688143628	0.000418117940414996	0.00222313540999092	0.0331699010901058	0.0340673316633562	0.0190194558338804	0.00395044897254266	0.296904115688764	0.00299286368018598	0.0283196712957601	0.0800193759202747	0.0139059688143628	0.0201854985098541	0.0260968910527031	0.00215610396191873	0.00735502885780513	0.0240031912007137	0.0867182974439261	0.0168314561868934	0.0113741986426909	0.0240031912007137	0.0708943175492231	0.0306758950616401
(faecal)Thymine	(faecal)Thymine	0.066611882266889	0.0190194558338804	0.124454791188834	0.0240031912007137	0.0800193759202747	0.0153173290532817	0.511326219854204	0.00654349014683787	0.0125930304960941	0.0153173290532817	0.00450843548429422	4.1910446530342e-05	0.0264914758689302	0.931234351201881	0.000152674064676699	0.403833088314712	0.0331699010901058	0.00258621483336258	0.00395044897254266	0.0291128808659877	0.0848687711339349	0.255137751758957	0.00654349014683787	0.112109291468892	0.235621003512646	0.0283196712957601	0.0125930304960941	0.00920177977763475	0.00136331525272719	0.0153173290532817	0.066611882266889	0.041074783467649	0.050765334660571	0.00920177977763475	0.0585894753885676	5.9978574465377e-05	0.0548421197754078	0.0306758950616401	0.000951362855555507	0.0113741986426909	0.00735502885780513	0.0173585858460833	8.36658642909169e-05	0.0260968910527031	0.14031277047271	0.000642825988627822	0.00299286368018598	0.0201854985098541	0.0220341909323653	0.0260968910527031
(faecal)(-)-Riboflavin	(faecal)(-)-Riboflavin	0.177675373725206	0.00209051548031793	0.239527868995874	0.0327760380837606	0.0892571722151939	0.011760970883598	0.15854024997494	0.0457390744101121	0.0441447742190631	0.130185835682301	0.0315202260794164	0.0725074830303382	0.031995002602221	0.14031277047271	0.301482697461456	0.548602518561392	0.0150702293109323	0.264344395526308	0.0660406040682351	0.0233541657687301	0.00679293000750531	0.181721477401602	0.0217247350674116	0.0279602596510263	0.00359617644538398	0.147338698712389	0.114389357710045	0.0353946454668789	0.173686060459266	0.40297832764889	0.0660406040682351	0.143011330182457	0.331705786807936	0.301482697461456	0.0725074830303382	0.0340673316633562	0.939710022323152	0.347291460927888	0.0425901828134519	0.0207937091260825	0.0639766697540814	0.376827157044507	0.0247000382613214	0.0302993546927275	0.033021677528911	0.0599836082381668	0.025754387074545	0.259266528676314	0.0381594755494203	0.126919076734107
(faecal)L(-)-Pipecolinic acid	(faecal)L(-)-Pipecolinic acid	0.0168314561868934	0.00532943475257012	0.106252371759346	0.0260968910527031	0.0240031912007137	0.0184527180284454	0.197614303106514	0.00512408169875306	0.00161476898606993	0.00735502885780513	0.00161476898606993	9.54358182683829e-07	0.00791074892851139	0.602099427786538	8.36658642909169e-05	0.159105769412195	0.00580115047447825	0.000331668339126921	0.00222313540999092	0.0158066882441518	0.0283196712957601	0.0753623350534836	0.00161476898606993	0.174519008130059	0.0800193759202747	0.0113741986426909	0.00161476898606993	0.00299286368018598	0.00222313540999092	0.00580115047447825	0.0201854985098541	0.0236773475803482	0.0315202260794164	0.00395044897254266	0.0951573665941247	0.000642825988627822	0.0283196712957601	0.0478559768420606	0.00222313540999092	0.00512408169875306	0.00395044897254266	0.0143593660834832	0.000200713073324232	0.00450843548429422	0.0268409444196137	0.00258621483336258	0.000418117940414996	0.0201854985098541	0.00580115047447825	0.00580115047447825
(faecal)4-aminobutyric acid	(faecal)4-aminobutyric acid	0.0168314561868934	0.00291017231286129	0.159105769412195	0.118175957013032	0.226206044935027	0.066611882266889	0.172851235216489	0.00654349014683787	0.0708943175492231	0.118175957013032	0.0585894753885676	0.0331699010901058	0.00664710343387964	0.217020225759977	0.089913736302639	0.296904115688764	0.00344645026182745	0.174519008130059	0.00512408169875306	0.102705183346472	0.0168314561868934	0.416774768899138	0.0125930304960941	0.174519008130059	0.0102451939411279	0.0306758950616401	0.0585894753885676	0.0331699010901058	0.159105769412195	0.174519008130059	0.124454791188834	0.070305563351646	0.0490488481513114	0.0512655897864915	0.217020225759977	0.0415214944103185	0.762121655996299	0.403833088314712	0.0331699010901058	0.00580115047447825	0.0625114832796152	0.117441756879022	0.0201854985098541	0.0153173290532817	0.00640178456545794	0.0512655897864915	0.0220341909323653	0.0385884529220194	0.0139059688143628	0.1908358740045
(faecal)2-Deoxyadenosine	(faecal)2-Deoxyadenosine	0.137657916347729	0.0681500850864123	0.0548421197754078	0.0306758950616401	0.0153173290532817	0.0625114832796152	0.511326219854204	0.0385884529220194	0.00161476898606993	0.00190036772552827	0.0220341909323653	0.00299286368018598	0.102008083962313	0.712884219214772	0.00344645026182745	0.795414501853898	0.0283196712957601	0.0220341909323653	0.0113741986426909	0.0918457918572557	0.066611882266889	0.0415214944103185	0.0220341909323653	0.0331699010901058	0.354147641232921	0.0201854985098541	0.0260968910527031	0.0168314561868934	3.8809852996274e-07	0.0102451939411279	0.00920177977763475	0.0340673316633562	0.0918457918572557	0.066611882266889	0.0753623350534836	0.00161476898606993	0.106252371759346	0.0358059970520293	0.00823976871233844	0.0385884529220194	0.0240031912007137	0.00720175094976222	0.0153173290532817	0.0220341909323653	0.15458641247553	0.00823976871233844	0.0548421197754078	0.106252371759346	0.124454791188834	0.0168314561868934
(faecal)N-Acetyltryptophan	(faecal)N-Acetyltryptophan	0.00114310508680406	0.00110155002966819	0.0113741986426909	0.0548421197754078	0.00344645026182745	0.00920177977763475	0.104843158477306	5.9978574465377e-05	0.0125930304960941	0.166699987624945	0.00190036772552827	0.00395044897254266	0.000298921951242012	0.0848687711339349	0.0220341909323653	0.00512408169875306	0.00395044897254266	0.00161476898606993	0.000951362855555507	0.15458641247553	0.00258621483336258	0.0331699010901058	0.000331668339126921	0.199335494617809	0.0306758950616401	0.00011413359814618	0.00161476898606993	0.000331668339126921	0.0240031912007137	0.1908358740045	0.0283196712957601	0.00131610129371032	0.00567052878802927	0.066611882266889	0.443261936450183	0.00299286368018598	0.0283196712957601	0.0548421197754078	0.00823976871233844	0.000785441677853611	0.0548421197754078	0.0279602596510263	0.0125930304960941	0.000785441677853611	0.011760970883598	0.00450843548429422	0.00344645026182745	0.0585894753885676	8.36658642909169e-05	0.0168314561868934
(faecal)4-Phenylbutyric acid	(faecal)4-Phenylbutyric acid	0.044609296463363	0.0395980557151432	0.089913736302639	0.124454791188834	0.0306758950616401	0.0331699010901058	0.518551260234542	0.00823976871233844	0.0260968910527031	0.0951573665941247	0.00299286368018598	0.0102451939411279	0.0214168493692152	0.664633161792668	0.0113741986426909	0.498555985524188	0.0113741986426909	0.0753623350534836	0.0201854985098541	0.234736690629199	0.0708943175492231	0.0951573665941247	0.00190036772552827	0.199335494617809	0.15173503571673	0.00258621483336258	0.0708943175492231	0.00222313540999092	0.00258621483336258	0.0625114832796152	0.0240031912007137	0.0150702293109323	0.0327760380837606	0.124454791188834	0.235621003512646	0.00344645026182745	0.307909876180653	0.27556745095678	0.0220341909323653	0.00258621483336258	0.0848687711339349	0.0367585156261882	0.0220341909323653	0.0385884529220194	0.0327760380837606	0.0260968910527031	0.0260968910527031	0.0113741986426909	0.0415214944103185	0.0625114832796152
(faecal)beta-Hydroxymyristic acid	(faecal)beta-Hydroxymyristic acid	0.044609296463363	0.0561671753873981	0.286122902914987	0.15173503571673	0.174519008130059	0.217020225759977	0.434902228747323	0.0358059970520293	0.0139059688143628	0.00735502885780513	0.0283196712957601	0.000259811849861481	0.0377316690424937	0.778725396245442	3.08980139854877e-08	0.443261936450183	0.0512655897864915	0.00580115047447825	0.00920177977763475	0.0770523903726765	0.208063463695353	0.286122902914987	0.0260968910527031	0.378568669662303	0.366251460583582	0.0240031912007137	0.00580115047447825	0.0358059970520293	0.00222313540999092	0.00190036772552827	0.118175957013032	0.117441756879022	0.0490488481513114	0.000331668339126921	0.286122902914987	0.0102451939411279	0.0306758950616401	0.235621003512646	0.0153173290532817	0.0385884529220194	0.0201854985098541	0.00411738035568087	0.00222313540999092	0.0385884529220194	0.084228780434759	0.0168314561868934	0.00258621483336258	0.00161476898606993	0.0753623350534836	0.0548421197754078
(faecal)8-Hydroxyquinoline	(faecal)8-Hydroxyquinoline	0.00450843548429422	0.00469389304867378	0.0385884529220194	0.0800193759202747	0.00136331525272719	0.0306758950616401	0.0697171012430055	0.00222313540999092	0.00512408169875306	0.1908358740045	0.0306758950616401	0.0358059970520293	0.00326528861987813	0.144586301303347	0.044609296463363	0.106252371759346	0.00920177977763475	0.0260968910527031	0.00512408169875306	0.563504135774586	0.00735502885780513	0.0331699010901058	5.9978574465377e-05	0.0585894753885676	0.0306758950616401	3.8809852996274e-07	0.00823976871233844	2.84280453485473e-05	0.0102451939411279	0.144586301303347	0.00344645026182745	0.000143396818602319	0.000831418344902281	0.217020225759977	0.484451661455399	0.0240031912007137	0.208063463695353	0.137657916347729	0.0548421197754078	5.9978574465377e-05	0.319138785503305	0.0143593660834832	0.137657916347729	0.00190036772552827	0.011760970883598	0.066611882266889	0.0512655897864915	0.106252371759346	0.0168314561868934	0.0201854985098541
(faecal)5-Hydroxyindole-3-acetic acid	(faecal)5-Hydroxyindole-3-acetic acid	0.00395044897254266	0.00411738035568087	0.0201854985098541	0.0512655897864915	0.00299286368018598	0.0240031912007137	0.0764378793823359	0.000785441677853611	0.0102451939411279	0.199335494617809	0.044609296463363	0.0548421197754078	0.00326528861987813	0.166699987624945	0.0800193759202747	0.112109291468892	0.00823976871233844	0.0385884529220194	0.00222313540999092	0.60915800878752	0.00512408169875306	0.0585894753885676	0.000200713073324232	0.0306758950616401	0.0306758950616401	3.92726108096595e-06	0.0125930304960941	0.00011413359814618	0.0168314561868934	0.199335494617809	0.00823976871233844	4.63468513651628e-05	0.000831418344902281	0.27556745095678	0.366251460583582	0.0240031912007137	0.27556745095678	0.0800193759202747	0.0358059970520293	8.36658642909169e-05	0.319138785503305	0.0150702293109323	0.137657916347729	0.00161476898606993	0.0173585858460833	0.0512655897864915	0.0848687711339349	0.166699987624945	0.0125930304960941	0.0306758950616401
(faecal)Ethyl myristate	(faecal)Ethyl myristate	0.0113741986426909	0.041074783467649	0.0848687711339349	0.33058925941211	0.100602631832255	0.0800193759202747	0.736495492453547	0.00258621483336258	0.15173503571673	0.286122902914987	0.00190036772552827	0.0625114832796152	0.00126991572992118	0.633090681246262	0.0306758950616401	0.366251460583582	0.0415214944103185	0.144586301303347	0.0331699010901058	0.563504135774586	0.118175957013032	0.296904115688764	0.00735502885780513	0.124454791188834	0.235621003512646	0.00190036772552827	0.0625114832796152	0.00450843548429422	0.0184527180284454	0.391096770941896	0.217020225759977	0.0025116023149757	0.0599836082381668	0.354147641232921	0.602099427786538	0.00654349014683787	0.470531995381542	0.33058925941211	0.00450843548429422	0.00580115047447825	0.166699987624945	0.00385009365655955	0.0331699010901058	0.0358059970520293	0.0353946454668789	0.0385884529220194	0.0240031912007137	0.066611882266889	0.0260968910527031	0.366251460583582
(faecal)3-Phenyllactic acid	(faecal)3-Phenyllactic acid	0.159105769412195	0.0173585858460833	0.182563978573167	0.000331668339126921	0.159105769412195	0.00735502885780513	0.215270829766581	0.0283196712957601	0.0220341909323653	0.00580115047447825	0.0385884529220194	0.00299286368018598	0.104843158477306	0.931234351201881	0.0512655897864915	0.556737056176831	0.0168314561868934	0.0240031912007137	0.0102451939411279	0.00469389304867378	0.044609296463363	0.33058925941211	0.0415214944103185	0.0385884529220194	0.066611882266889	0.319138785503305	0.0625114832796152	0.066611882266889	0.0753623350534836	0.0260968910527031	0.106252371759346	0.102705183346472	0.234736690629199	0.0708943175492231	1.17022279286597e-05	0.0113741986426909	0.354147641232921	0.00580115047447825	0.00190036772552827	0.0478559768420606	0.00395044897254266	0.194201669418058	0.000642825988627822	0.0331699010901058	0.158293943667979	0.00823976871233844	0.0415214944103185	0.354147641232921	0.0260968910527031	0.0201854985098541
(faecal)Oxypurinol	(faecal)Oxypurinol	0.00258621483336258	0.0158066882441518	0.106252371759346	0.286122902914987	0.0753623350534836	0.0478559768420606	0.284326150651609	0.00136331525272719	0.174519008130059	0.680597508286082	0.0260968910527031	0.106252371759346	0.000529749953209399	0.174519008130059	0.106252371759346	0.066611882266889	0.066611882266889	0.066611882266889	0.0260968910527031	0.871178309361983	0.066611882266889	0.403833088314712	0.00190036772552827	0.130948069507173	0.089913736302639	0.000951362855555507	0.0385884529220194	0.00136331525272719	0.144586301303347	0.617523489540143	0.182563978573167	0.000143396818602319	0.00762875095968554	0.484451661455399	0.762121655996299	0.0331699010901058	0.403833088314712	0.166699987624945	0.0260968910527031	0.000951362855555507	0.443261936450183	0.0198921335249136	0.124454791188834	0.0184527180284454	0.041074783467649	0.0951573665941247	0.0585894753885676	0.27556745095678	0.0102451939411279	0.26523878689279
(faecal)N-Acetyl-DL-aspartic acid	(faecal)N-Acetyl-DL-aspartic acid	0.0240031912007137	0.00679293000750531	0.100602631832255	0.0478559768420606	0.342259528940024	0.0478559768420606	0.434902228747323	0.00344645026182745	0.144586301303347	0.0385884529220194	0.00512408169875306	0.0220341909323653	0.00282880984547906	0.648795709784666	0.066611882266889	0.319138785503305	0.0113741986426909	0.106252371759346	0.00823976871233844	0.022685763799563	0.0385884529220194	0.512840943181826	0.0708943175492231	0.066611882266889	0.0708943175492231	0.159105769412195	0.0385884529220194	0.089913736302639	0.137657916347729	0.286122902914987	0.512840943181826	0.0660406040682351	0.347291460927888	0.106252371759346	0.0548421197754078	0.0102451939411279	0.541935885731317	0.112109291468892	1.86219510986808e-05	0.0585894753885676	0.00299286368018598	0.0381594755494203	0.000152674064676699	0.0168314561868934	0.0353946454668789	0.00580115047447825	0.00512408169875306	0.1908358740045	0.00344645026182745	0.319138785503305
(faecal)N-Tigloylglycine	(faecal)N-Tigloylglycine	0.137657916347729	0.00853932400138905	0.245265000730777	0.066611882266889	0.0168314561868934	0.0283196712957601	0.129422497945027	0.0800193759202747	0.0125930304960941	0.166699987624945	0.044609296463363	0.0153173290532817	0.0336660230881012	0.199335494617809	0.0625114832796152	0.089913736302639	0.174519008130059	0.00258621483336258	0.0848687711339349	0.0619578253998606	0.0283196712957601	0.089913736302639	0.0240031912007137	0.0512655897864915	0.089913736302639	0.0848687711339349	0.00450843548429422	0.0184527180284454	0.066611882266889	0.342259528940024	0.0512655897864915	0.0639766697540814	0.185824490844045	0.182563978573167	0.416774768899138	0.0168314561868934	0.0585894753885676	0.0415214944103185	0.044609296463363	0.0585894753885676	0.106252371759346	0.102705183346472	0.0385884529220194	0.0153173290532817	0.216146759539985	0.0358059970520293	0.0102451939411279	0.617523489540143	0.0415214944103185	0.0306758950616401
(faecal)N-Acetyl-L-aspartic acid	(faecal)N-Acetyl-L-aspartic acid	0.112109291468892	0.0327760380837606	0.27556745095678	0.0283196712957601	0.378568669662303	0.0548421197754078	0.577888141330583	0.0306758950616401	0.0753623350534836	0.00580115047447825	0.00735502885780513	0.00344645026182745	0.0377316690424937	0.762121655996299	0.0113741986426909	0.729194990751066	0.0306758950616401	0.0585894753885676	0.0240031912007137	0.00602781559390307	0.137657916347729	0.527302354166108	0.0848687711339349	0.089913736302639	0.182563978573167	0.307909876180653	0.0548421197754078	0.112109291468892	0.0512655897864915	0.0512655897864915	0.366251460583582	0.15458641247553	0.435735756118906	0.044609296463363	0.00823976871233844	0.00654349014683787	0.403833088314712	0.0848687711339349	0.00011413359814618	0.0951573665941247	0.000951362855555507	0.0490488481513114	1.17022279286597e-05	0.0548421197754078	0.108442821951915	0.00735502885780513	0.00580115047447825	0.137657916347729	0.0331699010901058	0.166699987624945
(faecal)Urocanic acid	(faecal)Urocanic acid	0.124454791188834	0.0340673316633562	0.118175957013032	0.0113741986426909	0.0283196712957601	0.0102451939411279	0.533132786647023	0.0139059688143628	0.00920177977763475	0.0102451939411279	0.000331668339126921	0.00114310508680406	0.0406291641686872	0.862898073694971	0.00190036772552827	0.680597508286082	0.0240031912007137	0.0184527180284454	0.0220341909323653	0.0367585156261882	0.0848687711339349	0.0848687711339349	0.00654349014683787	0.0625114832796152	0.226206044935027	0.0331699010901058	0.0331699010901058	0.00512408169875306	0.000331668339126921	0.0201854985098541	0.044609296463363	0.0340673316633562	0.150934728875414	0.0800193759202747	0.0201854985098541	0.000331668339126921	0.144586301303347	0.0708943175492231	0.000951362855555507	0.0139059688143628	0.0113741986426909	0.0279602596510263	0.000418117940414996	0.0385884529220194	0.111389816475383	0.00299286368018598	0.00580115047447825	0.0306758950616401	0.0385884529220194	0.0201854985098541
