id	(faecal)Taurine	(faecal)Lithocholic Acid	(faecal)Biliverdin	(faecal)Cholic acid	(faecal)Gentisic acid	(faecal)3-Dehydrocholic acid	(faecal)Bilirubin	(faecal)D-(+)-Proline	(faecal)Indole	(faecal)Deoxycholic Acid	(faecal)Υ-Aminobutyric acid (GABA)	(faecal)L-Tyrosine	(faecal)Inosine	(faecal)Gly-Val	(faecal)Choline	(faecal)D-(+)-Pyroglutamic Acid	(faecal)α-Linolenic Acid	(faecal)L-Glutamic acid	(faecal)Citrulline	(faecal)D-Glucuronic Acid	(faecal)Oleic acid	(faecal)L-Norleucine	(faecal)Xanthine	(faecal)Creatine	(faecal)Ribose	(faecal)Uracil	(faecal)L-(+)-Citrulline	(faecal)citramalate	(faecal)L-Isoleucine	(faecal)Glucose	(faecal)PC(16:0/0:0)	(faecal)α-Muricholic Acid	(faecal)L(+)-Ornithine	(faecal)Thymine	(faecal)(-)-Riboflavin	(faecal)L(-)-Pipecolinic acid	(faecal)4-aminobutyric acid	(faecal)2-Deoxyadenosine	(faecal)N-Acetyltryptophan	(faecal)4-Phenylbutyric acid	(faecal)beta-Hydroxymyristic acid	(faecal)8-Hydroxyquinoline	(faecal)5-Hydroxyindole-3-acetic acid	(faecal)Ethyl myristate	(faecal)3-Phenyllactic acid	(faecal)Oxypurinol	(faecal)N-Acetyl-DL-aspartic acid	(faecal)N-Tigloylglycine	(faecal)N-Acetyl-L-aspartic acid	(faecal)Urocanic acid
Lachnospiraceae bacterium	0.531468531468532	-0.384615384615385	0.692307692307692	0.363636363636364	0.307692307692308	0.384615384615385	0.377622377622378	-0.496503496503497	-0.20979020979021	0.405594405594406	0.405594405594406	-0.538461538461539	0.0875658085422933	-0.552447552447553	0.594405594405594	-0.426573426573427	-0.13986013986014	-0.335664335664336	-0.370629370629371	0.517482517482518	-0.398601398601399	-0.615384615384615	-0.258741258741259	0.412587412587413	0.405594405594406	-0.307692307692308	-0.398601398601399	0.552447552447553	-0.580419580419581	0.41958041958042	0.559440559440559	0.384615384615385	-0.356643356643357	-0.601398601398601	-0.427321145686391	-0.545454545454546	0.272727272727273	0.251748251748252	0.356643356643357	-0.27972027972028	-0.265734265734266	-0.013986013986014	-0.027972027972028	-0.223776223776224	0.776223776223776	-0.251748251748252	0.587412587412588	-0.482517482517483	0.706293706293706	-0.531468531468532
Mediterraneibacter faecis	0.531468531468532	-0.342657342657343	0.699300699300699	0.384615384615385	0.412587412587413	0.482517482517483	0.559440559440559	-0.426573426573427	-0.335664335664336	0.307692307692308	0.342657342657343	-0.587412587412588	0.234676366893346	-0.41958041958042	0.545454545454546	-0.342657342657343	-0.321678321678322	-0.34965034965035	-0.552447552447553	0.685314685314685	-0.482517482517483	-0.678321678321678	-0.13986013986014	0.391608391608392	0.41958041958042	-0.335664335664336	-0.594405594405594	0.503496503496504	-0.601398601398601	0.685314685314685	0.461538461538462	0.335664335664336	-0.384615384615385	-0.608391608391608	-0.332750072460714	-0.531468531468532	0.265734265734266	0.426573426573427	0.321678321678322	-0.230769230769231	-0.363636363636364	-0.13986013986014	-0.20979020979021	-0.111888111888112	0.902097902097902	-0.167832167832168	0.552447552447553	-0.391608391608392	0.692307692307692	-0.559440559440559
Odoribacter splanchnicus	-0.853146853146853	0.748251748251748	-0.685314685314685	-0.762237762237762	-0.608391608391608	-0.517482517482518	-0.496503496503497	0.832167832167832	0.608391608391608	-0.776223776223776	-0.755244755244755	0.545454545454546	-0.18213688176797	0.657342657342657	-0.699300699300699	0.72027972027972	0.377622377622378	0.559440559440559	0.265734265734266	-0.622377622377623	0.636363636363636	0.615384615384615	0.531468531468532	-0.762237762237762	-0.811188811188811	0.517482517482518	0.412587412587413	-0.741258741258741	0.727272727272727	-0.314685314685315	-0.706293706293706	-0.804195804195804	0.713286713286713	0.797202797202797	0.633976453846203	0.874125874125874	-0.615384615384615	-0.440559440559441	-0.748251748251748	0.594405594405594	0.664335664335664	0.398601398601399	0.328671328671329	0.573426573426573	-0.657342657342657	0.552447552447553	-0.741258741258741	0.755244755244755	-0.776223776223776	0.671328671328671
Ruminococcus bicirculans	-0.408460832818319	0.478885114338719	-0.359163835754039	-0.401418404666279	-0.281697126081599	-0.605648821075439	-0.288739554233639	0.478885114338719	0.20423041640916	-0.26761226977752	-0.457757829882599	0.415503260970359	-0.0423286348216885	0.21831527271324	-0.528182111402999	0.436630545426479	0.281697126081599	0.330994123145879	0.422545689122399	-0.394375976514239	0.23240012901732	0.422545689122399	0.612691249227479	-0.16197584749692	-0.323951694993839	0.450715401730559	0.507054826946879	-0.443672973578519	0.359163835754039	-0.373248692058119	-0.521139683250959	-0.13380613488876	0.401418404666279	0.535224539555039	0.0952394283487992	0.443672973578519	-0.0633818533683599	-0.23944255716936	-0.514097255098919	0.23240012901732	0.19718798825712	0.16197584749692	0.19014556010508	0.380291120210159	-0.422545689122399	0.514097255098919	-0.408460832818319	0.577479108467279	-0.401418404666279	0.366206263906079
Ruminococcus sp. AM22-13	0.755244755244755	-0.524475524475525	0.839160839160839	0.580419580419581	0.538461538461539	0.426573426573427	0.447552447552448	-0.678321678321678	-0.363636363636364	0.629370629370629	0.566433566433566	-0.629370629370629	0.206655308159812	-0.699300699300699	0.755244755244755	-0.608391608391608	-0.293706293706294	-0.573426573426573	-0.496503496503497	0.587412587412588	-0.65034965034965	-0.72027972027972	-0.321678321678322	0.671328671328671	0.671328671328671	-0.447552447552448	-0.538461538461539	0.699300699300699	-0.769230769230769	0.517482517482518	0.713286713286713	0.671328671328671	-0.552447552447553	-0.79020979020979	-0.598950130429286	-0.755244755244755	0.475524475524476	0.454545454545455	0.531468531468532	-0.482517482517483	-0.545454545454546	-0.251748251748252	-0.237762237762238	-0.34965034965035	0.86013986013986	-0.335664335664336	0.664335664335664	-0.615384615384615	0.804195804195804	-0.727272727272727
Ruminococcus sp. AM40-10AC	0.916083916083916	-0.776223776223776	0.748251748251748	0.818181818181818	0.769230769230769	0.615384615384615	0.468531468531469	-0.881118881118881	-0.552447552447553	0.79020979020979	0.741258741258741	-0.594405594405594	0.248686896260113	-0.608391608391608	0.797202797202797	-0.734265734265734	-0.412587412587413	-0.65034965034965	-0.503496503496504	0.636363636363636	-0.706293706293706	-0.657342657342657	-0.559440559440559	0.713286713286713	0.895104895104895	-0.566433566433566	-0.594405594405594	0.734265734265734	-0.776223776223776	0.426573426573427	0.783216783216783	0.811188811188811	-0.818181818181818	-0.923076923076923	-0.595447498087594	-0.916083916083916	0.622377622377623	0.615384615384615	0.776223776223776	-0.629370629370629	-0.804195804195804	-0.510489510489511	-0.461538461538462	-0.531468531468532	0.692307692307692	-0.524475524475525	0.65034965034965	-0.804195804195804	0.727272727272727	-0.734265734265734
Slackia isoflavoniconvertens	0.472807778238594	-0.312600183959401	0.832297989791906	0.363397713852804	0.445455262142147	0.472807778238594	0.359490211553311	-0.367305216152296	-0.136762580482238	0.55877282882743	0.359490211553311	-0.601755354121847	0.426664320456278	-0.758055446101548	0.500160294335042	-0.390750229949252	-0.261802654065998	-0.511882801233519	-0.351675206954326	0.332137695456864	-0.675997897812205	-0.656460386314742	-0.179745105776656	0.422010248345192	0.500160294335042	-0.308692681659909	-0.382935225350266	0.60566285642134	-0.566587833426415	0.441547759842654	0.488437787436564	0.531420312730982	-0.242265142568536	-0.550957824228445	-0.75351267603517	-0.422010248345192	0.535327815030475	0.476715280538087	0.273525160964476	-0.386842727649759	-0.281340165563461	-0.234450137969551	-0.289155170162446	-0.238357640269043	0.711165418507638	-0.128947575883253	0.566587833426415	-0.379027723050774	0.60566285642134	-0.550957824228445
uncultured Blautia sp.	0.832167832167832	-0.671328671328671	0.846153846153846	0.678321678321678	0.517482517482518	0.433566433566434	0.496503496503497	-0.748251748251748	-0.503496503496504	0.727272727272727	0.594405594405594	-0.615384615384615	0.315236910752256	-0.713286713286713	0.762237762237762	-0.699300699300699	-0.328671328671329	-0.580419580419581	-0.454545454545455	0.636363636363636	-0.65034965034965	-0.699300699300699	-0.384615384615385	0.741258741258741	0.748251748251748	-0.496503496503497	-0.545454545454546	0.769230769230769	-0.797202797202797	0.475524475524476	0.755244755244755	0.72027972027972	-0.622377622377623	-0.776223776223776	-0.683013306629888	-0.832167832167832	0.587412587412588	0.482517482517483	0.643356643356643	-0.601398601398601	-0.580419580419581	-0.370629370629371	-0.321678321678322	-0.426573426573427	0.811188811188811	-0.398601398601399	0.664335664335664	-0.629370629370629	0.776223776223776	-0.734265734265734
uncultured Collinsella sp.	0.636363636363636	-0.398601398601399	0.825174825174825	0.468531468531469	0.545454545454546	0.307692307692308	0.335664335664336	-0.601398601398601	-0.258741258741259	0.72027972027972	0.496503496503497	-0.601398601398601	0.241681631576729	-0.874125874125874	0.601398601398601	-0.608391608391608	-0.272727272727273	-0.580419580419581	-0.258741258741259	0.377622377622378	-0.699300699300699	-0.65034965034965	-0.237762237762238	0.678321678321678	0.664335664335664	-0.300699300699301	-0.237762237762238	0.741258741258741	-0.699300699300699	0.286713286713287	0.587412587412588	0.783216783216783	-0.426573426573427	-0.664335664335664	-0.847637026689399	-0.643356643356643	0.664335664335664	0.440559440559441	0.447552447552448	-0.580419580419581	-0.48951048951049	-0.237762237762238	-0.195804195804196	-0.440559440559441	0.629370629370629	-0.223776223776224	0.692307692307692	-0.475524475524476	0.741258741258741	-0.671328671328671
uncultured Eubacterium sp.	-0.216783216783217	0.251748251748252	-0.524475524475525	-0.167832167832168	-0.027972027972028	0.048951048951049	0.0629370629370629	0.146853146853147	0	-0.314685314685315	-0.048951048951049	0.153846153846154	-0.549913277645602	0.335664335664336	-0.272727272727273	0.405594405594406	0.258741258741259	0.412587412587413	0.517482517482518	-0.0699300699300699	0.321678321678322	0.132867132867133	0.0839160839160839	-0.265734265734266	-0.286713286713287	0.132867132867133	0.356643356643357	-0.552447552447553	0.293706293706294	-0.272727272727273	-0.307692307692308	-0.272727272727273	0.0629370629370629	0.13986013986014	0.469352733786692	0.223776223776224	-0.265734265734266	-0.300699300699301	-0.286713286713287	0.440559440559441	0.0979020979020979	0.335664335664336	0.265734265734266	0.111888111888112	-0.055944055944056	-0.055944055944056	0.048951048951049	0.104895104895105	0.034965034965035	0.328671328671329
uncultured Roseburia sp.	0.342657342657343	-0.272727272727273	0.300699300699301	0.335664335664336	0.391608391608392	0.636363636363636	0.573426573426573	-0.244755244755245	-0.510489510489511	0.027972027972028	0.391608391608392	-0.377622377622378	0.0980737055673685	-0.027972027972028	0.265734265734266	-0.132867132867133	-0.524475524475525	-0.167832167832168	-0.391608391608392	0.748251748251748	-0.314685314685315	-0.454545454545455	-0.230769230769231	0.160839160839161	0.300699300699301	-0.300699300699301	-0.559440559440559	0.34965034965035	-0.286713286713287	0.713286713286713	0.118881118881119	0.111888111888112	-0.293706293706294	-0.440559440559441	0.0105078970250752	-0.342657342657343	0.146853146853147	0.27972027972028	0.321678321678322	0.027972027972028	-0.314685314685315	-0.118881118881119	-0.251748251748252	-0.0769230769230769	0.664335664335664	-0.244755244755245	0.524475524475525	-0.300699300699301	0.503496503496504	-0.265734265734266
uncultured Solobacterium sp.	0.734265734265734	-0.524475524475525	0.769230769230769	0.608391608391608	0.580419580419581	0.566433566433566	0.552447552447553	-0.699300699300699	-0.342657342657343	0.615384615384615	0.48951048951049	-0.762237762237762	0.28371321967703	-0.657342657342657	0.832167832167832	-0.678321678321678	-0.384615384615385	-0.678321678321678	-0.622377622377623	0.510489510489511	-0.671328671328671	-0.811188811188811	-0.454545454545455	0.615384615384615	0.636363636363636	-0.622377622377623	-0.699300699300699	0.622377622377623	-0.804195804195804	0.622377622377623	0.811188811188811	0.538461538461539	-0.615384615384615	-0.811188811188811	-0.511384321886993	-0.734265734265734	0.41958041958042	0.608391608391608	0.573426573426573	-0.580419580419581	-0.531468531468532	-0.426573426573427	-0.440559440559441	-0.482517482517483	0.839160839160839	-0.475524475524476	0.601398601398601	-0.580419580419581	0.734265734265734	-0.79020979020979
