geneid	genesymbol	count
6382	SDC1	1
6382	CD138	2
6382	SDC	3
6382	SYND1	4
6382	SYNDECAN	5
2944	GSTM1	1
2944	GST1	2
2944	GSTM1-1	3
2944	GSTM1A-1A	4
2944	GSTM1B-1B	5
2944	GTH4	6
2944	GTM1	7
2944	H-B	8
2944	MU	9
2944	MU-1	10
354	KLK3	1
354	APS	2
354	KLK2A1	3
354	PSA	4
354	HK3	5
79092	CARD14	1
79092	BIMP2	2
79092	CARMA2	3
79092	PRP	4
79092	PSORS2	5
79092	PSS1	6
3486	IGFBP3	1
3486	BP-53	2
3486	IBP3	3
7096	TLR1	1
7096	CD281	2
7096	TIL	3
7096	TIL._LPRS5	4
7096	RSC786	5
5069	PAPPA	1
5069	ASBABP2	2
5069	DIPLA1	3
5069	IGFBP-4ASE	4
5069	PAPA	5
5069	PAPP-A	6
5069	PAPPA1	7
3600	IL15	1
3600	IL-15	2
2922	GRP	1
2922	BN	2
2922	GRP-10	3
2922	PREPROGRP	4
2922	PROGRP	5
56898	BDH2	1
56898	DHRS6	2
56898	EFA6R	3
56898	PRO20933	4
56898	SDR15C1	5
56898	UCPA-OR	6
56898	UNQ6308	7
169355	IDO2	1
169355	INDOL1	2
467	ATF3	1
9750	RIPOR2	1
9750	C6ORF32	2
9750	DFNB104	3
9750	DIFF40	4
9750	DIFF48	5
9750	FAM65B	6
9750	MYONAP	7
9750	PL48	8
3930	LBR	1
3930	C14SR	2
3930	DHCR14B	3
3930	LMN2R	4
3930	PHA	5
3930	PHASK	6
3930	TDRD18	7
668	FOXL2	1
668	BPES	2
668	BPES1	3
668	PFRK	4
668	PINTO	5
668	POF3	6
3561	IL2RG	1
3561	CD132	2
3561	CIDX	3
3561	IL-2RG	4
3561	IMD4	5
3561	P64	6
3561	SCIDX	7
3561	SCIDX1	8
9403	SELENOF	1
9403	SEP15	2
80724	ACAD10	1
5970	RELA	1
5970	CMCU	2
5970	NFKB3	3
5970	P65	4
1593	CYP27A1	1
1593	CP27	2
1593	CTX	3
1593	CYP27	4
3640	INSL3	1
3640	RLF	2
3640	RLNL	3
3640	LEY-I-L	4
9705	ST18	1
9705	NZF-3	2
9705	NZF3	3
9705	ZC2H2C3	4
9705	ZC2HC10	5
9705	ZNF387	6
201294	UNC13D	1
201294	FHL3	2
201294	HLH3	3
201294	HPLH3	4
201294	MUNC13-4	5
23049	SMG1	1
23049	61E3.4	2
23049	ATX	3
23049	LIP	4
5327	PLAT	1
5327	T-PA	2
5327	TPA	3
7040	TGFB1	1
7040	CED	2
7040	DPD1	3
7040	IBDIMDE	4
7040	LAP	5
7040	TGF-BETA1	6
7040	TGFB	7
7040	TGFBETA	8
610	HCN2	1
610	BCNG-2	2
610	BCNG2	3
610	HAC-1	4
23410	SIRT3	1
23410	SIR2L3	2
2074	ERCC6	1
2074	ARMD5	2
2074	CKN2	3
2074	COFS	4
2074	COFS1	5
2074	CSB	6
2074	CSB-PGBD3	7
2074	POF11	8
2074	RAD26	9
2074	UVSS1	10
10683	DLL3	1
10683	SCDO1	2
54478	PIMREG	1
54478	CATS	2
54478	FAM64A	3
54478	RCS1	4
29128	UHRF1	1
29128	ICBP90	2
29128	NP95	3
29128	RNF106	4
29128	TDRD22	5
29128	HNP95	6
29128	HUHRF1	7
29128	HUNP95	8
5320	PLA2G2A	1
5320	MOM1	2
5320	PLA2	3
5320	PLA2B	4
5320	PLA2L	5
5320	PLA2S	6
5320	PLAS1	7
5320	SPLA2	8
2328	FMO3	1
2328	FMOII	2
2328	TMAU	3
2328	DJ127D3.1	4
84152	PPP1R1B	1
84152	DARPP-32	2
84152	DARPP32	3
3667	IRS1	1
3667	HIRS-1	2
10733	PLK4	1
10733	MCCRP2	2
10733	SAK	3
10733	STK18	4
3337	DNAJB1	1
3337	HSPF1	2
3337	HDJ1	3
3337	HSP40	4
3337	RSPH16B	5
3337	SIS1	6
1649	DDIT3	1
1649	ALTDDIT3	2
1649	C/EBPZETA	3
1649	CEBPZ	4
1649	CHOP	5
1649	CHOP-10	6
1649	CHOP10	7
1649	GADD153	8
949	SCARB1	1
949	CD36L1	2
949	CLA-1	3
949	CLA1	4
949	HDLQTL6	5
949	SR-BI	6
949	SRB1	7
3090	HIC1	1
3090	ZBTB29	2
3090	ZNF901	3
3090	HIC-1	4
54890	ALKBH5	1
54890	ABH5	2
54890	OFOXD	3
54890	OFOXD1	4
84634	KISS1R	1
84634	AXOR12	2
84634	CPPB1	3
84634	GPR54	4
84634	HH8	5
84634	HOT7T175	6
84634	KISS-1R	7
54795	TRPM4	1
54795	EKVP6	2
54795	LTRPC4	3
54795	PFHB1B	4
54795	TRPM4B	5
54795	HTRPM4	6
9572	NR1D1	1
9572	EAR1	2
9572	REVERBA	3
9572	REVERBALPHA	4
9572	THRA1	5
9572	THRAL	6
9572	EAR-1	7
9572	HREV	8
2629	GBA	1
2629	GBA1	2
2629	GCB	3
2629	GLUC	4
1036	CDO1	1
1036	CDO-I	2
929	CD14	1
5552	SRGN	1
5552	PPG	2
5552	PRG	3
5552	PRG1	4
65975	STK33	1
146223	CMTM4	1
146223	CKLFSF4	2
6591	SNAI2	1
6591	SLUG	2
6591	SLUGH	3
6591	SLUGH1	4
6591	SNAIL2	5
6591	WS2D	6
26585	GREM1	1
26585	C15DUPQ	2
26585	CKTSF1B1	3
26585	CRAC1	4
26585	CRCS4	5
26585	DAND2	6
26585	DRM	7
26585	DUP15Q	8
26585	GREMLIN	9
26585	HMPS	10
26585	HMPS1	11
26585	IHG-2	12
26585	MPSH	13
26585	PIG2	14
780	DDR1	1
780	CAK	2
780	CD167	3
780	DDR	4
780	EDDR1	5
780	HGK2	6
780	MCK10	7
780	NEP	8
780	NTRK4	9
780	PTK3	10
780	PTK3A	11
780	RTK6	12
780	TRKE	13
5228	PGF	1
5228	D12S1900	2
5228	PGFL	3
5228	PIGF	4
5228	PLGF	5
5228	PLGF-2	6
5228	SHGC-10760	7
3960	LGALS4	1
3960	GAL4	2
3960	L36LBP	3
57154	SMURF1	1
478	ATP1A3	1
478	AHC2	2
478	ATP1A1	3
478	CAPOS	4
478	DYT12	5
478	RDP	6
5451	POU2F1	1
5451	OCT1	2
5451	OTF1	3
5451	OCT-1B	4
2195	FAT1	1
2195	CDHF7	2
2195	CDHR8	3
2195	FAT	4
2195	ME5	5
2195	HFAT1	6
4092	SMAD7	1
4092	CRCS3	2
4092	MADH7	3
4092	MADH8	4
112398	EGLN2	1
112398	EIT-6	2
112398	EIT6	3
112398	HIF-PH1	4
112398	HIFPH1	5
112398	HPH-1	6
112398	HPH-3	7
112398	PHD1	8
53353	LRP1B	1
53353	LRP-1B	2
53353	LRP-DIT	3
53353	LRPDIT	4
3171	FOXA3	1
3171	FKHH3	2
3171	HNF3G	3
3171	TCF3G	4
27178	IL37	1
27178	FIL1	2
27178	FIL1(ZETA)	3
27178	FIL1Z	4
27178	IL-1F7	5
27178	IL-1H	6
27178	IL-1H4	7
27178	IL-1RP1	8
27178	IL-37	9
27178	IL1F7	10
27178	IL1H4	11
27178	IL1RP1	12
1147	CHUK	1
1147	IKBKA	2
1147	IKK-ALPHA	3
1147	IKK1	4
1147	IKKA	5
1147	NFKBIKA	6
1147	TCF16	7
26762	HAVCR1	1
26762	CD365	2
26762	HAVCR	3
26762	HAVCR-1	4
26762	KIM-1	5
26762	KIM1	6
26762	TIM	7
26762	TIM-1	8
26762	TIM1	9
26762	TIMD-1	10
26762	TIMD1	11
8451	CUL4A	1
2984	GUCY2C	1
2984	DIAR6	2
2984	GC-C	3
2984	GUC2C	4
2984	MECIL	5
2984	MUCIL	6
2984	STAR	7
6899	TBX1	1
6899	CAFS	2
6899	CATCH22	3
6899	CTHM	4
6899	DGCR	5
6899	DGS	6
6899	DORV	7
6899	TBX1C	8
6899	TGA	9
6899	VCF	10
6899	VCFS	11
51428	DDX41	1
51428	ABS	2
51428	MPLPF	3
57620	STIM2	1
6935	ZEB1	1
6935	AREB6	2
6935	BZP	3
6935	DELTAEF1	4
6935	FECD6	5
6935	NIL2A	6
6935	PPCD3	7
6935	TCF8	8
6935	ZFHEP	9
6935	ZFHX1A	10
358	AQP1	1
358	AQP-CHIP	2
358	CHIP28	3
358	CO	4
6868	ADAM17	1
6868	ADAM18	2
6868	CD156B	3
6868	CSVP	4
6868	NISBD	5
6868	NISBD1	6
6868	TACE	7
23028	KDM1A	1
23028	AOF2	2
23028	BHC110	3
23028	CPRF	4
23028	KDM1	5
23028	LSD1	6
8766	RAB11A	1
8766	YL8	2
10365	KLF2	1
10365	LKLF	2
9414	TJP2	1
9414	C9DUPQ21.11	2
9414	DFNA51	3
9414	DUP9Q21.11	4
9414	PFIC4	5
9414	X104	6
9414	ZO2	7
79692	ZNF322	1
79692	HCG12	2
79692	ZNF322A	3
79692	ZNF388	4
79692	ZNF489	5
116228	COX20	1
116228	FAM36A	2
718	C3	1
718	AHUS5	2
718	ARMD9	3
718	ASP	4
718	C3A	5
718	C3B	6
718	CPAMD1	7
718	HEL-S-62P	8
9356	SLC22A6	1
9356	HOAT1	2
9356	OAT1	3
9356	PAHT	4
9356	ROAT1	5
7058	THBS2	1
7058	TSP2	2
468	ATF4	1
468	CREB-2	2
468	CREB2	3
468	TAXREB67	4
468	TXREB	5
10370	CITED2	1
10370	ASD8	2
10370	MRG-1	3
10370	MRG1	4
10370	P35SRJ	5
10370	VSD2	6
2318	FLNC	1
2318	ABP-280	2
2318	ABP280A	3
2318	ABPA	4
2318	ABPL	5
2318	CMH26	6
2318	FLN2	7
2318	MFM5	8
2318	MPD4	9
2318	RCM5	10
6657	SOX2	1
6657	ANOP3	2
6657	MCOPS3	3
4738	NEDD8	1
4738	NEDD-8	2
8742	TNFSF12	1
8742	APO3L	2
8742	DR3LG	3
8742	TNLG4A	4
8742	TWEAK	5
1470	CST2	1
54583	EGLN1	1
54583	C1ORF12	2
54583	ECYT3	3
54583	HALAH	4
54583	HIF-PH2	5
54583	HIFPH2	6
54583	HPH-2	7
54583	HPH2	8
54583	PHD2	9
54583	SM20	10
54583	ZMYND6	11
942	CD86	1
942	B7-2	2
942	B7.2	3
942	B70	4
942	CD28LG2	5
942	LAB72	6
7048	TGFBR2	1
7048	AAT3	2
7048	FAA3	3
7048	LDS1B	4
7048	LDS2	5
7048	LDS2B	6
7048	MFS2	7
7048	RIIC	8
7048	TAAD2	9
7048	TBR-II	10
7048	TBRII	11
7048	TGFR-2	12
7048	TGFBETA-RII	13
6776	STAT5A	1
6776	MGF	2
6776	STAT5	3
3872	KRT17	1
3872	39.1	2
3872	CK-17	3
3872	K17	4
3872	PC	5
3872	PC2	6
3872	PCHC1	7
55532	SLC30A10	1
55532	HMDPC	2
55532	HMNDYT1	3
55532	ZNT10	4
55532	ZNT8	5
55532	ZRC1	6
55532	ZNT-10	7
2735	GLI1	1
2735	GLI	2
2735	PAPA8	3
2735	PPD1	4
26277	TINF2	1
26277	DKCA3	2
26277	TIN2	3
3371	TNC	1
3371	150-225	2
3371	DFNA56	3
3371	GMEM	4
3371	GP	5
3371	HXB	6
3371	JI	7
3371	TN	8
3371	TN-C	9
154288	KHDC3L	1
154288	C6ORF221	2
154288	ECAT1	3
154288	HYDM2	4
10413	YAP1	1
10413	COB1	2
10413	YAP	3
10413	YAP2	4
10413	YAP65	5
10413	YKI	6
23063	WAPL	1
23063	FOE	2
23063	KIAA0261	3
23063	WAPAL	4
9076	CLDN1	1
9076	CLD1	2
9076	ILVASC	3
9076	SEMP1	4
41	ASIC1	1
41	ACCN2	2
41	ASIC	3
41	BNAC2	4
79184	BRCC3	1
79184	BRCC36	2
79184	C6.1A	3
79184	CXORF53	4
6517	SLC2A4	1
6517	GLUT4	2
673	BRAF	1
673	B-RAF1	2
673	B-RAF	3
673	BRAF1	4
673	NS7	5
673	RAFB1	6
80149	ZC3H12A	1
80149	MCPIP	2
80149	MCPIP-1	3
80149	MCPIP1	4
80149	REG1	5
80149	DJ423B22.1	6
1241	LTB4R	1
1241	BLT1	2
1241	BLTR	3
1241	CMKRL1	4
1241	GPR16	5
1241	LTB4R1	6
1241	LTBR1	7
1241	P2RY7	8
1241	P2Y7	9
3642	INSM1	1
3642	IA-1	2
3642	IA1	3
57794	SUGP1	1
57794	F23858	2
57794	RBP	3
57794	SF4	4
129880	BBS5	1
10592	SMC2	1
10592	CAP-E	2
10592	CAPE	3
10592	SMC-2	4
10592	SMC2L1	5
5803	PTPRZ1	1
5803	HPTPZ	2
5803	HPTPZETA	3
5803	PTP-ZETA	4
5803	PTP18	5
5803	PTPRZ	6
5803	PTPZ	7
5803	R-PTP-ZETA-2	8
5803	RPTPB	9
5803	RPTPBETA	10
5803	PHOSPHACAN	11
114836	SLAMF6	1
114836	CD352	2
114836	KALI	3
114836	KALIB	4
114836	LY108	5
114836	NTB-A	6
114836	NTBA	7
114836	SF2000	8
57521	RPTOR	1
57521	KOG1	2
57521	MIP1	3
25996	REXO2	1
25996	CGI-114	2
25996	REX2	3
25996	RFN	4
25996	SFN	5
8879	SGPL1	1
8879	NPHS14	2
8879	S1PL	3
8879	SPL	4
3662	IRF4	1
3662	LSIRF	2
3662	MUM1	3
3662	NF-EM5	4
3662	SHEP8	5
6688	SPI1	1
6688	OF	2
6688	PU.1	3
6688	SFPI1	4
6688	SPI-1	5
6688	SPI-A	6
23213	SULF1	1
23213	SULF-1	2
1033	CDKN3	1
1033	CDI1	2
1033	CIP2	3
1033	KAP	4
1033	KAP1	5
51184	GPN3	1
51184	ATPBD1C	2
23112	TNRC6B	1
4800	NFYA	1
4800	CBF-A	2
4800	CBF-B	3
4800	HAP2	4
4800	NF-YA	5
79368	FCRL2	1
79368	CD307B	2
79368	FCRH2	3
79368	IFGP4	4
79368	IRTA4	5
79368	SPAP1	6
79368	SPAP1A	7
79368	SPAP1B	8
79368	SPAP1C	9
57817	HAMP	1
57817	HEPC	2
57817	HFE2B	3
57817	LEAP1	4
57817	PLTR	5
6689	SPIB	1
6689	SPI-B	2
2253	FGF8	1
2253	AIGF	2
2253	FGF-8	3
2253	HBGF-8	4
2253	HH6	5
2253	KAL6	6
6938	TCF12	1
6938	CRS3	2
6938	HEB	3
6938	HTF4	4
6938	HST17266	5
6938	TCF-12	6
6938	BHLHB20	7
6938	P64	8
6664	SOX11	1
6664	CSS9	2
6664	MRD27	3
115908	CTHRC1	1
3170	FOXA2	1
3170	HNF3B	2
3170	TCF3B	3
3594	IL12RB1	1
3594	CD212	2
3594	IL-12R-BETA1	3
3594	IL12RB	4
3594	IMD30	5
2670	GFAP	1
2670	ALXDRD	2
2683	B4GALT1	1
2683	B4GAL-T1	2
2683	CDG2D	3
2683	GGTB2	4
2683	GT1	5
2683	GTB	6
2683	BETA4GAL-T1	7
940	CD28	1
940	TP44	2
79838	TMC5	1
23097	CDK19	1
23097	CDC2L6	2
23097	CDK11	3
23097	BA346C16.3	4
7376	NR1H2	1
7376	LXR-B	2
7376	LXRB	3
7376	NER	4
7376	NER-I	5
7376	RIP15	6
7376	UNR	7
2530	FUT8	1
2530	CDGF	2
2530	CDGF1	3
3350	HTR1A	1
3350	5-HT-1A	2
3350	5-HT1A	3
3350	5HT1A	4
3350	ADRB2RL1	5
3350	ADRBRL1	6
3350	G-21	7
3350	PFMCD	8
2641	GCG	1
2641	GLP-1	2
2641	GLP1	3
2641	GLP2	4
2641	GRPP	5
348	APOE	1
348	AD2	2
348	APO-E	3
348	APOE4	4
348	LDLCQ5	5
348	LPG	6
23411	SIRT1	1
23411	SIR2	2
23411	SIR2L1	3
23411	SIR2ALPHA	4
10587	TXNRD2	1
10587	GCCD5	2
10587	SELZ	3
10587	TR	4
10587	TR-BETA	5
10587	TR3	6
10587	TRXR2	7
9474	ATG5	1
9474	APG5	2
9474	APG5-LIKE	3
9474	APG5L	4
9474	ASP	5
9474	SCAR25	6
9474	HAPG5	7
9451	EIF2AK3	1
9451	PEK	2
9451	PERK	3
9451	WRS	4
641	BLM	1
641	BS	2
641	MGRISCE1	3
641	RECQ2	4
641	RECQL2	5
641	RECQL3	6
216	ALDH1A1	1
216	ALDC	2
216	ALDH-E1	3
216	ALDH1	4
216	ALDH11	5
216	HEL-9	6
216	HEL-S-53E	7
216	HEL12	8
216	PUMB1	9
216	RALDH1	10
307	ANXA4	1
307	ANX4	2
307	HEL-S-274	3
307	P32.5	4
307	PAP-II	5
307	PIG28	6
307	PP4-X	7
307	ZAP36	8
6348	CCL3	1
6348	G0S19-1	2
6348	LD78ALPHA	3
6348	MIP-1-ALPHA	4
6348	MIP1A	5
6348	SCYA3	6
381	ARF5	1
3297	HSF1	1
3297	HSTF1	2
83939	EIF2A	1
83939	CDA02	2
83939	EIF-2A	3
83939	MST089	4
83939	MSTP004	5
83939	MSTP089	6
5445	PON2	1
10859	LILRB1	1
10859	CD85J	2
10859	ILT-2	3
10859	ILT2	4
10859	LIR-1	5
10859	LIR1	6
10859	MIR-7	7
10859	MIR7	8
10859	PIR-B	9
10859	PIRB	10
429	ASCL1	1
429	ASH1	2
429	HASH1	3
429	MASH1	4
429	BHLHA46	5
81037	CLPTM1L	1
81037	CRR9	2
176	ACAN	1
176	AGC1	2
176	AGCAN	3
176	CSPG1	4
176	CSPGCP	5
176	MSK16	6
176	SEDK	7
176	SSOAOD	8
177	AGER	1
177	RAGE	2
177	SCARJ1	3
335	APOA1	1
335	HPALP2	2
335	APO(A)	3
5928	RBBP4	1
5928	NURF55	2
5928	RBAP48	3
5928	LIN-53	4
10456	HAX1	1
10456	HCLSBP1	2
10456	HS1BP1	3
10456	SCN3	4
5742	PTGS1	1
5742	COX1	2
5742	COX3	3
5742	PCOX1	4
5742	PES-1	5
5742	PGG/HS	6
5742	PGHS-1	7
5742	PGHS1	8
5742	PHS1	9
5742	PTGHS	10
3009	H1-5	1
3009	H1	2
3009	H1.5	3
3009	H1B	4
3009	H1F5	5
3009	H1S-3	6
3009	HIST1H1B	7
3769	KCNJ13	1
3769	KIR1.4	2
3769	KIR7.1	3
3769	LCA16	4
3769	SVD	5
1565	CYP2D6	1
1565	CPD6	2
1565	CYP2D	3
1565	CYP2D7AP	4
1565	CYP2D7BP	5
1565	CYP2D7P2	6
1565	CYP2D8P2	7
1565	CYP2DL1	8
1565	CYPIID6	9
1565	P450-DB1	10
1565	P450C2D	11
1565	P450DB1	12
90417	KNSTRN	1
90417	C15ORF23	2
90417	HSD11	3
90417	SKAP	4
90417	TRAF4AF1	5
94134	ARHGAP12	1
9826	ARHGEF11	1
9826	GTRAP48	2
9826	PDZ-RHOGEF	3
1395	CRHR2	1
1395	CRF-RB	2
1395	CRF2	3
1395	CRFR2	4
1395	HM-CRF	5
79727	LIN28A	1
79727	CSDD1	2
79727	LIN-28	3
79727	LIN28	4
79727	ZCCHC1	5
79727	LIN-28A	6
4194	MDM4	1
4194	HDMX	2
4194	MDMX	3
4194	MRP1	4
1195	CLK1	1
1195	CLK	2
1195	CLK/STY	3
1195	STY	4
3606	IL18	1
3606	IGIF	2
3606	IL-18	3
3606	IL-1G	4
3606	IL1F4	5
3586	IL10	1
3586	CSIF	2
3586	GVHDS	3
3586	IL-10	4
3586	IL10A	5
3586	TGIF	6
3684	ITGAM	1
3684	CD11B	2
3684	CR3A	3
3684	MAC-1	4
3684	MAC1A	5
3684	MO1A	6
3684	SLEB6	7
60676	PAPPA2	1
60676	PAPP-A2	2
60676	PAPP-E	3
60676	PAPPE	4
60676	PLAC3	5
1501	CTNND2	1
1501	GT24	2
1501	NPRAP	3
23130	ATG2A	1
9630	GNA14	1
8647	ABCB11	1
8647	ABC16	2
8647	BRIC2	3
8647	BSEP	4
8647	PFIC-2	5
8647	PFIC2	6
8647	PGY4	7
8647	SPGP	8
7078	TIMP3	1
7078	HSMRK222	2
7078	K222	3
7078	K222TA2	4
7078	SFD	5
8653	DDX3Y	1
8653	DBY	2
256130	TMEM196	1
4935	GPR143	1
4935	NYS6	2
4935	OA1	3
10856	RUVBL2	1
10856	CGI-46	2
10856	ECP-51	3
10856	ECP51	4
10856	INO80J	5
10856	REPTIN	6
10856	RVB2	7
10856	TAP54-BETA	8
10856	TIH2	9
10856	TIP48	10
10856	TIP49B	11
224	ALDH3A2	1
224	ALDH10	2
224	FALDH	3
224	SLS	4
9866	TRIM66	1
9866	C11ORF29	2
9866	TIF1D	3
9866	TIF1DELTA	4
9423	NTN1	1
9423	MRMV4	2
9423	NTN1L	3
7518	XRCC4	1
7518	SSMED	2
948	CD36	1
948	BDPLT10	2
948	CHDS7	3
948	FAT	4
948	GP3B	5
948	GP4	6
948	GPIV	7
948	PASIV	8
948	SCARB3	9
5566	PRKACA	1
5566	PKACA	2
5566	PPNAD4	3
4004	LMO1	1
4004	RBTN1	2
4004	RHOM1	3
4004	TTG1	4
10970	CKAP4	1
10970	CLIMP-63	2
10970	CLIMP63	3
10970	ERGIC-63	4
10970	P63	5
6915	TBXA2R	1
6915	BDPLT13	2
6915	TXA2-R	3
5406	PNLIP	1
5406	PL	2
5406	PNLIPD	3
5406	PTL	4
122786	FRMD6	1
122786	C14ORF31	2
122786	EX1	3
122786	WILLIN	4
122786	C14_5320	5
8493	PPM1D	1
8493	IDDGIP	2
8493	JDVS	3
8493	PP2C-DELTA	4
8493	WIP1	5
1973	EIF4A1	1
1973	DDX2A	2
1973	EIF-4A	3
1973	EIF4A	4
1973	EIF-4A-I	5
1973	EIF4A-I	6
6385	SDC4	1
6385	SYND4	2
133	ADM	1
133	AM	2
133	PAMP	3
25949	SYF2	1
25949	CBPIN	2
25949	NTC31	3
25949	P29	4
25949	FSAP29	5
1130	LYST	1
1130	CHS	2
1130	CHS1	3
55450	CAMK2N1	1
55450	PRO1489	2
7172	TPMT	1
7172	TPMTD	2
51816	ADA2	1
51816	ADGF	2
51816	CECR1	3
51816	IDGFL	4
51816	PAN	5
51816	SNEDS	6
51816	VAIHS	7
9429	ABCG2	1
9429	ABC15	2
9429	ABCP	3
9429	BCRP	4
9429	BCRP1	5
9429	BMDP	6
9429	CD338	7
9429	CDW338	8
9429	EST157481	9
9429	GOUT1	10
9429	MRX	11
9429	MXR	12
9429	MXR-1	13
9429	MXR1	14
9429	UAQTL1	15
8085	KMT2D	1
8085	AAD10	2
8085	ALR	3
8085	CAGL114	4
8085	KABUK1	5
8085	KMS	6
8085	MLL2	7
8085	MLL4	8
8085	TNRC21	9
79415	CYBC1	1
79415	C17ORF62	2
79415	EROS	3
3593	IL12B	1
3593	CLMF	2
3593	CLMF2	3
3593	IL-12B	4
3593	IMD28	5
3593	IMD29	6
3593	NKSF	7
3593	NKSF2	8
4212	MEIS2	1
4212	CPCMR	2
4212	HST18361	3
4212	MRG1	4
112399	EGLN3	1
112399	HIFP4H3	2
112399	HIFPH3	3
112399	PHD3	4
5071	PRKN	1
5071	AR-JP	2
5071	LPRS2	3
5071	PARK2	4
5071	PDJ	5
201633	TIGIT	1
201633	VSIG9	2
201633	VSTM3	3
201633	WUCAM	4
7422	VEGFA	1
7422	MVCD1	2
7422	VEGF	3
7422	VPF	4
1500	CTNND1	1
1500	BCDS2	2
1500	CAS	3
1500	CTNND	4
1500	P120CAS	5
1500	P120CTN	6
1500	P120	7
1500	P120(CAS)	8
1500	P120(CTN)	9
6280	S100A9	1
6280	60B8AG	2
6280	CAGB	3
6280	CFAG	4
6280	CGLB	5
6280	L1AG	6
6280	LIAG	7
6280	MAC387	8
6280	MIF	9
6280	MRP14	10
6280	NIF	11
6280	P14	12
4654	MYOD1	1
4654	MYF3	2
4654	MYOD	3
4654	PUM	4
4654	BHLHC1	5
11167	FSTL1	1
11167	FRP	2
11167	FSL1	3
11167	MIR198	4
11167	OCC-1	5
11167	OCC1	6
11167	TSC36	7
374618	TEX9	1
27179	IL36A	1
27179	FIL1	2
27179	FIL1(EPSILON)	3
27179	FIL1E	4
27179	IL-1F6	5
27179	IL1(EPSILON)	6
27179	IL1F6	7
116113	FOXP4	1
116113	HFKHLA	2
79884	MAP9	1
79884	ASAP	2
57582	KCNT1	1
57582	EIEE14	2
57582	ENFL5	3
57582	KCA4.1	4
57582	SLACK	5
57582	SLO2.2	6
57582	BA100C15.2	7
3106	HLA-B	1
3106	AS	2
3106	B-4901	3
3106	HLAB	4
2902	GRIN1	1
2902	GLUN1	2
2902	MRD8	3
2902	NDHMSD	4
2902	NDHMSR	5
2902	NMD-R1	6
2902	NMDA1	7
2902	NMDAR1	8
2902	NR1	9
117196	MRGPRX4	1
117196	GPCR	2
117196	MRGX4	3
117196	SNSR6	4
7337	UBE3A	1
7337	ANCR	2
7337	AS	3
7337	E6-AP	4
7337	EPVE6AP	5
7337	HPVE6A	6
1786	DNMT1	1
1786	ADCADN	2
1786	AIM	3
1786	CXXC9	4
1786	DNMT	5
1786	HSN1E	6
1786	MCMT	7
1786	M.HSAI	8
5514	PPP1R10	1
5514	CAT53	2
5514	FB19	3
5514	PNUTS	4
5514	PP1R10	5
5514	R111	6
5514	P99	7
1289	COL5A1	1
1289	EDSC	2
1289	EDSCL1	3
1950	EGF	1
1950	HOMG4	2
1950	URG	3
10643	IGF2BP3	1
10643	CT98	2
10643	IMP-3	3
10643	IMP3	4
10643	KOC	5
10643	KOC1	6
10643	VICKZ3	7
56006	SMG9	1
56006	C19ORF61	2
56006	F17127_1	3
56006	HBMS	4
4318	MMP9	1
4318	CLG4B	2
4318	GELB	3
4318	MANDP2	4
4318	MMP-9	5
5328	PLAU	1
5328	ATF	2
5328	BDPLT5	3
5328	QPD	4
5328	UPA	5
5328	URK	6
5328	U-PA	7
1969	EPHA2	1
1969	ARCC2	2
1969	CTPA	3
1969	CTPP1	4
1969	CTRCT6	5
1969	ECK	6
19	ABCA1	1
19	ABC-1	2
19	ABC1	3
19	CERP	4
19	HDLCQTL13	5
19	HDLDT1	6
19	HPALP1	7
19	TGD	8
3845	KRAS	1
3845	'C-K-RAS	2
3845	C-K-RAS	3
3845	CFC2	4
3845	K-RAS2A	5
3845	K-RAS2B	6
3845	K-RAS4A	7
3845	K-RAS4B	8
3845	K-RAS	9
3845	K-RAS_2	10
3845	KI-RAS	11
3845	KRAS1	12
3845	KRAS2	13
3845	NS	14
3845	NS3	15
3845	OES	16
3845	RALD	17
3845	RASK2	18
3845	C-KI-RAS	19
3845	C-KI-RAS2	20
116519	APOA5	1
116519	APOAV	2
116519	RAP3	3
85320	ABCC11	1
85320	EWWD	2
85320	MRP8	3
85320	WW	4
5055	SERPINB2	1
5055	HST1201	2
5055	PAI	3
5055	PAI-2	4
5055	PAI2	5
5055	PLANH2	6
23671	TMEFF2	1
23671	CT120.2	2
23671	HPP1	3
23671	TENB2	4
23671	TPEF	5
23671	TR	6
23671	TR-2	7
2736	GLI2	1
2736	CJS	2
2736	HPE9	3
2736	PHS2	4
2736	THP1	5
2736	THP2	6
55827	DCAF6	1
55827	1200006M05RIK	2
55827	ARCAP	3
55827	IQWD1	4
55827	MSTP055	5
55827	NRIP	6
55827	PC326	7
23002	DAAM1	1
3953	LEPR	1
3953	CD295	2
3953	LEP-R	3
3953	LEPRD	4
3953	OB-R	5
3953	OBR	6
5716	PSMD10	1
5716	DJ889N15.2	2
5716	P28	3
5716	P28(GANK)	4
92292	GLYATL1	1
92292	GATF-C	2
92292	GNAT	3
5624	PROC	1
5624	APC	2
5624	PC	3
5624	PROC1	4
5624	THPH3	5
5624	THPH4	6
27086	FOXP1	1
27086	12CC4	2
27086	HSPC215	3
27086	MFH	4
27086	QRF1	5
27086	HFKH1B	6
8678	BECN1	1
8678	ATG6	2
8678	VPS30	3
8678	BECLIN1	4
7298	TYMS	1
7298	HST422	2
7298	TMS	3
7298	TS	4
123	PLIN2	1
123	ADFP	2
123	ADRP	3
11155	LDB3	1
11155	CMD1C	2
11155	CMH24	3
11155	CMPD3	4
11155	CYPHER	5
