geneid	genesymbol	count
100347199	OLFACTORY RECEPTOR 10H1	1
100349626	GRANCALCIN-LIKE	1
100350870	ZINC FINGER PROTEIN 260	1
108175946	ZINC FINGER PROTEIN 2 HOMOLOG	1
103345961	PROTEIN ROBO-1	1
100352628	OLFACTORY RECEPTOR 2Z1-LIKE	1
100353136	BUTYROPHILIN-LIKE PROTEIN 10	1
103345957	RAL GUANINE NUCLEOTIDE DISSOCIATION STIMULATOR-LIKE	1
108175455	OLFACTORY RECEPTOR 5V1-LIKE	1
103345958	GCSAML	1
100354909	OLFACTORY RECEPTOR 2G3-LIKE	1
100351371	OLFACTORY RECEPTOR 2B11	1
100355668	OLFACTORY RECEPTOR 14A16-LIKE	1
100355911	OLFACTORY RECEPTOR 6F1-LIKE	1
100356418	OLFACTORY RECEPTOR 6F1-LIKE	1
100356677	OLFACTORY RECEPTOR 14A16-LIKE	1
100356936	OLFACTORY RECEPTOR 6F1-LIKE	1
108175947	OLFACTORY RECEPTOR 6S1-LIKE	1
100351117	PUTATIVE OLFACTORY RECEPTOR 2W6	1
103345960	RAL-GDS-RELATED PROTEIN-LIKE	1
100356160	OLFACTORY RECEPTOR 14A16-LIKE	1
100351623	NLRP3	1
100355168	ZNF496	1
103345959	RAL-GDS-RELATED PROTEIN	1
100355420	OLFACTORY RECEPTOR 6F1	1
100351873	F-ACTIN-CAPPING PROTEIN SUBUNIT ALPHA-1-LIKE	1
100353389	OLFACTORY RECEPTOR 13G1	1
100353639	OLFACTORY RECEPTOR 5V1-LIKE	1
100354396	OLFACTORY RECEPTOR 2G3	1
100354653	OLFACTORY RECEPTOR 2C3	1
108175950	ZINC FINGER PROTEIN 496-LIKE	1
100357193	OLFACTORY RECEPTOR 1020-LIKE	1
108175951	OLFACTORY RECEPTOR 2T27-LIKE	1
108175952	RAL GUANINE NUCLEOTIDE DISSOCIATION STIMULATOR-LIKE	1
103345956	RAL-GDS-RELATED PROTEIN	1
103345965	UNCHARACTERIZED LOC103345965	1
100357965	ZINC FINGER PROTEIN 271-LIKE	1
100339616	MYO1H	1
100338868	UBE3B	1
100339870	KCTD10	1
100339362	ACACB	1
100338616	FOXN4	1
100339118	USP30	1
100338366	UNG	1
100338111	ALKBH2	1
100340365	MVK	1
100340113	MMAB	1
103345968	UNCHARACTERIZED LOC103345968	1
103345969	UNCHARACTERIZED LOC103345969	1
103345989	IGH	1
103345989	IGHVDJ	2
103345989	VH	3
100355253	FAM150B	1
103346002	SH3YL1	1
100354330	ACP1	1
100355507	FAM110C	1
100354747	TMEM18	1
103346005	TENSIN-3	1
103346006	PROBABLE PALMITOYLTRANSFERASE ZDHHC11	1
108175960	AHRR	1
100328584	SDHA	1
100358572	LRRC14B	1
100357025	CCDC127	1
100356514	PDCD6	1
100355998	CEP72	1
100356252	EXOC3	1
100358311	TPPP	1
100357793	BRD9	1
100358834	PLEKHG4B	1
100357538	TRIP13	1
100337688	GRAMD4	1
103346011	TBC1D22A	1
100359094	CERK	1
103346015	UNCHARACTERIZED LOC103346015	1
108175961	UPF0449 PROTEIN C19ORF25 HOMOLOG	1
103346018	ADENOMATOUS POLYPOSIS COLI PROTEIN 2	1
103346019	USP6 N-TERMINAL-LIKE PROTEIN	1
108175963	USP6 N-TERMINAL-LIKE PROTEIN	1
103346021	TBC1 DOMAIN FAMILY MEMBER 3I	1
100341229	OLFACTORY RECEPTOR 7A10-LIKE	1
108175964	OLFACTORY RECEPTOR 7A17-LIKE	1
100342503	OLFACTORY RECEPTOR 7A17-LIKE	1
100343014	OLFACTORY RECEPTOR 7A10-LIKE	1
100343267	OLFACTORY RECEPTOR 7A10-LIKE	1
100343771	OLFACTORY RECEPTOR 7A17-LIKE	1
100344026	OLFACTORY RECEPTOR 7A17-LIKE	1
103346023	TECR	1
100344279	PTCHD3	1
100340200	OLFACTORY RECEPTOR 7A17-LIKE	1
100345293	DNAJB1	1
100344532	ADGRE2	1
100344532	EMR2	2
100344784	ZNF333	1
100345042	CLEC17A	1
100344922	C1ORF77	1
100345552	ZINC FINGER PROTEIN 260	1
100346071	ZINC FINGER PROTEIN 345	1
103346024	ZINC FINGER PROTEIN OZF	1
100346587	ZINC FINGER PROTEIN 157	1
100348113	VOMERONASAL TYPE-2 RECEPTOR 116-LIKE	1
103346031	VOMERONASAL TYPE-2 RECEPTOR 116-LIKE	1
108175969	ENDOGENOUS RETROVIRUS GROUP K MEMBER 8 GAG POLYPROTEIN-LIKE	1
100348616	VOMERONASAL TYPE-2 RECEPTOR 116-LIKE	1
100350132	WDR25	1
103346032	YY1	1
100349627	SLC25A29	1
100349885	SLC25A47	1
100349369	DLK1	1
100352886	KLHDC7B	1
100353138	CPT1B	1
103346042	PROTEIN ENABLED HOMOLOG	1
100353641	MAPK8IP2	1
100351875	MOV10L1	1
100352120	HDAC10	1
100350614	MAPK12	1
103346041	TUBGCP6	1
103346035	MAPK11	1
103346036	PLXNB2	1
100352372	DENND6B	1
103346037	SBF1	1
100352630	PPP6R2	1
100350871	SYCE3	1
100353391	CHKB	1
100351118	ARSA	1
100351625	TTLL8	1
100350374	MLC1	1
100353889	GBX2	1
100354655	ACKR3	1
100354150	ASB18	1
100354398	IQCA1	1
100355422	CYTOCHROME C OXIDASE SUBUNIT 6B1-LIKE	1
108175971	HMGN1	1
108175972	WISKOTT-ALDRICH SYNDROME PROTEIN-LIKE	1
100355170	BRWD1	1
100355670	LCA5L	1
103346047	SH3BGR	1
100357195	GPR142	1
100356162	GPRC5C	1
100356420	TTYH2	1
100356679	DNAI2	1
100356938	KIF19	1
103346050	RPL38	1
103346051	CD300A	1
103346052	CD300LB	1
100355913	BTBD17	1
100357967	DICER1	1
100358224	CLMN	1
100357709	SERPINA3	1
100358489	INTERLEUKIN-2 RECEPTOR SUBUNIT ALPHA	1
100359008	FBXO18	1
100359262	IL15RA	1
100358749	INTERLEUKIN-15 RECEPTOR SUBUNIT ALPHA	1
100338113	INTERLEUKIN-2 RECEPTOR SUBUNIT ALPHA	1
100339364	USP10	1
108175974	SKIN SECRETORY PROTEIN XP2	1
108175975	FORMIN-LIKE PROTEIN 20	1
100338870	KIAA0513 ORTHOLOG	1
100338368	COTL1	1
103346060	CALCIUM-TRANSPORTING ATPASE TYPE 2C MEMBER 2	1
100339120	TLDC1	1
100338618	KLHL36	1
100339618	CRISPLD2	1
100339872	FAM92B	1
100342347	SPTBN4	1
100342852	AKT2	1
100343108	CNTD2	1
100343363	TTC9B	1
100341141	HIPK4	1
100341396	PLD3	1
100342599	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100342599	HUMAN C19ORF47	2
100343621	MAP3K10	1
100341658	PSMC4	1
100343867	FCGBP	1
100344122	DYRK1B	1
100342094	FBL	1
100340627	SERTAD1	1
100340115	BLVRB	1
100340367	SERTAD3	1
100340885	PRX	1
100345389	AKR1E2	1
103346066	PROTEIN FRG2-LIKE	1
108175978	PROTEIN FRG2-LIKE	1
103345021	TRANSCRIPTION ACTIVATOR BRG1	1
100347951	CARM1	1
100348451	DNM2	1
100349207	AP1M2	1
108175979	PROTEIN KRI1 HOMOLOG	1
100349717	KRI1	1
100347453	TRANSCRIPTION ACTIVATOR BRG1	1
100346164	YIPF2	1
100348199	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100348199	HUMAN C19ORF38	2
100346420	TMED1	1
100346677	ILF3	1
100348956	SLC44A2	1
108175980	AP-1 COMPLEX SUBUNIT MU-2-LIKE	1
100349970	ATG4D	1
100349461	CDKN2D	1
100350217	S1PR5	1
100346935	KEAP1	1
100009247	PDE4A	1
100348707	QTRT1	1
103346072	PADI1	1
100350708	PADI6	1
100351713	ARHGEF10L	1
100351463	RCC2	1
100350962	PADI3	1
100351213	PADI4	1
100357283	ERICH1	1
100358313	TDRP	1
103346076	DISINTEGRIN AND METALLOPROTEINASE DOMAIN-CONTAINING PROTEIN 29-LIKE	1
100358574	DISINTEGRIN AND METALLOPROTEINASE DOMAIN-CONTAINING PROTEIN 21-LIKE	1
100357540	FBXO25	1
103346081	SPAG11B	1
108175983	BETA-DEFENSIN 106-LIKE	1
103346083	BETA-DEFENSIN 107A-LIKE	1
100338199	UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 17-LIKE PROTEIN 6	1
103346080	DEFENSIN-7-LIKE	1
103346079	BETA-DEFENSIN 105	1
108175984	BETA-DEFENSIN 103-LIKE	1
103346087	ALDH3B1	1
103346086	UNC93B1	1
100339787	40S RIBOSOMAL PROTEIN S28	1
100338706	PPP6R3	1
100340037	KMT5B	1
100340037	SUV420H1	2
100009566	LRP5	1
100340718	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100340718	HUMAN C11ORF24	2
103346085	CHKA	1
100342002	MPRIP	1
103346088	UNCHARACTERIZED LOC103346088	1
103346090	PLD6	1
100341231	FLCN	1
100341488	COPS3	1
103346093	MED9	1
100341745	RASD1	1
100342505	PEMT	1
100342761	GID4	1
100342256	NT5M	1
100343528	TETRATRICOPEPTIDE REPEAT PROTEIN 34-LIKE	1
100343774	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN A/B-LIKE	1
103346096	TRANSCRIPTION FACTOR RELB-LIKE	1
103346094	PUTATIVE NEUROBLASTOMA BREAKPOINT FAMILY MEMBER 5	1
100345814	WDR27	1
100345555	PHF10	1
100345045	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100345045	HUMAN C6ORF120	2
100345296	ERMARD	1
100344787	TCTE3	1
103346108	DYNEIN HEAVY CHAIN 10	1
103346108	AXONEMAL	2
100346074	SBNO1	1
100347868	KMT5A	1
100347868	SETD8	2
103346106	RILPL2	1
100346335	SNRNP35	1
100346589	RILPL1	1
100348366	DDX55	1
100346846	EIF2B1	1
100347110	GTF2H3	1
100348115	TMED2	1
103346105	TCTN2	1
103346102	MPHOSPH9	1
100347368	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100347368	HUMAN C12ORF65	2
100347622	CDK2AP1	1
100125983	ATP6V0A2	1
103346109	VSTM1	1
103346112	CACNG8	1
100351627	OSCAR	1
100351120	GLYCINE CLEAVAGE SYSTEM H PROTEIN	1
100351120	MITOCHONDRIAL-LIKE	2
100351374	PRPF31	1
100351877	CACNG6	1
100350616	ZNF331	1
100350134	DPRX	1
100350376	CATIONIC AMINO ACID TRANSPORTER 3	1
100352122	NLRP12	1
100353392	VOMERONASAL TYPE-2 RECEPTOR 116-LIKE	1
100353891	VOMERONASAL TYPE-2 RECEPTOR 116-LIKE	1
100354152	VOMERONASAL TYPE-2 RECEPTOR 116	1
100354912	ZINC FINGER PROTEIN 260-LIKE	1
103346122	UBIAD1	1
100356164	MTOR	1
100355672	ANGPTL7	1
100355915	EXOSC10	1
100355424	DISP3	1
100355424	PTCHD2	2
103346129	CELSR1	1
100356422	PPARA	1
100356422	PPAR	2
100356422	PPAR-ALPHA	3
100356681	CDPF1	1
100357197	POLYCYSTIC KIDNEY DISEASE AND RECEPTOR FOR EGG JELLY-RELATED PROTEIN	1
100357454	PKDREJ	1
100357969	GTSE1	1
103346127	UNCHARACTERIZED LOC103346127	1
100357711	TETRATRICOPEPTIDE REPEAT PROTEIN 38	1
100356940	TETRATRICOPEPTIDE REPEAT PROTEIN 38	1
100358226	TRMU	1
108175995	ENDOGENOUS RETROVIRUS GROUP K MEMBER 9 POL PROTEIN-LIKE	1
103346133	UNCHARACTERIZED LOC103346133	1
100338114	SMOC2	1
100338370	DACT2	1
100339365	GRID2IP	1
100339619	DAGLB	1
100339873	RAC1	1
100338871	KDELR2	1
103346134	CYTH3	1
100338620	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100338620	HUMAN C7ORF26	2
108175996	FAM220A	1
100339121	ZDHHC4	1
103346136	TRAFFICKING PROTEIN PARTICLE COMPLEX SUBUNIT 9	1
100340368	GPR107	1
100341397	USP20	1
100009502	FNBP1	1
100341659	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100341659	HUMAN C9ORF78	2
100341912	TOR1B	1
100342171	PTGES	1
100340628	TOR1A	1
100340886	NCS1	1
100342420	PRRX2	1
100343868	DET1	1
100343364	MRPL46	1
103346140	MRPS11	1
100342934	MFGE8	1
100009079	ACAN	1
100009079	AGC1	2
100342677	RPS21	1
103346142	NTRK3	1
103346141	UNCHARACTERIZED LOC103346141	1
100344880	STERYL-SULFATASE-LIKE	1
100345134	ANOS1	1
100344375	B-CELL RECEPTOR-ASSOCIATED PROTEIN 29	1
100345646	RHOBTB2	1
100346678	LOXL2	1
100345904	CHMP7	1
100346421	R3HCC1	1
103346143	PEBP4	1
100346936	NON-POU DOMAIN-CONTAINING OCTAMER-BINDING PROTEIN	1
100348957	NLRP9	1
100349718	NLRP11	1
100349971	NLRP4	1
103346147	NLRP8	1
100350218	NLRP5	1
103346145	ZINC FINGER PROTEIN 787	1
100348708	RET FINGER PROTEIN-LIKE 4A	1
103346146	ZINC FINGER PROTEIN 787-LIKE	1
100349208	NACHT	1
100349208	LRR AND PYD DOMAINS-CONTAINING PROTEIN 9	2
100349462	RET FINGER PROTEIN-LIKE 4A-LIKE PROTEIN 1	1
100351465	B4GALT5	1
100350964	SPERMATOGENESIS-ASSOCIATED PROTEIN 2	1
108176001	SPATA2	1
108176002	RNF114	1
100351215	SLC9A8	1
103346149	PROSTACYCLIN SYNTHASE	1
100350709	SNAI1	1
108176003	CUTICLE COLLAGEN DPY-13-LIKE	1
100351971	BANP	1
100352375	JPH3	1
100352633	KLHDC4	1
100352889	CA5A	1
108176004	AUTOPHAGY-RELATED PROTEIN 2 HOMOLOG A-LIKE	1
103346158	NAALADL1	1
100357198	ZNHIT2	1
100009089	CAPN1	1
100358227	SLC22A20	1
100353644	CDCA5	1
100353892	ZFPL1	1
100356682	TMEM262	1
100356941	VPS51	1
100354153	TM7SF2	1
100354658	MRPL49	1
100354401	FAU	1
100354913	SYVN1	1
100355673	TIGD3	1
100355425	DPF2	1
100358492	CDC42EP2	1
100356165	BATF2	1
103346155	SAC3D1	1
100356423	SNX15	1
100353393	ARL2	1
100357455	SPDYC	1
103346153	MAJIN	1
100358752	FRMD8	1
100355173	POLA2	1
103346157	ATG2A	1
100355916	SLC25A45	1
100338371	OLFACTORY RECEPTOR 2T11-LIKE	1
100338621	OLFACTORY RECEPTOR 2T2	1
100339122	OLFACTORY RECEPTOR 2T1-LIKE	1
100339366	OLFACTORY RECEPTOR 2T6-LIKE	1
100339620	OLFACTORY RECEPTOR 2M3-LIKE	1
100339874	OLFACTORY RECEPTOR 2T33-LIKE	1
100359265	OLFACTORY RECEPTOR 2L13-LIKE	1
100340117	OLFACTORY RECEPTOR 2L8-LIKE	1
100340369	OLFACTORY RECEPTOR 2AK2-LIKE	1
100340629	OLFACTORY RECEPTOR 2T8-LIKE	1
103346166	ZINC FINGER PROTEIN 496-LIKE	1
103346164	PROTEIN ROBO-1	1
103346161	RAL-GDS-RELATED PROTEIN-LIKE	1
100338872	OLFACTORY RECEPTOR 2T27-LIKE	1
100341913	OLFACTORY RECEPTOR 2M2-LIKE	1
100342421	OLFACTORY RECEPTOR 2M2-LIKE	1
100359011	OLFACTORY RECEPTOR 2H1-LIKE	1
100337866	OLFACTORY RECEPTOR 2AJ1-LIKE	1
100338115	OLFACTORY RECEPTOR 2T27-LIKE	1
100340887	OLFACTORY RECEPTOR 2W3-LIKE	1
100341398	TRIM58	1
100341142	OLFACTORY RECEPTOR 2W3	1
100341660	OLFACTORY RECEPTOR 11L1	1
108176007	OLFACTORY RECEPTOR 6F1-LIKE	1
103346160	RAL-GDS-RELATED PROTEIN-LIKE	1
100343185	OLFACTORY RECEPTOR 12-LIKE	1
100343695	OLFACTORY RECEPTOR 6B3	1
100342678	NDUFA10	1
103346167	COPS9	1
103346167	MYEOV2	2
100342935	OLFACTORY RECEPTOR 12	1
100343441	OLFACTORY RECEPTOR 6B2	1
100343947	COL6A1	1
100344200	PCBP3	1
100344451	RIBOSOMAL PROTEIN S6 KINASE ALPHA-2	1
108176009	RPS6KA2	1
100344703	MPC1	1
100344961	AGAP1	1
108176010	TRANSLATION INITIATION FACTOR IF-2-LIKE	1
100345647	PFKM	1
100345647	ATP-PFK	2
100345647	PFK	3
100345647	PFK-A	4
100345647	PFK-M	5
100346679	SENP1	1
100345905	ASB8	1
100346937	CCDC184	1
100347201	ZNF641	1
100346166	DEVELOPMENTAL PLURIPOTENCY-ASSOCIATED PROTEIN 2	1
100008907	VDR	1
103346175	TMEM106C	1
100347455	PTK2	1
103346179	KLHL22	1
100349972	MZT2B	1
100350219	SMPD4	1
100350710	MED15	1
100350460	CCDC74B	1
100347953	LZTR1	1
100349209	TUBA3E	1
100348201	THAP7	1
100350965	ZNF74	1
100348958	IMMUNOGLOBULIN IOTA CHAIN-LIKE	1
100348453	SLC7A4	1
100349719	P2RX6	1
100349463	LRRC74B	1
103346177	SCARF2	1
100351216	IRX2	1
103346180	IGSF5	1
108175424	DSCAM	1
108176015	PCP4	1
100352985	EML1	1
100352730	ENA/VASP-LIKE PROTEIN	1
108176016	GRK1	1
103346182	COLLAGEN ALPHA-2(I) CHAIN	1
100354247	CUL4A	1
100353993	LAMP1	1
100353743	GRTP1	1
100355008	DCUN1D2	1
100353493	ADPRHL1	1
108176017	NASCENT POLYPEPTIDE-ASSOCIATED COMPLEX SUBUNIT ALPHA	1
108176017	MUSCLE-SPECIFIC FORM-LIKE	2
100354752	TMCO3	1
100355258	PCID2	1
100354495	TFDP1	1
100357543	ARHGAP39	1
100357285	ZNF7	1
100356769	ZNF16	1
103346187	ZINC FINGER PROTEIN 251-LIKE	1
100357030	ZNF34	1
100355756	ZNF250	1
100356003	RPL8	1
100356519	COMMD5	1
103346188	ZINC FINGER PROTEIN 251-LIKE	1
103346185	UNCHARACTERIZED LOC103346185	1
103346183	CHROMOSOME UNKNOWN OPEN READING FRAME	1
103346183	HUMAN C8ORF33	2
103346194	UNCHARACTERIZED LOC103346194	1
108176021	PREDICTED GPI-ANCHORED PROTEIN 58	1
100358839	UPK3A	1
100359099	NUP50	1
100337867	SMC1B	1
100338116	FAM118A	1
100338372	KIAA0930 ORTHOLOG	1
100338622	PHF21B	1
100339123	ATP9B	1
100338873	SALL3	1
103346199	FAM207A	1
100339367	ADARB1	1
103346196	POFUT2	1
100341581	TUBB3	1
100341581	MC1R	2
100340806	FANCA	1
100340295	VPS9D1	1
100340549	ZNF276	1
100341065	SPIRE2	1
100342095	AFG3-LIKE PROTEIN 1	1
100341833	DEF8	1
100341321	TCF25	1
100342600	GAS8	1
100342348	DBNDD1	1
100342853	5-HYDROXYISOURATE HYDROLASE	1
108176022	UNCHARACTERIZED LOC108176022	1
100343869	FAM120B	1
100344124	DLL1	1
100343365	TBP	1
100343622	PSMB1	1
100343110	PDCD2	1
103346202	TOLLOID-LIKE PROTEIN 2	1
100344376	TM9SF3	1
100344629	PHOSPHOINOSITIDE 3-KINASE ADAPTER PROTEIN 1	1
100347202	NTN3	1
100347456	TBC1D24	1
100345648	E4F1	1
100345906	DNASE1L2	1
100346167	ECI1	1
100344881	RNPS1	1
100345135	ABCA3	1
100346422	ATP-BINDING CASSETTE SUB-FAMILY A MEMBER 3	1
100346680	CCNF	1
100346938	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100346938	HUMAN C16ORF59	2
108176023	UNCHARACTERIZED PROTEIN C16ORF59-LIKE	1
100345391	AMDHD2	1
100347954	PDPK1	1
100347710	ATP6V0C	1
103346209	RAMP1	1
100348710	ESPNL	1
100348959	KLHL30	1
100349210	ERFE	1
100349210	FAM132B	2
100349464	ILKAP	1
103346208	HES6	1
100348202	UBE2F	1
100349720	PER2	1
100348454	SCLY	1
100350461	VOMERONASAL TYPE-2 RECEPTOR 116-LIKE	1
100350711	METHYL-CPG-BINDING DOMAIN PROTEIN 3-LIKE 2	1
100351466	VOMERONASAL TYPE-2 RECEPTOR 116-LIKE	1
100351716	GDF10	1
100352223	RBP3	1
100352223	IRBP	2
100352471	TRANSLATION INITIATION FACTOR IF-2-LIKE	1
103346213	ANTHRAX TOXIN RECEPTOR-LIKE	1
103345063	ZNF488	1
100351972	GDF2	1
103346212	ANTHRAX TOXIN RECEPTOR-LIKE	1
103346215	TRIO AND F-ACTIN-BINDING PROTEIN-LIKE	1
108176027	TRIO AND F-ACTIN-BINDING PROTEIN-LIKE	1
100355009	GALR3	1
100355512	MICALL1	1
100354496	SOX10	1
103346214	COLLAGEN ALPHA-1(I) CHAIN-LIKE	1
100355757	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100355757	HUMAN C22ORF23	2
100354248	POLR2F	1
100353994	EIF3L	1
100354753	TRIOBP	1
100353494	GCAT	1
100353744	ANKRD54	1
100356004	PICK1	1
100352986	NOL12	1
100352731	LGALS1	1
100353233	HISTONE H1.0	1
100357877	C1QTNF6	1
100358135	CARD10	1
100357457	MFNG	1
100358397	CDC42EP1	1
100358657	LGALS2	1
100357200	ELFN2	1
103346220	UNCHARACTERIZED LOC103346220	1
100356520	RAC2	1
100356943	CYTH4	1
103346219	SSTR3	1
103346218	IL2RB	1
100338288	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100338288	HUMAN C20ORF85	2
100338540	ANKRD60	1
108176032	LUC7-LIKE PROTEIN 3	1
108176033	PUTATIVE TRIPARTITE MOTIF-CONTAINING PROTEIN 64B	1
100342096	COILED-COIL DOMAIN-CONTAINING PROTEIN 8-LIKE	1
103346231	CYCLIN-DEPENDENT KINASE 14-LIKE	1
100341582	MUS81	1
103346233	PROTEIN TRANSPORT PROTEIN SEC24B	1
103346234	PROTEIN PRRC2A-LIKE	1
100343870	NATURAL CYTOTOXICITY TRIGGERING RECEPTOR 1-LIKE	1
100344125	NLRP2	1
100344882	NATURAL CYTOTOXICITY TRIGGERING RECEPTOR 1	1
100345136	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
100346168	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
100343366	NATURAL CYTOTOXICITY TRIGGERING RECEPTOR 1	1
103346246	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY B MEMBER 4	1
103346238	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 5	1
108176036	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 5	1
100345649	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
100343623	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
108176037	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
100343111	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 5	1
103346239	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
108175448	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 5	1
100345907	LEUKOCYTE-ASSOCIATED IMMUNOGLOBULIN-LIKE RECEPTOR 2	1
103346244	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
103346235	GP6	1
100348455	NATURAL CYTOTOXICITY TRIGGERING RECEPTOR 1-LIKE	1
100347457	NATURAL CYTOTOXICITY TRIGGERING RECEPTOR 1-LIKE	1
108176041	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 2	1
108176042	NATURAL CYTOTOXICITY TRIGGERING RECEPTOR 1-LIKE	1
100347711	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
100348203	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
100348960	NATURAL CYTOTOXICITY TRIGGERING RECEPTOR 1-LIKE	1
103346253	LEUKOCYTE-ASSOCIATED IMMUNOGLOBULIN-LIKE RECEPTOR 2	1
103345057	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 5	1
103346250	LAIR1	1
103346252	NATURAL CYTOTOXICITY TRIGGERING RECEPTOR 1	1
103346247	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
100348711	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 5	1
103346251	UNCHARACTERIZED LOC103346251	1
100346939	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR SUBFAMILY A MEMBER 6	1
103346258	PUTATIVE PROTEIN TPRXL	1
100349721	ZCCHC14	1
100349465	MAP1LC3B	1
100349211	FBXO31	1
103346254	CHROMOSOME UNKNOWN OPEN READING FRAME	1
103346254	HUMAN C16ORF95	2
103346260	ZBED3	1
100350221	AGGF1	1
103346259	HIGH AFFINITY CAMP-SPECIFIC AND IBMX-INSENSITIVE 3'	1
103346259	5'-CYCLIC PHOSPHODIESTERASE 8B	2
100350712	NUCLEAR FACTOR 1 X-TYPE	1
100351717	CDC45	1
100351467	UFD1L	1
100352224	MRPL40	1
100351973	CHROMOSOME UNKNOWN OPEN READING FRAME	1
100351973	HUMAN C22ORF39	2
100352472	HIRA	1
100351218	CLDN5	1
100350967	TUBULIN ALPHA-3 CHAIN	1
103346266	PUTATIVE NEUROBLASTOMA BREAKPOINT FAMILY MEMBER 5	1
100353995	DESUMOYLATING ISOPEPTIDASE 1-LIKE	1
100353234	TETRATRICOPEPTIDE REPEAT PROTEIN 34-LIKE	1
103346267	EF-HAND CALCIUM-BINDING DOMAIN-CONTAINING PROTEIN 6	1
100354249	SCUBE1	1
108176043	BASIC PROLINE-RICH PROTEIN-LIKE	1
100354497	MPPED1	1
103346269	EF-HAND CALCIUM-BINDING DOMAIN-CONTAINING PROTEIN 6	1
100355835	USH1G	1
103346270	FDXR	1
100356338	GRIN2C	1
100356600	TMEM104	1
100356850	NAT9	1
100357108	CD300LF	1
100355260	RAB37	1
103346274	CMRF35-LIKE MOLECULE 6	1
103346273	CMRF35-LIKE MOLECULE 6	1
103346275	CMRF35-LIKE MOLECULE 6	1
100356083	FADS6	1
100355010	OTOP2	1
100357363	INSULIN GROWTH FACTOR-LIKE FAMILY MEMBER 1	1
100358659	INSULIN GROWTH FACTOR-LIKE FAMILY MEMBER 4	1
100357622	INSULIN GROWTH FACTOR-LIKE FAMILY MEMBER 4	1
100358399	INSULIN GROWTH FACTOR-LIKE FAMILY MEMBER 4	1
100358137	INSULIN GROWTH FACTOR-LIKE FAMILY MEMBER 4	1
103346278	INSULIN GROWTH FACTOR-LIKE FAMILY MEMBER 1	1
100358922	INSULIN GROWTH FACTOR-LIKE FAMILY MEMBER 1	1
103346277	HYPOXIA-INDUCIBLE FACTOR 3-ALPHA	1
103346280	INSULIN GROWTH FACTOR-LIKE FAMILY MEMBER 4	1
100359185	INSULIN GROWTH FACTOR-LIKE FAMILY MEMBER 4	1
100337780	UPF0449 PROTEIN C19ORF25 HOMOLOG	1
108176046	ZINC FINGER PROTEIN 286A-LIKE	1
108176047	COPINE-8-LIKE	1
100339286	FARP2	1
100338542	PASK	1
100338791	PPP1R7	1
100338290	HDLBP	1
100339040	SEPT2	1
103346287	STK25	1
100339791	SMG7	1
103346289	ARPC5	1
103346290	RGL1	1
103346293	ZINC FINGER PROTEIN 260-LIKE	1
100340298	ZINC FINGER PROTEIN 260-LIKE	1
103346294	UNCHARACTERIZED PROTEIN C6ORF10	1
100341584	ZINC FINGER PROTEIN 260-LIKE	1
100342603	ANKRD11	1
100342856	SPG7	1
108175438	RPL13	1
