geneid	genesymbol	count
100285442	ATP SYNTHASE BETA CHAIN	1
100285443	UNCHARACTERIZED PROTEIN LOC100285443	1
100285445	UNCHARACTERIZED PROTEIN LOC100285445	1
100285446	NUCLEIC ACID BINDING PROTEIN	1
100285447	BAP2	1
100285448	EF HAND FAMILY PROTEIN	1
100285450	DIRIGENT	1
100285451	PCO094531	1
100285453	GATA TRANSCRIPTION FACTOR 22	1
100285454	GTP-BINDING PROTEIN	1
100285455	CHAPERONE PROTEIN DNAJ 11	1
100285456	PX19-LIKE PROTEIN	1
100285457	PEROXIDASE 16 PRECURSOR	1
100285458	PHOTOSYSTEM I REACTION CENTER SUBUNIT V	1
100285459	UNDECAPRENYL PYROPHOSPHATE SYNTHETASE	1
100285460	HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-6	1
100285461	UMC1538A	1
100285462	VERSICOLORIN REDUCTASE	1
100285465	PLANT-SPECIFIC DOMAIN TIGR01568 FAMILY PROTEIN	1
100285468	UNCHARACTERIZED PROTEIN LOC100285468 PRECURSOR	1
100285469	RIBOSOME-LIKE PROTEIN	1
100285471	SI945031B12	1
100285472	ZINC FINGER PROTEIN 7	1
100285473	IDP867	1
100285474	SINGLE-STRANDED DNA-BINDING PROTEIN	1
100285476	PROTEIN YIPPEE-LIKE	1
100285480	ACTIN-DEPOLYMERIZING FACTOR	1
100285481	B12D PROTEIN	1
541939	ORC4	1
100285485	PCO108805	1
100285486	DISULFIDE OXIDOREDUCTASE/ MONOOXYGENASE/ OXIDOREDUCTASE	1
100285487	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE	1
100285488	MYB51	1
100285490	N-ACETYLTRANSFERASE	1
100285491	PCO083183	1
100285493	FERTILITY RESTORER	1
100285494	SERINE CARBOXYPEPTIDASE F13S12.6 PRECURSOR	1
100285495	CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 15	1
100285496	CALCIUM-BINDING PROTEIN 39	1
100285497	UDP-GLUCOSE 6-DEHYDROGENASE	1
100285499	RF1 PROTEIN	1
100285500	CCT MOTIF FAMILY PROTEIN	1
100285502	SMALL NUCLEAR RIBONUCLEOPROTEIN F	1
100285504	SI946043A11	1
100285505	ALLIIN LYASE 2	1
100285506	MRPI2	1
100285507	MPV17 PROTEIN	1
100285509	ZIM MOTIF FAMILY PROTEIN	1
100285510	CL33342_1	1
100285511	INDOLE-3-ACETATE BETA-GLUCOSYLTRANSFERASE	1
100285512	UNCHARACTERIZED PROTEIN LOC100285512 PRECURSOR	1
100285513	SIALYLTRANSFERASE-LIKE PROTEIN PRECURSOR	1
100285514	PLANT-SPECIFIC DOMAIN TIGR01568 FAMILY PROTEIN	1
100285515	ABA-INDUCED PROTEIN	1
100285516	DNA POLYMERASE I	1
100285518	PRP18 DOMAIN CONTAINING PROTEIN	1
100285522	CL3759_1C	1
100285523	POLYGALACTURONASE PRECURSOR	1
100285524	S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE/ CATALYTIC	1
100285525	ZF-HD PROTEIN DIMERISATION REGION CONTAINING PROTEIN	1
100285526	WRKY67	1
100285527	CARNITINE RACEMASE LIKE PROTEIN	1
100285528	UNCHARACTERIZED PROTEIN LOC100285528 PRECURSOR	1
100285530	CBF-LIKE PROTEIN	1
100285531	SECONDARY CELL WALL-RELATED GLYCOSYLTRANSFERASE FAMILY 47	1
100285532	DNA BINDING PROTEIN	1
100285534	ATP BINDING PROTEIN	1
100285536	PHD3	1
100285537	6B-INTERACTING PROTEIN 1	1
100285538	ATP BINDING PROTEIN	1
100285539	ABI3-INTERACTING PROTEIN 2	1
100285540	ESTERASE/LIPASE/THIOESTERASE	1
100285541	ALPHA-L-FUCOSIDASE 2 PRECURSOR	1
100285542	HYDROLASE/ PROTEIN SERINE/THREONINE PHOSPHATASE	1
100285543	CALEOSIN	1
100285545	INTEGRAL MEMBRANE PROTEIN	1
100285546	EXONUCLEASE	1
100285547	BHLH TRANSCRIPTION FACTOR	1
100285548	6-PHOSPHOFRUCTOKINASE	1
100285549	UNCHARACTERIZED PROTEIN LOC100285549	1
100285550	CSU240	1
100285551	CALMODULIN-RELATED PROTEIN	1
100285552	ETHANOLAMINEPHOSPHOTRANSFERASE	1
606483	PPCK1	1
100285555	ATP BINDING PROTEIN	1
100285558	PCO148653	1
100285559	LOW TEMPERATURE AND SALT RESPONSIVE PROTEIN	1
100285560	CYCLIC PHOSPHODIESTERASE	1
100285561	PEPTIDE TRANSPORTER PTR2	1
100285562	GLYCOSYL HYDROLASE	1
100285562	FAMILY 43 PROTEIN	2
100285563	ATPASE	1
100285564	DIHYDROFLAVONOL-4-REDUCTASE	1
100285565	CALMODULIN BINDING PROTEIN	1
100285566	UBIQUITIN DOMAIN CONTAINING 1	1
100285567	UAZ7C01F11	1
100285568	CL8873_1	1
100285569	PCO123267	1
100285571	RING-H2 FINGER PROTEIN ATL3F	1
100285572	CALMODULIN BINDING PROTEIN	1
100285573	GPM305	1
100285574	CL6880_1	1
100285575	ABC-TYPE TRANSPORT SYSTEM INVOLVED IN RESISTANCE TO ORGANIC SOLVENTS	1
100285575	PERIPLASMIC COMPONENT	2
100285576	16.9 KDA CLASS I HEAT SHOCK PROTEIN 2	1
100285577	PEROXIDASE 52 PRECURSOR	1
100285579	TIDP2780	1
113592387	UNCHARACTERIZED PROTEIN LOC113592387	1
100285581	UNCHARACTERIZED PROTEIN LOC100285581	1
100285582	CARBOHYDRATE TRANSPORTER/ SUGAR PORTER/ TRANSPORTER	1
100285583	SI614016D05(213)	1
100285584	SI605050A10(177)	1
100285585	1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE 4	1
100285586	RNA BINDING PROTEIN	1
100285587	DNA-3-METHYLADENINE GLYCOSYLASE 1	1
100285588	ATP BINDING PROTEIN	1
100285589	UMC2378	1
100285590	ESTERASE/LIPASE/THIOESTERASE	1
100285591	NAD KINASE 1	1
100285592	SENESCENCE-ASSOCIATED PROTEIN 15	1
100285593	6-PHOSPHOGLUCONOLACTONASE	1
100285594	ETHYLENE-INSENSITIVE3-LIKE PROTEIN	1
100285595	TIDP3727	1
100285596	RAS-RELATED PROTEIN RAB11A	1
100285598	POLLEN-SPECIFIC PROTEIN NTP303 PRECURSOR	1
100285600	HEAT SHOCK PROTEIN BINDING PROTEIN	1
100285601	IDP2456	1
100278827	UNCHARACTERIZED LOC100278827	1
100285603	LATENCY ASSOCIATED NUCLEAR ANTIGEN	1
100285605	METACASPASE TYPE II	1
100285607	CALCIUM-DEPENDENT PROTEIN KINASE	1
100285608	36.4 KDA PROLINE-RICH PROTEIN PRECURSOR	1
100285610	PCO121378	1
100285611	GPM39	1
100285612	ZINC FINGER	1
100285612	C2H2 TYPE FAMILY PROTEIN	2
100285614	IDP756	1
100285615	WW DOMAIN-BINDING PROTEIN 11	1
100285616	CALCINEURIN B-LIKE PROTEIN 4	1
100285617	FIP1	1
100285618	COV1-LIKE PROTEIN	1
100285619	NUCLEIC ACID BINDING PROTEIN	1
100285621	WRKY39V2 - SUPERFAMILY OF TFS HAVING WRKY AND ZINC FINGER DOMAINS	1
100285622	ACR8	1
100285623	PROTEIN PHOSPHATASE 2C-LIKE PROTEIN	1
100285624	CYTOKININ-O-GLUCOSYLTRANSFERASE 1	1
100285625	BRASSINOSTEROID LRR RECEPTOR KINASE PRECURSOR	1
100285626	PROTEIN KINASE DOMAIN CONTAINING PROTEIN	1
100285628	SCL25B	1
100272844	UNCHARACTERIZED PROTEIN LOC100272844	1
100285630	SAUR52 - AUXIN-RESPONSIVE SAUR FAMILY MEMBER	1
100285631	ABC-2 TYPE TRANSPORTER FAMILY PROTEIN PRECURSOR	1
100285632	PCO130312	1
100285633	PATATIN T5	1
100285634	CATION CATION ANTIPORTER	1
100285635	PROTEIN BINDING PROTEIN PRECURSOR	1
100285636	CL31663_1(73)	1
100285637	L-ASCORBATE OXIDASE PRECURSOR	1
100285638	CHITINASE 2 PRECURSOR	1
100285639	LIPID BINDING PROTEIN PRECURSOR	1
100285640	GLYCINE-RICH PROTEIN A3	1
100285641	ACYL-PROTEIN THIOESTERASE 1	1
100285642	ZF-HD HOMEOBOX PROTEIN	1
100285643	CYCLOARTENOL SYNTHASE	1
100285645	NONSPECIFIC LIPID-TRANSFER PROTEIN AKCS9 PRECURSOR	1
100285646	SYNTAXIN 132	1
100285647	UNCHARACTERIZED PROTEIN LOC100285647 PRECURSOR	1
100285649	SERINE/THREONINE-PROTEIN KINASE NEK4	1
100285650	CARBOXYLIC ESTER HYDROLASE PRECURSOR	1
100285653	CTP SYNTHASE	1
100285657	UMC1160	1
100285658	NITRATE-INDUCED NOI PROTEIN	1
100285659	UNCHARACTERIZED PROTEIN LOC100285659	1
100285661	ACYL-COENZYME A OXIDASE 2	1
100285664	DNA BINDING PROTEIN	1
100285665	NITRATE AND CHLORIDE TRANSPORTER	1
100285666	CYTOKININ-O-GLUCOSYLTRANSFERASE 2	1
100285667	MAF-LIKE PROTEIN CV_0124	1
100285668	IDP752	1
100280199	PUTATIVE ACT-DOMAIN CONTAINING PROTEIN KINASE FAMILY PROTEIN	1
100285670	CL19870_1A	1
100285672	ETHYLENE-INSENSITIVE3-LIKE 1 PROTEIN	1
100285673	UNCHARACTERIZED PROTEIN LOC100285673	1
100285674	SOLUTE CARRIER FAMILY 23 MEMBER 2	1
100285675	MYB145	1
100285678	UNCHARACTERIZED PROTEIN	1
100285679	TIDP2711	1
100285680	UBIQUITIN-PROTEIN LIGASE	1
100285681	PCO139297	1
100285683	APPR-1-P PROCESSING ENZYME FAMILY PROTEIN	1
100285684	CALCIUM LIPID BINDING PROTEIN-LIKE	1
100285685	NUCLEOTIDE PYROPHOSPHATASE/PHOSPHODIESTERASE PRECURSOR	1
100285686	BETA-EXPANSIN 1A	1
100285687	ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR 2	1
100285688	SERINE ESTERASE FAMILY PROTEIN	1
100285689	RNA-BINDING PROTEIN	1
100285690	PCO114328(55)	1
100285691	GRX_I1 - GLUTAREDOXIN SUBGROUP III	1
100285692	UNCHARACTERIZED PROTEIN LOC100285692 PRECURSOR	1
100285693	METHYLTRANSFERASE	1
100285694	GIBBERELLIN 2-OXIDASE	1
100285695	DIHYDROOROTATE DEHYDROGENASE	1
100285697	PLANT VIRAL-RESPONSE FAMILY PROTEIN PRECURSOR	1
100285698	50S RIBOSOMAL PROTEIN L10	1
100285698	CHLOROPLASTIC	2
100285700	UNCHARACTERIZED PROTEIN LOC100285700	1
100285702	FOLYLPOLYGLUTAMATE SYNTHASE	1
100285704	BSS1	1
100285705	BHLH123	1
100285706	SURF1	1
100285707	PHLOEM-SPECIFIC LECTIN	1
100285709	PCO115104	1
100285710	ACYL-COA BINDING PROTEIN	1
100281329	50S RIBOSOMAL PROTEIN L5	1
100285712	RING ZINC FINGER PROTEIN-LIKE	1
100285713	ATP BINDING PROTEIN	1
100285714	PCO066337A	1
100285715	SMALL HEAT SHOCK-LIKE PROTEIN	1
100285720	HEPARANASE-LIKE PROTEIN 3 PRECURSOR	1
100285722	PCO138115	1
100285723	AY110160	1
100285724	UMC1121	1
100285725	ABA-RESPONSIVE PROTEIN	1
100285726	OLIGOPEPTIDE TRANSPORTER 4	1
100285728	UNCHARACTERIZED PROTEIN LOC100285728	1
100285730	NADP-DEPENDENT OXIDOREDUCTASE P2	1
100285731	WW DOMAIN CONTAINING PROTEIN	1
100285732	CARBOHYDRATE TRANSPORTER/ SUGAR PORTER/ TRANSPORTER	1
100285733	PCO120819C	1
100285734	CL3497_1	1
100285736	CARBOXYL-TERMINAL PEPTIDASE PRECURSOR	1
100285737	THIAMIN PYROPHOSPHOKINASE 1	1
100285738	PCO139663A	1
100285739	PHOSPHORIBOSYLANTHRANILATE TRANSFERASE	1
100285740	NODULIN-LIKE PROTEIN	1
100285742	F-BOX DOMAIN CONTAINING PROTEIN	1
100285743	BCL-2 BINDING ANTHANOGENE-1	1
100285744	UMC1814	1
100285745	CL464_-1	1
100285746	GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE	1
100285748	ZINC TRANSPORTER 10 PRECURSOR	1
100285749	COILED-COIL-HELIX-COILED-COIL-HELIX DOMAIN-CONTAINING PROTEIN 4	1
100285750	SRR1-LIKE PROTEIN	1
100285752	CYCLIN DELTA-3	1
100285753	SI605039F08	1
100193320	CL9586_1A	1
100285755	RHC1A	1
100285756	ORGANIC ANION TRANSPORTER	1
100285757	F-BOX DOMAIN CONTAINING PROTEIN	1
100285758	FK506-BINDING PROTEIN 2-1 PRECURSOR	1
100285759	60S RIBOSOMAL PROTEIN L31	1
100285763	GLUTATHIONE S-TRANSFERASE THETA-1	1
100285764	TRANSMEMBRANE PROTEIN PFT27	1
100285765	DESICCATION-ASSOCIATED PROTEIN	1
100285766	IAA-AMINO ACID HYDROLASE ILR1-LIKE 4 PRECURSOR	1
100285767	60S ACIDIC RIBOSOMAL PROTEIN P2A	1
100285768	CYS2/HIS2 ZINC-FINGER TRANSCRIPTION FACTOR	1
100285770	UNCHARACTERIZED PROTEIN LOC100285770 PRECURSOR	1
100285771	PCO096443	1
100285772	UNCHARACTERIZED PROTEIN LOC100285772	1
100285773	ATPASE	1
100285774	PCO077793	1
100285776	LEUCOANTHOCYANIDIN DIOXYGENASE	1
100285777	LHT1	1
100285779	CL39673_1B	1
100285780	GROWTH REGULATOR LIKE PROTEIN	1
100285781	COBALT IMPORT ATP-BINDING PROTEIN CBIO 2	1
100285782	SI606053D09	1
100285783	HYDROXYMETHYLGLUTARYL-COA SYNTHASE	1
100285784	TIDP2770	1
100285785	PLASMA MEMBRANE ASSOCIATED PROTEIN	1
100285786	SI618065B11	1
100285787	WDL1	1
100285788	F-BOX DOMAIN CONTAINING PROTEIN	1
100285790	F-BOX DOMAIN CONTAINING PROTEIN	1
100285792	SI618037G07	1
100285793	ESTERASE PRECURSOR	1
100285794	PHEROPHORIN LIKE PROTEIN	1
100285796	DIHYDROLIPOYLLYSINE-RESIDUE ACETYLTRANSFERASE COMPONENT OF PYRUVATEDEHYDROGENASE COMPLEX	1
100285797	CHAPERONIN	1
100285798	HSR203J	1
100285799	CAT EYE SYNDROME CRITICAL REGION PROTEIN 5	1
100285800	CYS2/HIS2 ZINC-FINGER TRANSCRIPTION FACTOR	1
100285801	CDA1	1
100285802	ZINC FINGER	1
100285802	C3HC4 TYPE FAMILY PROTEIN	2
100285805	UNCHARACTERIZED PROTEIN LOC100285805	1
100285806	GLUTATHIONE S-TRANSFERASE GSTU6	1
100285807	BETA-EXPANSIN 1A PRECURSOR	1
100285808	UNCHARACTERIZED PROTEIN LOC100285808	1
100285809	ALDEHYDE DEHYDROGENASE	1
100285809	DIMERIC NADP-PREFERRING	2
100285810	ERG28 LIKE PROTEIN	1
100285811	AP2 DOMAIN CONTAINING PROTEIN	1
100285812	PAP-SPECIFIC PHOSPHATASE	1
100285814	PCO147903A	1
100285815	PCO070843	1
100285817	EARLY LIGHT-INDUCED PROTEIN	1
100285819	UNCHARACTERIZED PROTEIN LOC100285819	1
100285821	UNCHARACTERIZED PROTEIN LOC100285821	1
100285822	P-PROTEIN	1
100285823	PRE-MRNA-SPLICING FACTOR PRP17	1
100285824	SI606021F12	1
100285825	MYB-RELATED PROTEIN ZM1	1
100285827	PCO060587	1
100285828	ATP BINDING PROTEIN	1
100285829	CYS2/HIS2 ZINC-FINGER TRANSCRIPTION FACTOR	1
100285830	UNCHARACTERIZED PROTEIN LOC100285830	1
100285831	CORTICAL CELL-DELINEATING PROTEIN PRECURSOR	1
100285832	26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 13	1
100285833	VACUOLAR PROTEIN-SORTING PROTEIN BRO1	1
100285834	AAP7	1
100285835	PCO089444	1
100285836	STARCH BINDING DOMAIN CONTAINING PROTEIN	1
100285837	UNCHARACTERIZED PROTEIN LOC100285837	1
100285839	CYTOKININ-O-GLUCOSYLTRANSFERASE 3	1
100285840	MPPN DOMAIN CONTAINING PROTEIN	1
100285843	UMC2374	1
100285845	RIBOSOMAL RNA METHYLTRANSFERASE 1	1
100285846	ZINC FINGER C-X8-C-X5-C-X3-H TYPE FAMILY PROTEIN	1
100285848	SI707081G03	1
100285849	CIPK-LIKE PROTEIN 1	1
100285850	LIPID PHOSPHATE PHOSPHATASE 3	1
100285851	GLUCAN ENDO-1	1
100285851	3-BETA-GLUCOSIDASE 5 PRECURSOR	2
100285852	GPM330	1
100285854	SC3 PROTEIN	1
100285855	PROTEIN YIF1A	1
100285857	DYNEIN LIGHT CHAIN LC6	1
100285857	FLAGELLAR OUTER ARM	2
100285858	PRENYLTRANSFERASE/ ZINC ION BINDING PROTEIN	1
100285859	F-BOX DOMAIN CONTAINING PROTEIN	1
100285860	TREHALOSE-PHOSPHATE PHOSPHATASE	1
100285861	UNCHARACTERIZED PROTEIN LOC100285861	1
100285862	O-SUCCINYLHOMOSERINE SULFHYDRYLASE	1
100285863	ALPHA-L-FUCOSIDASE 2 PRECURSOR	1
100285864	THIOL DISULFIDE INTERCHANGE PROTEIN TXLA	1
100285865	60S RIBOSOMAL PROTEIN L18A	1
100285866	CL29192_1	1
541846	GST37	1
100285869	UNCHARACTERIZED PROTEIN LOC100285869 PRECURSOR	1
100285871	SYSTEMIN RECEPTOR SR160 PRECURSOR	1
100285873	U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM4	1
100283202	BLUE COPPER PROTEIN PRECURSOR	1
100285875	ATG1	1
100285876	CYCLIN DELTA-2	1
100285877	PEROXIDASE 56 PRECURSOR	1
100285879	GPM829	1
100285880	RETINOL DEHYDROGENASE 12	1
100285881	POLYGALACTURONASE PRECURSOR	1
100285883	LYSOSOMAL PROTECTIVE PROTEIN PRECURSOR	1
100285884	UNCHARACTERIZED PROTEIN LOC100285884	1
100285885	UNCHARACTERIZED PROTEIN LOC100285885	1
100285887	APX1 - CYTOSOLIC ASCORBATE PEROXIDASE	1
100285888	CATIONIC AMINO ACID TRANSPORTER	1
100285889	UNCHARACTERIZED PROTEIN LOC100285889	1
100285890	UNCHARACTERIZED PROTEIN LOC100285890	1
100285891	EMB1688	1
100285892	DEOXYCYTIDYLATE DEAMINASE	1
100285894	PEROXIDASE 1 PRECURSOR	1
100285895	UNCHARACTERIZED LOC100285895 PRECURSOR	1
100285896	IQ CALMODULIN-BINDING MOTIF FAMILY PROTEIN	1
100217044	UNCHARACTERIZED PROTEIN LOC100217044 PRECURSOR	1
100285899	PEROXIDASE 51 PRECURSOR	1
100285900	PCO107818	1
100285901	TRANSFERASE	1
100285901	TRANSFERRING GLYCOSYL GROUPS	2
100285902	UNCHARACTERIZED PROTEIN LOC100285902	1
100285903	OB-FOLD NUCLEIC ACID BINDING DOMAIN CONTAINING PROTEIN	1
100285904	UNCHARACTERIZED PROTEIN LOC100285904	1
100285905	BHLH TRANSCRIPTION FACTOR	1
100285906	BETA-1	1
100285906	3-GALACTOSYLTRANSFERASE 6	2
100285907	CL21045_1	1
100285908	CL7206_1	1
100285909	PCO067418A	1
100285910	UNCHARACTERIZED PROTEIN LOC100285910	1
100285911	PCO148010	1
100285912	ICE-LIKE PROTEASE P20 DOMAIN CONTAINING PROTEIN	1
100285913	EREBP-4 LIKE PROTEIN	1
100285914	UNCHARACTERIZED PROTEIN LOC100285914	1
100285916	PROTEIN CYPRO4	1
100285918	UMC2595	1
100285919	RAS-RELATED PROTEIN RAB-18	1
100285922	ANKYRIN PROTEIN KINASE-LIKE	1
100285923	SET1 COMPLEX COMPONENT SWD2	1
100272237	PCO084606	1
100285926	TMV RESPONSE-RELATED PROTEIN	1
100285927	UMC2543	1
100285928	GLUCAN ENDO-1	1
100285928	3-BETA-GLUCOSIDASE 3 PRECURSOR	2
100285930	STACHYOSE SYNTHASE	1
100285931	UMC2741	1
100285932	HEXOKINASE-1	1
100285933	CASP-LIKE PROTEIN 4U1	1
100285934	UNCHARACTERIZED PROTEIN LOC100285934	1
100285935	HYDROLASE	1
100285936	CL244_1	1
100285937	GIBBERELLIN RECEPTOR GID1L2 PRECURSOR	1
100285938	UNCHARACTERIZED PROTEIN LOC100285938	1
100285939	TWO-COMPONENT RESPONSE REGULATOR ARR11	1
100285940	ANAC075	1
100285941	UNCHARACTERIZED PROTEIN LOC100285941	1
100285943	MTERF FAMILY PROTEIN	1
100285944	GLUTAMINYL-TRNA SYNTHETASE	1
100285945	GLYOXYSOMAL FATTY ACID BETA-OXIDATION MULTIFUNCTIONAL PROTEIN MFP-A	1
100285946	SI618003D03	1
100285947	POLLEN-SPECIFIC KINASE PARTNER PROTEIN	1
100285948	CL31549_1	1
100285949	TIDP2982	1
100285950	TTN10	1
100285951	CL16339_1	1
100285952	CL9707_1A	1
100285954	UMC2386	1
100285955	CL24029_1	1
100285959	BLUE COPPER PROTEIN PRECURSOR	1
100285960	DNA REPAIR HELICASE UVH6	1
100285961	PCO073966	1
100285963	PEPTIDE-N4-ASPARAGINE AMIDASE A PRECURSOR	1
100285964	50S RIBOSOMAL PROTEIN L6	1
100285965	UNCHARACTERIZED PROTEIN LOC100285965	1
100285966	ETHYLENE RESPONSE FACTOR 1	1
100285968	BRASSINOSTEROID INSENSITIVE 1-ASSOCIATED RECEPTOR KINASE 1 PRECURSOR	1
100285970	ZINC FINGER	1
100285970	C3HC4 TYPE FAMILY PROTEIN	2
100285971	CATALYTIC/ LIGASE	1
100285973	NUCLEOLAR PROTEIN 10	1
100285974	OUTER MITOCHONDRIAL MEMBRANE PROTEIN PORIN	1
100285975	HB53	1
100285976	UNCHARACTERIZED PROTEIN LOC100285976	1
100285977	PCO136641(313)	1
100285978	PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING PROTEIN 1	1
100285979	POLYADENYLATE-BINDING PROTEIN 2	1
100285980	PCO102965(279)	1
100285982	LSM7-LIKE	1
100285983	PCO116042	1
100285985	UMC2601	1
100285986	PROTEASOME SUBUNIT ALPHA TYPE 3	1
100285987	HAO1	1
100285988	UNCHARACTERIZED PROTEIN LOC100285988 PRECURSOR	1
100285989	UNCHARACTERIZED PROTEIN LOC100285989	1
100285990	UNCHARACTERIZED PROTEIN LOC100285990 PRECURSOR	1
100285991	BILE ACID SODIUM SYMPORTER/ TRANSPORTER	1
100285992	NUCLEOTIDE BINDING PROTEIN	1
100285993	OXIDOREDUCTASE	1
100285994	HEMOLYSIN A	1
100285996	MADS34	1
100285997	CL40355_1	1
100285998	BGGP BETA-1-3-GALACTOSYL-O-GLYCOSYL-GLYCOPROTEIN	1
100285999	HYPOXIA INDUCED PROTEIN CONSERVED REGION CONTAINING PROTEIN	1
100286001	PCO110549	1
100286002	PRE-MRNA-SPLICING FACTOR PRP45	1
100286004	PCO078735	1
100286006	TIDP3590	1
100286007	TRAF25	1
100286008	SI618042F05B	1
100286011	UNCHARACTERIZED PROTEIN LOC100286011	1
100286012	MADS-BOX PROTEIN AGL66	1
100286014	ATP BINDING PROTEIN	1
100286015	DAG PROTEIN	1
100286016	DNA BINDING PROTEIN	1
100286018	UMC1821	1
100286019	THIOESTERASE FAMILY PROTEIN ISOFORM 1	1
100286020	PSA6	1
100286021	PECTINESTERASE INHIBITOR DOMAIN CONTAINING PROTEIN PRECURSOR	1
100286022	AMP-BINDING PROTEIN	1
100286023	HARPIN-INDUCED PROTEIN	1
100286024	HEAT SHOCK FACTOR PROTEIN 7	1
100286025	LYASE PRECURSOR	1
100286026	PCO124118(403)	1
100286027	CL108_1	1
100286028	AUX32	1
100286029	IMMEDIATE-EARLY FUNGAL ELICITOR PROTEIN CMPG1	1
100286031	SKP1-LIKE PROTEIN 1A	1
100286032	AP2 DOMAIN CONTAINING PROTEIN	1
100286033	DNA BINDING PROTEIN	1
100286034	36.4 KDA PROLINE-RICH PROTEIN PRECURSOR	1
100286036	AY104511	1
100286038	UNCHARACTERIZED PROTEIN LOC100286038	1
100286039	ALPHA-L-FUCOSIDASE 2 PRECURSOR	1
100286040	SHIKIMATE KINASE	1
100286042	SAUR36 - AUXIN-RESPONSIVE SAUR FAMILY MEMBER	1
100286045	KELCH MOTIF FAMILY PROTEIN	1
100286049	ZINC FINGER C-X8-C-X5-C-X3-H TYPE FAMILY PROTEIN	1
100286050	FRUCTOSE-BISPHOSPHATE ALDOLASE	1
100286051	ATFP4	1
100286052	TBC1 DOMAIN FAMILY MEMBER 22A	1
100286054	PCS1	1
100286055	MYND FINGER FAMILY PROTEIN	1
100286056	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE NIMA-INTERACTING 4	1
100286057	UBIQUINONE BIOSYNTHESIS PROTEIN UBIB	1
100286058	UNCHARACTERIZED PROTEIN LOC100286058	1
100286059	PCO074093	1
100286060	TRANSCRIPTIONAL REGULATORY PROTEIN ALGP PRECURSOR	1
100286062	UNCHARACTERIZED PROTEIN LOC100286062	1
100286063	UNCHARACTERIZED PROTEIN LOC100286063 PRECURSOR	1
100286064	UMC1286	1
100286065	AY110426	1
100286066	UNCHARACTERIZED PROTEIN LOC100286066	1
100286067	PCO101731	1
100286074	PCO154872	1
100286075	60S RIBOSOMAL PROTEIN L34	1
100286076	TERNARY COMPLEX FACTOR MIP1	1
100286077	HYDROLASE/ PROTEIN SERINE/THREONINE PHOSPHATASE PRECURSOR	1
100286078	UNCHARACTERIZED PROTEIN LOC100286078	1
100286079	SI707057G02	1
100286080	UAZ279(CBP)	1
100286082	RALF PRECURSOR	1
100286083	40S RIBOSOMAL PROTEIN S14	1
100286084	FIBROIN HEAVY CHAIN PRECURSOR	1
100286085	CPL3	1
100286086	TIDP3564	1
100286087	PCO105529	1
100286088	TRANSCRIPTION REGULATOR	1
100286089	PROTEIN PHOSPHATASE 2C	1
100286090	PCO071948B	1
100286091	PCO131734	1
100286092	UNCHARACTERIZED PROTEIN LOC100286092 PRECURSOR	1
100286094	F-BOX DOMAIN CONTAINING PROTEIN	1
100286098	PHOSPHORIBOSYLANTHRANILATE TRANSFERASE	1
100286099	PYROPHOSPHATE-ENERGIZED VACUOLAR MEMBRANE PROTON PUMP	1
100286100	TSI1-INTERACTING PROTEIN TSIP1	1
100286102	F-BOX DOMAIN CONTAINING PROTEIN	1
100286103	ATP BINDING PROTEIN	1
100286104	39S RIBOSOMAL PROTEIN L12	1
100286105	TEOSINTE BRANCHED1 PROTEIN	1
100286106	PEPTIDE TRANSPORTER PTR2	1
100286107	PCO110172(456)	1
100286108	PCO137126	1
100286109	DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 2A	1
100279910	UNCHARACTERIZED PROTEIN LOC100279910	1
100286111	FORMYLTETRAHYDROFOLATE DEFORMYLASE	1
100286112	STRUCTURAL MOLECULE	1
100286113	GERMIN-LIKE PROTEIN SUBFAMILY 1 MEMBER 11 PRECURSOR	1
100286114	UNCHARACTERIZED PROTEIN	1
100286116	THREONINE ENDOPEPTIDASE	1
100286118	PROTEIN TRANSPORT PROTEIN SEC61 BETA SUBUNIT	1
100286119	PCO138071	1
100286120	60S RIBOSOMAL PROTEIN L31	1
100286122	UBIQUITIN LIGASE PROTEIN COP1	1
100286123	GPM254	1
100286124	DYNAMIN-2A	1
100286125	VACUOLAR SORTING RECEPTOR 7 PRECURSOR	1
100286126	PLANT-SPECIFIC DOMAIN TIGR01568 FAMILY PROTEIN	1
100286127	CF9	1
100191777	PUTATIVE RNA-BINDING ZINC FINGER FAMILY PROTEIN	1
100286129	PCO109524	1
100286130	DNA-BINDING PROTEIN	1
100286131	PCO103251(511)	1
100286132	SI946044E03	1
100286133	PCO085544(477)	1
100286137	CL37306_1	1
100286138	ACYLTRANSFERASE PRECURSOR	1
100286139	UNCHARACTERIZED PROTEIN LOC100286139	1
100286140	PCO079297	1
100286141	RETROTRANSPOSON PROTEIN SINE SUBCLASS PRECURSOR	1
